,LocationID,Borough,Zone
1858,107,Manhattan,Gramercy
1859,113,Manhattan,Greenwich Village North
1860,138,Queens,LaGuardia Airport
1861,140,Manhattan,Lenox Hill East
1862,143,Manhattan,Lincoln Square West
1863,79,Manhattan,East Village
1864,79,Manhattan,East Village
1865,255,Brooklyn,Williamsburg (North Side)
1866,162,Manhattan,Midtown East
1867,239,Manhattan,Upper West Side South
1868,247,Bronx,West Concourse
1869,114,Manhattan,Greenwich Village South
1870,158,Manhattan,Meatpacking/West Village West
1871,138,Queens,LaGuardia Airport
1872,229,Manhattan,Sutton Place/Turtle Bay North
1873,164,Manhattan,Midtown South
1874,107,Manhattan,Gramercy
1875,140,Manhattan,Lenox Hill East
1876,142,Manhattan,Lincoln Square East
1877,229,Manhattan,Sutton Place/Turtle Bay North
1878,234,Manhattan,Union Sq
1879,159,Bronx,Melrose South
1880,244,Manhattan,Washington Heights South
1881,138,Queens,LaGuardia Airport
1882,142,Manhattan,Lincoln Square East
1883,142,Manhattan,Lincoln Square East
1884,238,Manhattan,Upper West Side North
1885,249,Manhattan,West Village
1886,263,Manhattan,Yorkville West
1887,138,Queens,LaGuardia Airport
1888,237,Manhattan,Upper East Side South
1889,237,Manhattan,Upper East Side South
1890,209,Manhattan,Seaport
1891,239,Manhattan,Upper West Side South
1892,249,Manhattan,West Village
1893,233,Manhattan,UN/Turtle Bay South
1894,148,Manhattan,Lower East Side
1895,145,Queens,Long Island City/Hunters Point
1896,79,Manhattan,East Village
1897,132,Queens,JFK Airport
1898,151,Manhattan,Manhattan Valley
1899,161,Manhattan,Midtown Center
1900,238,Manhattan,Upper West Side North
1901,168,Bronx,Mott Haven/Port Morris
1902,237,Manhattan,Upper East Side South
1903,263,Manhattan,Yorkville West
1904,140,Manhattan,Lenox Hill East
1905,231,Manhattan,TriBeCa/Civic Center
1906,236,Manhattan,Upper East Side North
1907,234,Manhattan,Union Sq
1908,170,Manhattan,Murray Hill
1909,48,Manhattan,Clinton East
1910,116,Manhattan,Hamilton Heights
1911,47,Bronx,Claremont/Bathgate
1912,79,Manhattan,East Village
1913,234,Manhattan,Union Sq
1914,114,Manhattan,Greenwich Village South
1915,116,Manhattan,Hamilton Heights
1916,142,Manhattan,Lincoln Square East
1917,151,Manhattan,Manhattan Valley
1918,138,Queens,LaGuardia Airport
1919,168,Bronx,Mott Haven/Port Morris
1920,238,Manhattan,Upper West Side North
1921,142,Manhattan,Lincoln Square East
1922,113,Manhattan,Greenwich Village North
1923,263,Manhattan,Yorkville West
1924,239,Manhattan,Upper West Side South
1925,237,Manhattan,Upper East Side South
1926,113,Manhattan,Greenwich Village North
1927,186,Manhattan,Penn Station/Madison Sq West
1928,142,Manhattan,Lincoln Square East
1929,41,Manhattan,Central Harlem
1930,141,Manhattan,Lenox Hill West
1931,79,Manhattan,East Village
1932,142,Manhattan,Lincoln Square East
1933,48,Manhattan,Clinton East
1934,163,Manhattan,Midtown North
1935,237,Manhattan,Upper East Side South
1936,249,Manhattan,West Village
1937,164,Manhattan,Midtown South
1938,249,Manhattan,West Village
1939,75,Manhattan,East Harlem South
1940,114,Manhattan,Greenwich Village South
1941,238,Manhattan,Upper West Side North
1942,144,Manhattan,Little Italy/NoLiTa
1943,75,Manhattan,East Harlem South
1944,263,Manhattan,Yorkville West
1945,132,Queens,JFK Airport
1946,261,Manhattan,World Trade Center
1947,161,Manhattan,Midtown Center
1948,132,Queens,JFK Airport
1949,142,Manhattan,Lincoln Square East
1950,142,Manhattan,Lincoln Square East
1951,127,Manhattan,Inwood
1952,68,Manhattan,East Chelsea
1953,234,Manhattan,Union Sq
1954,142,Manhattan,Lincoln Square East
1955,236,Manhattan,Upper East Side North
1956,246,Manhattan,West Chelsea/Hudson Yards
1957,112,Brooklyn,Greenpoint
1958,186,Manhattan,Penn Station/Madison Sq West
1959,137,Manhattan,Kips Bay
1960,48,Manhattan,Clinton East
1961,234,Manhattan,Union Sq
1962,144,Manhattan,Little Italy/NoLiTa
1963,50,Manhattan,Clinton West
1964,68,Manhattan,East Chelsea
1965,249,Manhattan,West Village
1966,94,Bronx,Fordham South
1967,132,Queens,JFK Airport
1968,148,Manhattan,Lower East Side
1969,137,Manhattan,Kips Bay
1970,137,Manhattan,Kips Bay
1971,68,Manhattan,East Chelsea
1972,142,Manhattan,Lincoln Square East
1973,142,Manhattan,Lincoln Square East
1974,132,Queens,JFK Airport
1975,249,Manhattan,West Village
1976,42,Manhattan,Central Harlem North
1977,48,Manhattan,Clinton East
1978,141,Manhattan,Lenox Hill West
1979,246,Manhattan,West Chelsea/Hudson Yards
1980,249,Manhattan,West Village
1981,79,Manhattan,East Village
1982,141,Manhattan,Lenox Hill West
1983,113,Manhattan,Greenwich Village North
1984,238,Manhattan,Upper West Side North
1985,148,Manhattan,Lower East Side
1986,234,Manhattan,Union Sq
1987,238,Manhattan,Upper West Side North
1988,114,Manhattan,Greenwich Village South
1989,59,Bronx,Crotona Park
1990,142,Manhattan,Lincoln Square East
1991,90,Manhattan,Flatiron
1992,68,Manhattan,East Chelsea
1993,262,Manhattan,Yorkville East
1994,68,Manhattan,East Chelsea
1995,263,Manhattan,Yorkville West
1996,158,Manhattan,Meatpacking/West Village West
1997,43,Manhattan,Central Park
1998,50,Manhattan,Clinton West
1999,237,Manhattan,Upper East Side South
2000,132,Queens,JFK Airport
2001,186,Manhattan,Penn Station/Madison Sq West
2002,249,Manhattan,West Village
2003,107,Manhattan,Gramercy
2004,132,Queens,JFK Airport
2005,113,Manhattan,Greenwich Village North
2006,41,Manhattan,Central Harlem
2007,113,Manhattan,Greenwich Village North
2008,238,Manhattan,Upper West Side North
2009,186,Manhattan,Penn Station/Madison Sq West
2010,262,Manhattan,Yorkville East
2011,237,Manhattan,Upper East Side South
2012,132,Queens,JFK Airport
2013,238,Manhattan,Upper West Side North
2014,107,Manhattan,Gramercy
2015,132,Queens,JFK Airport
2016,143,Manhattan,Lincoln Square West
2017,97,Brooklyn,Fort Greene
2018,263,Manhattan,Yorkville West
2019,141,Manhattan,Lenox Hill West
2020,162,Manhattan,Midtown East
2021,229,Manhattan,Sutton Place/Turtle Bay North
2022,142,Manhattan,Lincoln Square East
2023,244,Manhattan,Washington Heights South
2024,239,Manhattan,Upper West Side South
2025,75,Manhattan,East Harlem South
2026,138,Queens,LaGuardia Airport
2027,211,Manhattan,SoHo
2028,249,Manhattan,West Village
2029,217,Brooklyn,South Williamsburg
2030,186,Manhattan,Penn Station/Madison Sq West
2031,116,Manhattan,Hamilton Heights
2032,48,Manhattan,Clinton East
2033,249,Manhattan,West Village
2034,263,Manhattan,Yorkville West
2035,237,Manhattan,Upper East Side South
2036,237,Manhattan,Upper East Side South
2037,13,Manhattan,Battery Park City
2038,239,Manhattan,Upper West Side South
2039,42,Manhattan,Central Harlem North
2040,229,Manhattan,Sutton Place/Turtle Bay North
2041,170,Manhattan,Murray Hill
2042,48,Manhattan,Clinton East
2043,148,Manhattan,Lower East Side
2044,141,Manhattan,Lenox Hill West
2045,179,Queens,Old Astoria
2046,107,Manhattan,Gramercy
2047,239,Manhattan,Upper West Side South
2048,237,Manhattan,Upper East Side South
2049,132,Queens,JFK Airport
2050,140,Manhattan,Lenox Hill East
2051,161,Manhattan,Midtown Center
2052,239,Manhattan,Upper West Side South
2053,162,Manhattan,Midtown East
2054,209,Manhattan,Seaport
2055,132,Queens,JFK Airport
2056,47,Bronx,Claremont/Bathgate
2057,148,Manhattan,Lower East Side
2058,244,Manhattan,Washington Heights South
2059,107,Manhattan,Gramercy
2060,107,Manhattan,Gramercy
2061,233,Manhattan,UN/Turtle Bay South
2062,249,Manhattan,West Village
2063,238,Manhattan,Upper West Side North
2064,142,Manhattan,Lincoln Square East
2065,262,Manhattan,Yorkville East
2066,142,Manhattan,Lincoln Square East
2067,107,Manhattan,Gramercy
2068,162,Manhattan,Midtown East
2069,148,Manhattan,Lower East Side
2070,68,Manhattan,East Chelsea
2071,264,Unknown,NV
2072,170,Manhattan,Murray Hill
2073,233,Manhattan,UN/Turtle Bay South
2074,229,Manhattan,Sutton Place/Turtle Bay North
2075,125,Manhattan,Hudson Sq
2076,233,Manhattan,UN/Turtle Bay South
2077,234,Manhattan,Union Sq
2078,234,Manhattan,Union Sq
2079,158,Manhattan,Meatpacking/West Village West
2080,231,Manhattan,TriBeCa/Civic Center
2081,48,Manhattan,Clinton East
2082,162,Manhattan,Midtown East
2083,138,Queens,LaGuardia Airport
2084,239,Manhattan,Upper West Side South
2085,42,Manhattan,Central Harlem North
2086,79,Manhattan,East Village
2087,239,Manhattan,Upper West Side South
2088,162,Manhattan,Midtown East
2089,142,Manhattan,Lincoln Square East
2090,107,Manhattan,Gramercy
2091,148,Manhattan,Lower East Side
2092,140,Manhattan,Lenox Hill East
2093,90,Manhattan,Flatiron
2094,107,Manhattan,Gramercy
2095,50,Manhattan,Clinton West
2096,237,Manhattan,Upper East Side South
2097,233,Manhattan,UN/Turtle Bay South
2098,129,Queens,Jackson Heights
2099,239,Manhattan,Upper West Side South
2100,41,Manhattan,Central Harlem
2101,114,Manhattan,Greenwich Village South
2102,42,Manhattan,Central Harlem North
2103,43,Manhattan,Central Park
2104,50,Manhattan,Clinton West
2105,13,Manhattan,Battery Park City
2106,79,Manhattan,East Village
2107,236,Manhattan,Upper East Side North
2108,239,Manhattan,Upper West Side South
2109,249,Manhattan,West Village
2110,238,Manhattan,Upper West Side North
2111,79,Manhattan,East Village
2112,107,Manhattan,Gramercy
2113,186,Manhattan,Penn Station/Madison Sq West
2114,263,Manhattan,Yorkville West
2115,158,Manhattan,Meatpacking/West Village West
2116,209,Manhattan,Seaport
2117,236,Manhattan,Upper East Side North
2118,186,Manhattan,Penn Station/Madison Sq West
2119,238,Manhattan,Upper West Side North
2120,255,Brooklyn,Williamsburg (North Side)
2121,140,Manhattan,Lenox Hill East
2122,170,Manhattan,Murray Hill
2123,113,Manhattan,Greenwich Village North
2124,68,Manhattan,East Chelsea
2125,79,Manhattan,East Village
2126,158,Manhattan,Meatpacking/West Village West
2127,158,Manhattan,Meatpacking/West Village West
2128,114,Manhattan,Greenwich Village South
2129,239,Manhattan,Upper West Side South
2130,234,Manhattan,Union Sq
2131,233,Manhattan,UN/Turtle Bay South
2132,151,Manhattan,Manhattan Valley
2133,45,Manhattan,Chinatown
2134,132,Queens,JFK Airport
2135,107,Manhattan,Gramercy
2136,48,Manhattan,Clinton East
2137,148,Manhattan,Lower East Side
2138,125,Manhattan,Hudson Sq
2139,24,Manhattan,Bloomingdale
2140,166,Manhattan,Morningside Heights
2141,239,Manhattan,Upper West Side South
2142,163,Manhattan,Midtown North
2143,48,Manhattan,Clinton East
2144,236,Manhattan,Upper East Side North
2145,68,Manhattan,East Chelsea
2146,236,Manhattan,Upper East Side North
2147,142,Manhattan,Lincoln Square East
2148,236,Manhattan,Upper East Side North
2149,142,Manhattan,Lincoln Square East
2150,42,Manhattan,Central Harlem North
2151,87,Manhattan,Financial District North
2152,263,Manhattan,Yorkville West
2153,161,Manhattan,Midtown Center
2154,132,Queens,JFK Airport
2155,237,Manhattan,Upper East Side South
2156,263,Manhattan,Yorkville West
2157,79,Manhattan,East Village
2158,190,Brooklyn,Prospect Park
2159,142,Manhattan,Lincoln Square East
2160,164,Manhattan,Midtown South
2161,234,Manhattan,Union Sq
2162,116,Manhattan,Hamilton Heights
2163,7,Queens,Astoria
2164,163,Manhattan,Midtown North
2165,164,Manhattan,Midtown South
2166,142,Manhattan,Lincoln Square East
2167,68,Manhattan,East Chelsea
2168,87,Manhattan,Financial District North
2169,138,Queens,LaGuardia Airport
2170,264,Unknown,NV
2171,264,Unknown,NV
2172,75,Manhattan,East Harlem South
2173,79,Manhattan,East Village
2174,239,Manhattan,Upper West Side South
2175,186,Manhattan,Penn Station/Madison Sq West
2176,68,Manhattan,East Chelsea
2177,68,Manhattan,East Chelsea
2178,48,Manhattan,Clinton East
2179,75,Manhattan,East Harlem South
2180,238,Manhattan,Upper West Side North
2181,230,Manhattan,Times Sq/Theatre District
2182,155,Brooklyn,Marine Park/Mill Basin
2183,162,Manhattan,Midtown East
2184,140,Manhattan,Lenox Hill East
2185,141,Manhattan,Lenox Hill West
2186,132,Queens,JFK Airport
2187,4,Manhattan,Alphabet City
2188,162,Manhattan,Midtown East
2189,255,Brooklyn,Williamsburg (North Side)
2190,170,Manhattan,Murray Hill
2191,138,Queens,LaGuardia Airport
2192,237,Manhattan,Upper East Side South
2193,239,Manhattan,Upper West Side South
2194,238,Manhattan,Upper West Side North
2195,148,Manhattan,Lower East Side
2196,237,Manhattan,Upper East Side South
2197,234,Manhattan,Union Sq
2198,148,Manhattan,Lower East Side
2199,232,Manhattan,Two Bridges/Seward Park
2200,186,Manhattan,Penn Station/Madison Sq West
2201,235,Bronx,University Heights/Morris Heights
2202,68,Manhattan,East Chelsea
2203,151,Manhattan,Manhattan Valley
2204,138,Queens,LaGuardia Airport
2205,262,Manhattan,Yorkville East
2206,249,Manhattan,West Village
2207,163,Manhattan,Midtown North
2208,7,Queens,Astoria
2209,138,Queens,LaGuardia Airport
2210,113,Manhattan,Greenwich Village North
2211,246,Manhattan,West Chelsea/Hudson Yards
2212,137,Manhattan,Kips Bay
2213,170,Manhattan,Murray Hill
2214,141,Manhattan,Lenox Hill West
2215,148,Manhattan,Lower East Side
2216,79,Manhattan,East Village
2217,239,Manhattan,Upper West Side South
2218,132,Queens,JFK Airport
2219,234,Manhattan,Union Sq
2220,238,Manhattan,Upper West Side North
2221,132,Queens,JFK Airport
2222,170,Manhattan,Murray Hill
2223,138,Queens,LaGuardia Airport
2224,264,Unknown,NV
2225,50,Manhattan,Clinton West
2226,263,Manhattan,Yorkville West
2227,181,Brooklyn,Park Slope
2228,246,Manhattan,West Chelsea/Hudson Yards
2229,138,Queens,LaGuardia Airport
2230,143,Manhattan,Lincoln Square West
2231,186,Manhattan,Penn Station/Madison Sq West
2232,75,Manhattan,East Harlem South
2233,142,Manhattan,Lincoln Square East
2234,116,Manhattan,Hamilton Heights
2235,238,Manhattan,Upper West Side North
2236,142,Manhattan,Lincoln Square East
2237,25,Brooklyn,Boerum Hill
2238,43,Manhattan,Central Park
2239,33,Brooklyn,Brooklyn Heights
2240,24,Manhattan,Bloomingdale
2241,239,Manhattan,Upper West Side South
2242,229,Manhattan,Sutton Place/Turtle Bay North
2243,144,Manhattan,Little Italy/NoLiTa
2244,13,Manhattan,Battery Park City
2245,148,Manhattan,Lower East Side
2246,211,Manhattan,SoHo
2247,90,Manhattan,Flatiron
2248,148,Manhattan,Lower East Side
2249,164,Manhattan,Midtown South
2250,145,Queens,Long Island City/Hunters Point
2251,132,Queens,JFK Airport
2252,163,Manhattan,Midtown North
2253,244,Manhattan,Washington Heights South
2254,113,Manhattan,Greenwich Village North
2255,249,Manhattan,West Village
2256,138,Queens,LaGuardia Airport
2257,107,Manhattan,Gramercy
2258,234,Manhattan,Union Sq
2259,48,Manhattan,Clinton East
2260,79,Manhattan,East Village
2261,263,Manhattan,Yorkville West
2262,162,Manhattan,Midtown East
2263,164,Manhattan,Midtown South
2264,7,Queens,Astoria
2265,132,Queens,JFK Airport
2266,113,Manhattan,Greenwich Village North
2267,170,Manhattan,Murray Hill
2268,239,Manhattan,Upper West Side South
2269,239,Manhattan,Upper West Side South
2270,234,Manhattan,Union Sq
2271,170,Manhattan,Murray Hill
2272,262,Manhattan,Yorkville East
2273,236,Manhattan,Upper East Side North
2274,144,Manhattan,Little Italy/NoLiTa
2275,263,Manhattan,Yorkville West
2276,148,Manhattan,Lower East Side
2277,246,Manhattan,West Chelsea/Hudson Yards
2278,88,Manhattan,Financial District South
2279,237,Manhattan,Upper East Side South
2280,137,Manhattan,Kips Bay
2281,141,Manhattan,Lenox Hill West
2282,107,Manhattan,Gramercy
2283,90,Manhattan,Flatiron
2284,179,Queens,Old Astoria
2285,151,Manhattan,Manhattan Valley
2286,41,Manhattan,Central Harlem
2287,107,Manhattan,Gramercy
2288,132,Queens,JFK Airport
2289,107,Manhattan,Gramercy
2290,246,Manhattan,West Chelsea/Hudson Yards
2291,236,Manhattan,Upper East Side North
2292,50,Manhattan,Clinton West
2293,90,Manhattan,Flatiron
2294,236,Manhattan,Upper East Side North
2295,263,Manhattan,Yorkville West
2296,24,Manhattan,Bloomingdale
2297,141,Manhattan,Lenox Hill West
2298,90,Manhattan,Flatiron
2299,132,Queens,JFK Airport
2300,142,Manhattan,Lincoln Square East
2301,140,Manhattan,Lenox Hill East
2302,161,Manhattan,Midtown Center
2303,137,Manhattan,Kips Bay
2304,42,Manhattan,Central Harlem North
2305,141,Manhattan,Lenox Hill West
2306,141,Manhattan,Lenox Hill West
2307,186,Manhattan,Penn Station/Madison Sq West
2308,229,Manhattan,Sutton Place/Turtle Bay North
2309,138,Queens,LaGuardia Airport
2310,68,Manhattan,East Chelsea
2311,4,Manhattan,Alphabet City
2312,238,Manhattan,Upper West Side North
2313,238,Manhattan,Upper West Side North
2314,138,Queens,LaGuardia Airport
2315,42,Manhattan,Central Harlem North
2316,234,Manhattan,Union Sq
2317,212,Bronx,Soundview/Bruckner
2318,238,Manhattan,Upper West Side North
2319,239,Manhattan,Upper West Side South
2320,162,Manhattan,Midtown East
2321,142,Manhattan,Lincoln Square East
2322,237,Manhattan,Upper East Side South
2323,239,Manhattan,Upper West Side South
2324,132,Queens,JFK Airport
2325,61,Brooklyn,Crown Heights North
2326,181,Brooklyn,Park Slope
2327,132,Queens,JFK Airport
2328,236,Manhattan,Upper East Side North
2329,56,Queens,Corona
2330,238,Manhattan,Upper West Side North
2331,168,Bronx,Mott Haven/Port Morris
2332,229,Manhattan,Sutton Place/Turtle Bay North
2333,68,Manhattan,East Chelsea
2334,142,Manhattan,Lincoln Square East
2335,238,Manhattan,Upper West Side North
2336,138,Queens,LaGuardia Airport
2337,107,Manhattan,Gramercy
2338,68,Manhattan,East Chelsea
2339,163,Manhattan,Midtown North
2340,237,Manhattan,Upper East Side South
2341,140,Manhattan,Lenox Hill East
2342,237,Manhattan,Upper East Side South
2343,262,Manhattan,Yorkville East
2344,238,Manhattan,Upper West Side North
2345,233,Manhattan,UN/Turtle Bay South
2346,239,Manhattan,Upper West Side South
2347,148,Manhattan,Lower East Side
2348,13,Manhattan,Battery Park City
2349,186,Manhattan,Penn Station/Madison Sq West
2350,164,Manhattan,Midtown South
2351,107,Manhattan,Gramercy
2352,142,Manhattan,Lincoln Square East
2353,138,Queens,LaGuardia Airport
2354,79,Manhattan,East Village
2355,151,Manhattan,Manhattan Valley
2356,263,Manhattan,Yorkville West
2357,137,Manhattan,Kips Bay
2358,43,Manhattan,Central Park
2359,132,Queens,JFK Airport
2360,163,Manhattan,Midtown North
2361,141,Manhattan,Lenox Hill West
2362,164,Manhattan,Midtown South
2363,61,Brooklyn,Crown Heights North
2364,236,Manhattan,Upper East Side North
2365,237,Manhattan,Upper East Side South
2366,229,Manhattan,Sutton Place/Turtle Bay North
2367,90,Manhattan,Flatiron
2368,100,Manhattan,Garment District
2369,138,Queens,LaGuardia Airport
2370,186,Manhattan,Penn Station/Madison Sq West
2371,74,Manhattan,East Harlem North
2372,186,Manhattan,Penn Station/Madison Sq West
2373,186,Manhattan,Penn Station/Madison Sq West
2374,186,Manhattan,Penn Station/Madison Sq West
2375,79,Manhattan,East Village
2376,142,Manhattan,Lincoln Square East
2377,158,Manhattan,Meatpacking/West Village West
2378,170,Manhattan,Murray Hill
2379,264,Unknown,NV
2380,79,Manhattan,East Village
2381,263,Manhattan,Yorkville West
2382,43,Manhattan,Central Park
2383,158,Manhattan,Meatpacking/West Village West
2384,79,Manhattan,East Village
2385,88,Manhattan,Financial District South
2386,158,Manhattan,Meatpacking/West Village West
2387,114,Manhattan,Greenwich Village South
2388,142,Manhattan,Lincoln Square East
2389,137,Manhattan,Kips Bay
2390,50,Manhattan,Clinton West
2391,237,Manhattan,Upper East Side South
2392,262,Manhattan,Yorkville East
2393,132,Queens,JFK Airport
2394,234,Manhattan,Union Sq
2395,48,Manhattan,Clinton East
2396,141,Manhattan,Lenox Hill West
2397,262,Manhattan,Yorkville East
2398,142,Manhattan,Lincoln Square East
2399,234,Manhattan,Union Sq
2400,114,Manhattan,Greenwich Village South
2401,132,Queens,JFK Airport
2402,79,Manhattan,East Village
2403,132,Queens,JFK Airport
2404,132,Queens,JFK Airport
2405,161,Manhattan,Midtown Center
2406,263,Manhattan,Yorkville West
2407,238,Manhattan,Upper West Side North
2408,229,Manhattan,Sutton Place/Turtle Bay North
2409,143,Manhattan,Lincoln Square West
2410,114,Manhattan,Greenwich Village South
2411,48,Manhattan,Clinton East
2412,41,Manhattan,Central Harlem
2413,137,Manhattan,Kips Bay
2414,239,Manhattan,Upper West Side South
2415,24,Manhattan,Bloomingdale
2416,50,Manhattan,Clinton West
2417,231,Manhattan,TriBeCa/Civic Center
2418,79,Manhattan,East Village
2419,163,Manhattan,Midtown North
2420,79,Manhattan,East Village
2421,82,Queens,Elmhurst
2422,79,Manhattan,East Village
2423,164,Manhattan,Midtown South
2424,186,Manhattan,Penn Station/Madison Sq West
2425,234,Manhattan,Union Sq
2426,239,Manhattan,Upper West Side South
2427,142,Manhattan,Lincoln Square East
2428,233,Manhattan,UN/Turtle Bay South
2429,239,Manhattan,Upper West Side South
2430,138,Queens,LaGuardia Airport
2431,234,Manhattan,Union Sq
2432,249,Manhattan,West Village
2433,114,Manhattan,Greenwich Village South
2434,239,Manhattan,Upper West Side South
2435,132,Queens,JFK Airport
2436,236,Manhattan,Upper East Side North
2437,158,Manhattan,Meatpacking/West Village West
2438,13,Manhattan,Battery Park City
2439,132,Queens,JFK Airport
2440,132,Queens,JFK Airport
2441,43,Manhattan,Central Park
2442,113,Manhattan,Greenwich Village North
2443,254,Bronx,Williamsbridge/Olinville
2444,239,Manhattan,Upper West Side South
2445,138,Queens,LaGuardia Airport
2446,148,Manhattan,Lower East Side
2447,224,Manhattan,Stuy Town/Peter Cooper Village
2448,163,Manhattan,Midtown North
2449,239,Manhattan,Upper West Side South
2450,113,Manhattan,Greenwich Village North
2451,264,Unknown,NV
2452,233,Manhattan,UN/Turtle Bay South
2453,249,Manhattan,West Village
2454,137,Manhattan,Kips Bay
2455,231,Manhattan,TriBeCa/Civic Center
2456,107,Manhattan,Gramercy
2457,246,Manhattan,West Chelsea/Hudson Yards
2458,107,Manhattan,Gramercy
2459,79,Manhattan,East Village
2460,74,Manhattan,East Harlem North
2461,164,Manhattan,Midtown South
2462,170,Manhattan,Murray Hill
2463,68,Manhattan,East Chelsea
2464,237,Manhattan,Upper East Side South
2465,142,Manhattan,Lincoln Square East
2466,36,Brooklyn,Bushwick North
2467,161,Manhattan,Midtown Center
2468,132,Queens,JFK Airport
2469,142,Manhattan,Lincoln Square East
2470,231,Manhattan,TriBeCa/Civic Center
2471,234,Manhattan,Union Sq
2472,87,Manhattan,Financial District North
2473,113,Manhattan,Greenwich Village North
2474,75,Manhattan,East Harlem South
2475,132,Queens,JFK Airport
2476,234,Manhattan,Union Sq
2477,263,Manhattan,Yorkville West
2478,142,Manhattan,Lincoln Square East
2479,170,Manhattan,Murray Hill
2480,164,Manhattan,Midtown South
2481,229,Manhattan,Sutton Place/Turtle Bay North
2482,234,Manhattan,Union Sq
2483,79,Manhattan,East Village
2484,239,Manhattan,Upper West Side South
2485,142,Manhattan,Lincoln Square East
2486,142,Manhattan,Lincoln Square East
2487,238,Manhattan,Upper West Side North
2488,48,Manhattan,Clinton East
2489,231,Manhattan,TriBeCa/Civic Center
2490,90,Manhattan,Flatiron
2491,114,Manhattan,Greenwich Village South
2492,142,Manhattan,Lincoln Square East
2493,137,Manhattan,Kips Bay
2494,114,Manhattan,Greenwich Village South
2495,142,Manhattan,Lincoln Square East
2496,13,Manhattan,Battery Park City
2497,238,Manhattan,Upper West Side North
2498,140,Manhattan,Lenox Hill East
2499,264,Unknown,NV
2500,137,Manhattan,Kips Bay
2501,45,Manhattan,Chinatown
2502,132,Queens,JFK Airport
2503,142,Manhattan,Lincoln Square East
2504,125,Manhattan,Hudson Sq
2505,138,Queens,LaGuardia Airport
2506,142,Manhattan,Lincoln Square East
2507,107,Manhattan,Gramercy
2508,164,Manhattan,Midtown South
2509,48,Manhattan,Clinton East
2510,75,Manhattan,East Harlem South
2511,237,Manhattan,Upper East Side South
2512,249,Manhattan,West Village
2513,236,Manhattan,Upper East Side North
2514,148,Manhattan,Lower East Side
2515,230,Manhattan,Times Sq/Theatre District
2516,79,Manhattan,East Village
2517,233,Manhattan,UN/Turtle Bay South
2518,114,Manhattan,Greenwich Village South
2519,142,Manhattan,Lincoln Square East
2520,163,Manhattan,Midtown North
2521,161,Manhattan,Midtown Center
2522,249,Manhattan,West Village
2523,144,Manhattan,Little Italy/NoLiTa
2524,68,Manhattan,East Chelsea
2525,249,Manhattan,West Village
2526,79,Manhattan,East Village
2527,229,Manhattan,Sutton Place/Turtle Bay North
2528,186,Manhattan,Penn Station/Madison Sq West
2529,229,Manhattan,Sutton Place/Turtle Bay North
2530,142,Manhattan,Lincoln Square East
2531,151,Manhattan,Manhattan Valley
2532,164,Manhattan,Midtown South
2533,249,Manhattan,West Village
2534,79,Manhattan,East Village
2535,263,Manhattan,Yorkville West
2536,170,Manhattan,Murray Hill
2537,142,Manhattan,Lincoln Square East
2538,41,Manhattan,Central Harlem
2539,231,Manhattan,TriBeCa/Civic Center
2540,148,Manhattan,Lower East Side
2541,113,Manhattan,Greenwich Village North
2542,43,Manhattan,Central Park
2543,62,Brooklyn,Crown Heights South
2544,79,Manhattan,East Village
2545,142,Manhattan,Lincoln Square East
2546,166,Manhattan,Morningside Heights
2547,238,Manhattan,Upper West Side North
2548,116,Manhattan,Hamilton Heights
2549,145,Queens,Long Island City/Hunters Point
2550,132,Queens,JFK Airport
2551,246,Manhattan,West Chelsea/Hudson Yards
2552,162,Manhattan,Midtown East
2553,164,Manhattan,Midtown South
2554,113,Manhattan,Greenwich Village North
2555,113,Manhattan,Greenwich Village North
2556,237,Manhattan,Upper East Side South
2557,170,Manhattan,Murray Hill
2558,231,Manhattan,TriBeCa/Civic Center
2559,100,Manhattan,Garment District
2560,186,Manhattan,Penn Station/Madison Sq West
2561,41,Manhattan,Central Harlem
2562,229,Manhattan,Sutton Place/Turtle Bay North
2563,107,Manhattan,Gramercy
2564,144,Manhattan,Little Italy/NoLiTa
2565,158,Manhattan,Meatpacking/West Village West
2566,234,Manhattan,Union Sq
2567,158,Manhattan,Meatpacking/West Village West
2568,132,Queens,JFK Airport
2569,113,Manhattan,Greenwich Village North
2570,238,Manhattan,Upper West Side North
2571,249,Manhattan,West Village
2572,173,Queens,North Corona
2573,163,Manhattan,Midtown North
2574,68,Manhattan,East Chelsea
2575,237,Manhattan,Upper East Side South
2576,236,Manhattan,Upper East Side North
2577,164,Manhattan,Midtown South
2578,68,Manhattan,East Chelsea
2579,239,Manhattan,Upper West Side South
2580,238,Manhattan,Upper West Side North
2581,142,Manhattan,Lincoln Square East
2582,132,Queens,JFK Airport
2583,48,Manhattan,Clinton East
2584,237,Manhattan,Upper East Side South
2585,114,Manhattan,Greenwich Village South
2586,125,Manhattan,Hudson Sq
2587,138,Queens,LaGuardia Airport
2588,142,Manhattan,Lincoln Square East
2589,79,Manhattan,East Village
2590,164,Manhattan,Midtown South
2591,107,Manhattan,Gramercy
2592,161,Manhattan,Midtown Center
2593,90,Manhattan,Flatiron
2594,137,Manhattan,Kips Bay
2595,164,Manhattan,Midtown South
2596,132,Queens,JFK Airport
2597,144,Manhattan,Little Italy/NoLiTa
2598,107,Manhattan,Gramercy
2599,114,Manhattan,Greenwich Village South
2600,239,Manhattan,Upper West Side South
2601,202,Manhattan,Roosevelt Island
2602,237,Manhattan,Upper East Side South
