pickup_longitude,pickup_latitude,PUCensus_Tract
-73.96478271,40.76974869,12000
-73.78245544,40.64464569,71600
-73.95046234,40.80657578,22000
-73.9888382,40.72269058,3601
-73.95614624,40.77388763,13800
-73.9584198,40.77553177,14000
-73.97244263,40.76189041,11202
-73.98455811,40.73952484,6800
-73.95433044,40.78120041,14802
0,0,
-73.9852066,40.73856354,6800
-74.00463867,40.71617126,3300
-73.95368958,40.77950668,14802
-73.97441101,40.7553215,9200
-73.97065735,40.76476669,11401
-73.98787689,40.73508072,5000
-73.97309113,40.76400375,11202
-73.99367523,40.74135971,5400
-73.99507141,40.72494125,4300
-73.97057343,40.76181793,11203
-73.98580933,40.73994446,6800
-73.97470856,40.75048447,8000
-73.97531128,40.78271103,16500
-73.98741913,40.74552536,7600
-73.98327637,40.76441956,13700
-73.98110962,40.77371597,15300
-73.99811554,40.75686264,9900
-73.99149323,40.72968674,5700
-73.97792816,40.74634171,7200
-73.98279572,40.77462387,15300
-74.00588226,40.73605347,7700
-73.99970245,40.73388672,7100
-73.99471283,40.74496078,9100
-73.9725647,40.74993896,8800
-73.97676086,40.77998352,16100
-73.98455811,40.75935364,12500
-73.97454071,40.74196625,6200
-73.98836517,40.73133469,4000
-73.98985291,40.76239014,12700
-73.96743011,40.76701736,12200
-73.98300934,40.72259521,2202
-73.96273041,40.77540588,14200
-73.97285461,40.76510239,14300
-73.95687866,40.78007889,14802
-73.8446579,40.72205734,73900
-73.95513916,40.7772789,14000
-73.98147583,40.74700546,7400
-73.96951294,40.76014328,10000
-74.00373077,40.73225403,6700
-73.86322021,40.76950073,33100
-73.96746063,40.78798294,17700
-73.97937775,40.72735977,2800
-74.00427246,40.74156952,8300
-73.96638489,40.77209091,13000
-73.97693634,40.753479,9200
-73.9256134,40.69801712,42300
-73.8966217,40.74949646,29100
-73.96166229,40.81136703,20500
-73.9671936,40.79366302,18500
-74.00778961,40.7069397,700
-74.00513458,40.71905518,3300
-74.01055145,40.71524048,2100
-73.93640137,40.79892349,18800
-73.97039795,40.76034546,10000
-74.00504303,40.74085617,8300
-73.9475708,40.78382874,15601
-74.00457001,40.73072815,6700
-73.98760986,40.73257065,4000
-73.98054504,40.7849884,16700
-73.9865799,40.75630951,11900
-73.96793365,40.80168533,19500
-73.97805023,40.72945023,3400
-73.9573288,40.78362274,15002
-73.96852112,40.7649231,11401
-73.98134613,40.78056717,16300
-73.98010254,40.78059006,16100
-73.95265961,40.7806778,14802
-73.97441101,40.79373932,17900
-73.98436737,40.76874161,14500
-73.95944214,40.77117538,13400
-73.96432495,40.76391602,11000
-73.96916962,40.78543854,14300
-73.97084045,40.78838348,17300
-73.99832916,40.72012329,4500
-73.9899292,40.75656128,11300
-74.00289154,40.72340775,4700
-73.97695923,40.75382996,9200
-73.98995972,40.75704575,11500
-73.99002075,40.71491623,1401
-73.97789764,40.72543335,2800
-73.99367523,40.75707626,11500
-73.98544312,40.72754288,3800
-74.0045166,40.75250626,9900
-73.97460175,40.74225998,6200
-73.99986267,40.73295593,6300
-73.96766663,40.76042175,11203
-74.002388,40.74516296,8900
-73.96307373,40.7633934,11000
-74.00486755,40.70719528,1502
-73.96530151,40.80096436,19300
-73.99936676,40.75434113,9900
-73.98741913,40.73327637,4200
-73.94631958,40.71440506,50100
-73.98817444,40.75922012,11900
-73.98722076,40.7359314,5000
-73.97151184,40.75836563,10000
-73.9642334,40.75639343,10601
-73.98854065,40.76431656,13300
-73.98916626,40.75803375,11900
-73.98568726,40.75675583,11900
-73.97312927,40.79040527,17900
-74.00735474,40.71980667,3300
-73.99858856,40.71968079,4100
-73.98821259,40.75957108,12100
-73.95783997,40.78210068,15002
-74.00794983,40.71038055,1501
-73.98222351,40.77257156,14900
-73.98861694,40.74868774,10100
-73.99190521,40.7350769,6100
-73.98375702,40.76810455,14500
-73.99964142,40.7336998,7100
-74.01067352,40.71659088,2100
-73.96103668,40.76111221,11000
-73.99420166,40.75101852,10100
-73.96376801,40.76134109,11000
-74.00454712,40.72417831,4700
-73.983078,40.73562622,6400
-73.95288086,40.77636337,13800
-73.98285675,40.76465988,13700
-73.96562958,40.76301575,11402
-73.98905182,40.71895981,1800
-73.78231049,40.64469528,71600
-73.99259186,40.74881744,10100
-73.95665741,40.76446533,11600
-73.98055267,40.75398636,9600
-73.98944855,40.73583221,5000
-73.98136902,40.77904129,15900
-73.98743439,40.77048492,14500
-73.98918152,40.75819016,12100
-74.00474548,40.70721054,1502
-73.99634552,40.76362991,12900
-73.98926544,40.74781799,10100
-73.99404144,40.72671127,5502
-73.99092102,40.73729324,5200
-73.97890472,40.72417068,2602
-73.95661926,40.77511978,13800
-73.97820282,40.75901413,10400
-73.98841095,40.74886703,7600
-73.96550751,40.75293732,8603
-73.97182465,40.75032043,8800
-73.99061584,40.72368622,3602
-73.78198242,40.64477921,71600
-73.97470856,40.78318024,16500
-73.96256256,40.76732635,12000
-74.00455475,40.73067093,6700
-73.99326324,40.72782898,5502
-73.99526215,40.74949646,9500
-73.99147034,40.72742462,5700
-73.96989441,40.76860046,14300
-73.78977203,40.64371872,71600
-73.98326874,40.74158859,6800
-73.98323059,40.76264954,13100
-74.0138092,40.7094574,1300
-73.98057556,40.75975418,12500
-73.94622803,40.77713394,14402
-73.98230743,40.77479935,15300
-73.98832703,40.73720932,5000
-73.9808197,40.75078964,8200
-73.98618317,40.7348671,5000
-74.00646973,40.74453354,9900
-73.97109222,40.79582977,18300
-73.9874115,40.75522232,11300
-73.99002838,40.75645065,11300
-73.9717865,40.74972153,8800
-73.97572327,40.78669357,16900
-73.97624207,40.79105759,17500
-73.97936249,40.75316238,9400
-73.96779633,40.75606155,9800
-73.99209595,40.73797989,5200
-74.00444031,40.7395134,7700
-73.96659088,40.75318527,8603
-73.98587799,40.77820587,15500
-73.98506927,40.74478912,7400
-74.0115509,40.7093811,1300
-73.98443604,40.74885178,7600
-73.99763489,40.74635315,9100
-73.95108795,40.77891922,14602
-73.94908142,40.77711105,14402
-74.00289154,40.75627136,9900
-73.97129059,40.75849152,10000
-73.98569489,40.74689102,7600
-73.99208069,40.72661972,5502
-73.98895264,40.74406815,5800
-73.95605469,40.77874374,14801
-74.00392914,40.72554016,4900
-73.98166656,40.75893402,12500
-73.97110748,40.78353119,16900
-74.00951385,40.7036705,900
-73.93725586,40.73801041,19900
-73.98575592,40.74878311,7600
-73.96298218,40.76331329,11000
-73.9552536,40.78314209,15002
-73.99572754,40.72445679,4300
-73.95433044,40.77438354,13800
-74.00614166,40.74483109,8900
-73.97653961,40.76530838,13700
-73.98757935,40.76369858,13300
-73.93761444,40.80425644,19600
-74.00325775,40.74407196,8900
-73.99117279,40.73339081,6100
-73.97850037,40.68396759,12901
-73.9769516,40.75589752,9400
-74.01124573,40.7089119,1300
-73.98669434,40.72540665,3200
-73.9889679,40.74138641,5600
-73.9475708,40.77158356,13600
-73.94851685,40.77407455,13600
-73.9525528,40.81864166,22301
-73.78475189,40.64854431,71600
-73.9936142,40.74191666,8700
-74.00242615,40.73987961,8100
-73.97748566,40.75848389,10400
-73.98655701,40.74634933,7600
-73.97975159,40.78403473,16700
-73.98149872,40.73279572,4800
-73.95123291,40.77455139,13800
-74.00650024,40.74435806,8300
-73.97412109,40.75958633,10200
-73.96130371,40.75631714,10601
-73.97550964,40.76026535,10200
-74.00616455,40.72546768,3700
-73.99363708,40.75231552,11100
-73.99303436,40.73165894,5900
-73.97653961,40.75561142,9400
-73.98422241,40.72946167,4000
-73.97580719,40.76550293,14300
-73.86264801,40.76883698,33100
-73.99853516,40.76071548,11700
-73.96612549,40.75786209,10800
-73.94906616,40.7854538,15602
-73.88527679,40.77301025,33100
-73.87519836,40.77414703,33100
-73.96591187,40.76081848,10800
-73.98029327,40.74430466,7200
-73.96313477,40.77761459,14200
-73.9769516,40.75217056,9200
-73.97354126,40.76293945,11202
-73.99229431,40.73993683,5400
-73.99118042,40.74539948,9500
-73.98136902,40.75273514,8200
-73.96575165,40.75452805,9800
-74.00054932,40.74245453,8700
-73.98464966,40.7540741,8400
-73.96045685,40.76984406,12600
-73.95819092,40.77591705,14000
-73.99128723,40.75019836,10100
-73.97550964,40.75106812,8000
-73.95373535,40.78505325,16001
-73.94538116,40.78018188,15200
-73.95967865,40.75844574,10601
-73.98938751,40.75815201,12100
-73.99207306,40.74398041,9100
-74.00548553,40.73917389,7900
-73.99317932,40.71377945,800
-73.98247528,40.76734543,13900
-73.96983337,40.75710297,10000
-73.96901703,40.76397324,11402
-74.0057373,40.7487793,9900
0,0,
-73.98898315,40.75341034,10900
-74.00997925,40.72045135,3900
-73.9930191,40.72441101,5502
-73.99230957,40.71511459,1600
-73.98329926,40.75030899,8400
-73.97773743,40.78918457,17500
-73.99233246,40.74843597,10100
-73.9681015,40.75535965,9800
-73.94150543,40.7988739,18200
-73.99243164,40.75017548,10100
-73.97380066,40.78420258,16900
0,0,
-73.97491455,40.75706863,10200
-73.98784637,40.75978851,12500
-73.96174622,40.76773071,12600
-73.98841095,40.73733521,5000
-73.98361206,40.74234772,6800
-73.9914093,40.74914169,10100
-73.98930359,40.72608566,3800
-74.00282288,40.74966812,9900
-73.99054718,40.71952057,1800
-73.97820282,40.75518417,9400
-74.01007843,40.72077942,3900
-73.98813629,40.73753738,5000
-73.97123718,40.79514694,18300
-73.97343445,40.76453018,14300
-73.98004913,40.75455093,9400
-73.98181152,40.76023865,12500
-74.00006866,40.72712326,6500
-73.97952271,40.73546219,6000
-73.98920441,40.76325226,12700
-73.96990204,40.76215744,11203
-73.94535065,40.80805588,22200
-73.98384857,40.74482727,7400
-73.94649506,40.79198074,17200
-73.98272705,40.73111343,3400
-73.98838043,40.7461319,7600
-73.9855423,40.73185349,4000
-73.78839874,40.64137268,71600
-73.98212433,40.75766754,12500
-73.99333954,40.75296021,11100
-73.98392487,40.76221848,13100
-73.94413757,40.77601624,14402
-73.97618103,40.78596115,16900
-73.97802734,40.77873611,15700
-73.97386169,40.7795639,16100
-73.79032135,40.64387894,71600
-73.87290955,40.77413177,33100
-74.0093689,40.7065506,700
-73.95049286,40.77146149,13600
-73.95716858,40.77053452,13400
-73.97673035,40.75413132,9200
-73.97846222,40.7370491,6400
-73.96811676,40.80036163,19100
-73.98072815,40.74446869,7200
-73.94967651,40.78530121,15801
-73.99307251,40.75866318,12100
-74.00666809,40.73940277,7900
-73.99183655,40.74416351,5800
-74.00564575,40.74049377,7900
-73.98996735,40.73453522,5200
-73.96718597,40.75518036,9800
-73.98826599,40.72335434,3002
-73.86411285,40.77022171,33100
-73.98938751,40.76787949,13900
-73.98265839,40.74626541,7400
-73.97932434,40.77685165,15700
-74.00196075,40.72445679,4700
-73.96859741,40.75467682,9800
-73.94944,40.77515793,13600
-73.98924255,40.73672104,5200
-73.99069977,40.73044968,5700
-73.9797287,40.78096008,16100
-73.96743011,40.76907349,12200
-73.99259186,40.76422882,12900
-73.99259186,40.72851563,5700
-73.98757172,40.72124481,3001
-74.0147934,40.70940018,1300
-73.97734833,40.68415833,3500
-73.96006775,40.7795372,14200
-73.97460175,40.73321152,6000
-73.99984741,40.7614975,12900
-73.95508575,40.7701416,13400
-73.97392273,40.76316071,11201
-73.98165894,40.76332855,13100
-73.95669556,40.78412628,15002
-73.97787476,40.77379227,15300
-73.97281647,40.74887085,8800
-73.9667511,40.7730751,14300
-73.99225616,40.74979401,10100
-73.97296143,40.78534317,16900
-73.87294769,40.77404785,33100
-73.99549866,40.74090576,8700
-74.01582336,40.71524811,31703
-73.98835754,40.7750473,15100
-73.95938873,40.76307678,11600
-73.96757507,40.77176666,14300
-73.96582794,40.76552582,12000
-73.99560547,40.74404907,9100
-73.95571136,40.77275467,13400
-73.99132538,40.77036285,13500
-73.97325134,40.75579071,9200
-73.99324036,40.74214172,5800
-73.95330048,40.77158737,13400
-73.98221588,40.77338791,14900
-73.96794128,40.79233932,18100
-73.97026825,40.75244904,9000
-73.98783112,40.73844528,5200
-74.00881958,40.71903992,3900
-73.99585724,40.72528839,5502
-74.01089478,40.71156311,1300
-73.97301483,40.78527451,16900
-73.99858093,40.75710678,9900
-74.01413727,40.70272827,900
-73.97704315,40.7746315,14300
-73.99673462,40.72519302,4300
-74.00723267,40.7436676,9900
0,0,
-73.98181915,40.7705307,14900
-73.97427368,40.75662994,10000
-73.98105621,40.74473953,7200
-73.98739624,40.7387619,5000
-73.98780823,40.73785019,5000
-73.9486618,40.7449913,700
-73.98861694,40.76382065,13300
-73.94633484,40.78062439,15200
-73.98394775,40.66404343,14900
-73.98243713,40.77543259,15300
-73.97026825,40.78913498,17700
-73.9826889,40.77222824,14900
-73.98213959,40.76214218,13100
-74.00801849,40.7150116,2100
-73.9613266,40.7604866,10602
-73.96509552,40.75997162,10800
-74.00675201,40.74417496,9900
-73.95941925,40.78288269,15002
-74.01113892,40.70837021,700
-73.99128723,40.75011063,10100
-73.97045135,40.7644577,11401
-73.9889679,40.74171448,5600
-73.9509201,40.77074814,13200
-74.00001526,40.73899078,8100
-73.97492218,40.75555038,9200
-74.01538086,40.71433258,31703
-73.98066711,40.76971817,14300
-73.94998932,40.78437805,15801
-73.98873901,40.73878479,5200
-73.97933197,40.76699829,14300
-74.00989532,40.71344376,2100
-73.99355316,40.74674988,9500
-73.9817276,40.75111771,8200
-73.9449234,40.80268097,19800
-73.98612976,40.73379135,4800
-73.97834778,40.76190948,10400
-73.97531128,40.76525879,11201
-73.97224426,40.75007248,8800
-73.96357727,40.77434921,13000
-73.98705292,40.72963333,4000
-73.99171448,40.75080872,10100
-74.00557709,40.74076462,7900
-73.98006439,40.77059174,14300
-73.98246002,40.7716217,14900
-73.94898987,40.78164291,15400
-73.99163055,40.74982834,10100
-74.00061798,40.73567963,7100
-74.01039886,40.71742249,3900
-73.99224854,40.76418304,12900
-73.98035431,40.75488663,9600
-73.99941254,40.72865677,6500
-74.0064621,40.73778534,7900
-73.98065948,40.76435471,13700
-73.99687958,40.72053146,4100
-73.99394226,40.72748566,5502
-73.97980499,40.75226212,8200
-73.9814682,40.77851868,15700
-73.98680878,40.72589874,3800
-73.95230103,40.77218628,13600
-73.96408844,40.76462173,11800
-73.95316315,40.77935028,14602
-73.97997284,40.74571991,7200
-73.95140839,40.77457047,13800
-73.99771881,40.72434235,4900
-73.96595764,40.75864029,10800
-73.97790527,40.72544098,2800
-73.99311066,40.73677826,5400
-73.98217773,40.76854324,14500
-73.98310089,40.73481369,4800
-73.9846344,40.74269104,5600
-73.98290253,40.75880432,12500
-73.97319794,40.76359177,11202
-73.97383881,40.74782944,7800
-73.96185303,40.77371979,12800
-73.9876709,40.73274612,4200
-73.98906708,40.73661804,5200
-74.00974274,40.71339035,2100
-73.97462463,40.75331879,9200
-73.87302399,40.77430725,33100
-73.9414444,40.79876328,18200
-73.95867157,40.7808876,15002
-73.98284149,40.76919556,14500
-73.99463654,40.74057388,8700
-74.00124359,40.73651886,7100
-73.9473877,40.80443954,20000
-73.97207642,40.76194382,11202
-73.98749542,40.7326088,4000
-73.97384644,40.75695419,10000
-73.97913361,40.75854874,10400
-73.9717865,40.74975967,8800
-73.98049164,40.77013016,14900
-73.98891449,40.6930275,1100
-73.96573639,40.76269531,11000
-73.97717285,40.75748062,9400
-73.78229523,40.64456177,71600
-73.98831177,40.7183342,1800
-73.974617,40.76254272,11201
-74.00270844,40.76065445,11700
-74.00131989,40.73920822,7700
-73.97633362,40.78868866,17500
-73.97419739,40.75653076,10000
-73.99343109,40.73575974,6100
-73.98975372,40.76215363,12700
-73.97861481,40.77728653,15700
-73.99003601,40.71412659,600
-73.96956635,40.76635361,12200
-73.9376297,40.75814819,3300
-73.98526001,40.74728012,7400
-73.99588776,40.7643013,12900
-73.95487976,40.76539612,12400
-74.0064621,40.74147415,8300
0,0,
-73.9981842,40.74689102,9300
-73.99217224,40.76439285,12900
-73.79017639,40.6439743,71600
-73.9577179,40.76969147,12600
-74.00320435,40.73430634,7300
-74.0039978,40.72574997,3700
-73.98458862,40.73294067,4800
-73.99221039,40.73781586,5200
-73.99487305,40.73169708,5900
-73.98682404,40.75501251,11300
-73.99632263,40.72612381,5501
-73.9851532,40.75291061,8400
-73.99552917,40.71717072,4100
-73.98471832,40.74848938,7600
-73.96630859,40.75819397,10800
-73.99203491,40.73852539,5400
-73.99052429,40.71863174,1800
-73.97731781,40.72909164,2800
-73.9885025,40.73200989,4200
-73.99390411,40.7566452,11500
-74.00678253,40.70546341,700
-73.98383331,40.7466011,7400
-73.99069977,40.73971558,5200
-73.96348572,40.76386642,11000
-73.98845673,40.75445175,11300
-73.99232483,40.75567627,11500
-73.98501587,40.74687576,7400
-73.98352814,40.7653923,13700
-73.99320984,40.69280624,700
-73.95848083,40.6799736,22700
-73.95710754,40.77064896,13400
-73.94573975,40.77780151,14402
-73.99183655,40.74950027,10100
-73.98112488,40.78185654,16300
-74.00920868,40.71685028,3900
-74.00215912,40.75039291,9700
-74.00270844,40.73355103,7100
-73.98681641,40.76093674,12500
-73.9699707,40.76143646,11203
-73.96620941,40.76186371,11000
-73.99796295,40.72113037,4500
-74.00606537,40.71440125,3100
-73.99169159,40.75463867,11100
-73.93532562,40.69697571,28700
-73.96303558,40.76662445,12000
-73.99290466,40.74786377,9500
-74.0022049,40.75098038,9900
-73.972229,40.75664139,10000
-73.98413849,40.76158524,13100
-73.97329712,40.75255203,9200
-74.00624847,40.7338028,7300
-73.99478912,40.76057434,12900
-73.99332428,40.76266479,12900
-74.00564575,40.74090958,7900
-73.99762726,40.72082138,4100
-73.99787903,40.74617004,9300
-73.97947693,40.73986053,6600
-73.98590851,40.75614548,11900
-74.00682831,40.72675705,3700
-73.98201752,40.76974869,14500
-73.96761322,40.75216675,9000
-73.97755432,40.75874329,10400
-74.00311279,40.72681808,4900
-73.78262329,40.64410019,71600
-73.95777893,40.77959442,15001
-73.97396851,40.76315689,11201
-73.95277405,40.77818298,14601
-73.96630859,40.7645607,11402
-73.78327179,40.6465683,71600
-73.9870224,40.73934555,5600
-74.00305939,40.72324371,4700
-73.98061371,40.75361252,9400
-74.00232697,40.75600433,9900
-73.97180939,40.79482269,18300
-73.99082184,40.75072479,10100
-73.94983673,40.78625107,15802
-73.98448944,40.76158524,12500
-73.96186066,40.77687836,14200
-73.98812103,40.73786163,5200
-73.98980713,40.76234055,12700
-73.98920441,40.75864792,12100
-73.98982239,40.74170685,5800
-73.97657013,40.75135422,8000
-73.97631073,40.76238251,10400
-73.98740387,40.73887634,5200
-73.97943878,40.7669487,13700
-73.99085999,40.74962616,10100
-73.97950745,40.78159714,16300
-73.98455048,40.75988007,12500
-73.95726013,40.7803421,15002
-73.99232483,40.73471832,6100
-73.78204346,40.64456177,71600
-73.98067474,40.76038361,13100
-73.98983765,40.68993759,4300
-73.97408295,40.75651169,10000
-73.99790955,40.7360611,7100
-73.99224091,40.74764252,9500
0,0,
-73.99062347,40.75589752,11300
-73.99362183,40.75231171,11100
-73.96137238,40.77488327,14200
-73.99163055,40.7424736,5800
-73.99157715,40.75938416,12100
-73.96644592,40.80489731,19900
-73.98358917,40.77352905,14900
-73.97113037,40.75105286,8800
-73.99205017,40.74942017,10100
-73.97323608,40.76390839,11202
-73.98999786,40.74653244,7600
-73.97129059,40.76050949,10000
-73.96460724,40.75582886,8603
-73.97132111,40.75855637,10000
0,0,
-73.99108124,40.74487686,5800
-73.99073792,40.73966217,5200
-73.99095917,40.76569748,13300
-73.99411011,40.75119781,10100
-73.95475769,40.76971054,13400
-74.00202942,40.71530533,3100
-74.0013504,40.74723816,9300
-73.99615479,40.74853516,9700
-73.94985962,40.77235794,13600
-74.01325989,40.71421051,2100
-73.96421814,40.75611877,8603
-73.96671295,40.76408768,11402
-73.9877243,40.73817444,5000
-73.96143341,40.76034164,10602
-73.7767868,40.6454277,71600
-73.98732758,40.72916031,3800
-73.98695374,40.76612091,13900
-73.97897339,40.75274277,9400
-73.97678375,40.74769974,8000
-73.98551178,40.74716187,7600
-74.00266266,40.7498703,9900
-73.97927094,40.76176071,13100
-73.96743011,40.75358963,9000
-73.99886322,40.71366119,2900
-73.98991394,40.76720047,13900
-73.97914886,40.74034119,6600
-73.99447632,40.74591064,9100
-73.97485352,40.74636841,7800
-73.97691345,40.75836945,10200
-73.9937973,40.74151611,5400
0,0,
-73.99642944,40.74686432,9100
0,0,
-73.97925568,40.75315094,9400
-73.97149658,40.7664299,14300
-73.96183777,40.7710228,12800
-73.99307251,40.76026154,12100
0,0,
-73.97614288,40.73588943,6200
-74.01193237,40.70127869,900
-73.96299744,40.76937485,12800
-73.95074463,40.77096939,13200
-73.99854279,40.76150894,12900
-73.97937775,40.76202774,13100
-73.99106598,40.75584793,11500
-73.99258423,40.74796677,9500
-74.0107193,40.7467804,9900
-73.97830963,40.74851608,8000
-73.97710419,40.75330734,9200
-73.98348236,40.75041962,8400
-73.97359467,40.75483704,9200
-73.78177643,40.64473343,71600
-73.79019165,40.6439209,71600
-73.78198242,40.6446228,71600
-73.96147919,40.76847839,12600
-73.98553467,40.76200485,12500
-73.95778656,40.76190186,10602
-73.98091888,40.78174973,16300
-73.95954895,40.79887772,19300
-73.99216461,40.7485733,10100
-73.95825958,40.76498032,11800
-73.98015594,40.78575516,16700
-73.99230957,40.76480865,12900
-73.97306824,40.76258087,11202
0,0,
-73.99760437,40.75662613,11100
-73.98829651,40.7379303,5200
-73.96955109,40.79693222,18700
-73.9669342,40.76216888,11402
-73.98527527,40.72755814,3200
-73.99971008,40.72518158,4900
-73.97839355,40.78295898,16500
-73.98612976,40.7223587,3002
-73.99210358,40.73529434,6100
-73.98105621,40.78171921,16300
-73.97828674,40.77297592,14300
-73.86279297,40.76884079,33100
-73.95360565,40.77953339,14802
-73.98197937,40.75892258,12500
-73.96247101,40.79973602,19300
-74.00078583,40.71855545,3100
-73.98767853,40.73843002,5200
-73.97601318,40.76435089,11201
-73.96264648,40.76668549,11800
-73.98989105,40.73538971,5200
-73.98210907,40.77524948,15300
-73.99874878,40.73993683,8100
-73.97315979,40.76435852,14300
-73.99662781,40.7427063,8700
-73.99190521,40.72638702,5502
-73.9552536,40.78580475,16001
-73.98703003,40.72528076,3800
-73.97687531,40.75152206,8000
-73.7766571,40.64532089,71600
-73.99437714,40.75087357,10100
-74.0020752,40.71952057,3300
-73.97885895,40.74480057,7200
-74.00189209,40.73022079,6500
-73.9661026,40.76232147,11402
-74.00247192,40.72802734,3700
-73.98879242,40.76368332,13300
-74.01059723,40.71892166,3900
-73.99104309,40.74581146,9500
-73.95270538,40.78067017,14802
-73.98458862,40.72460175,3200
-73.96717834,40.79354095,18100
-73.97829437,40.75414276,9400
-74.00736237,40.7071991,1502
-73.98132324,40.72500229,3200
-73.97790527,40.75508118,9400
-73.96334076,40.76599884,12000
-73.97825623,40.68469238,3900
-73.98375702,40.7216301,3002
-73.97088623,40.75889587,10000
-73.99143219,40.73179626,6100
-73.99880219,40.73425674,6300
-74.01294708,40.71549225,2100
-73.97642517,40.79078674,17500
-73.96292877,40.77575302,14200
-73.97759247,40.78689575,17100
-73.99799347,40.72582626,4900
-74.00408173,40.72217178,4700
-73.96347046,40.76184082,11000
-74.00583649,40.70755768,1502
-74.00547028,40.74992752,9900
-73.95980835,40.77690506,14200
-73.97364807,40.76410675,11201
-73.98032379,40.7456398,7200
-73.96207428,40.77938843,14300
-73.96550751,40.79571152,18900
-73.96002197,40.65595245,79802
-73.96779633,40.7626152,11402
-73.9737854,40.78429794,16900
-73.98712158,40.75937653,11900
-73.98081207,40.77463531,15300
-73.97668457,40.76490784,11201
-73.98833466,40.7410965,5600
-73.97734833,40.75202179,9200
-73.94352722,40.77679443,14402
-73.97234344,40.7911911,17700
-73.97422028,40.75777435,10200
-73.98503876,40.71900177,1402
-73.97825623,40.76376343,13700
-73.98239899,40.77709579,15300
-73.94779968,40.81778336,21703
-73.98027039,40.76663208,13700
-73.97225189,40.76527405,11401
-73.97805786,40.74607468,7200
-73.98093414,40.77458191,15300
-73.9884491,40.7277298,3800
-73.97116089,40.76429367,11401
-73.98638153,40.7265892,3800
-74.0085907,40.7041626,700
-73.9899292,40.75142288,10900
-73.9695816,40.74934387,8800
-73.97142792,40.74667358,7800
-73.95409393,40.77299118,13800
-73.97801208,40.7576561,9600
-73.94548035,40.82273102,22700
-73.99801636,40.7173233,4100
-74.05221558,40.86779022,36100
-73.99411011,40.75120926,10100
-73.98349762,40.74332428,7200
-73.9865036,40.75233078,10900
-73.98813629,40.75762558,11900
-74.00107574,40.73183823,7100
-73.94750977,40.77534103,14401
-73.95129395,40.77036667,13200
-74.00292206,40.76026154,11700
-73.95469666,40.76523972,11600
-73.99745178,40.72154999,4500
-73.98072815,40.75346375,9400
-73.9890976,40.74688339,7600
-73.98477936,40.74860764,7600
-73.97667694,40.75830078,10200
-74.00458527,40.74855423,9900
-73.86344147,40.77008057,33100
-73.95429993,40.81632996,21900
-73.99423218,40.74917603,9500
-74.00382996,40.74028015,7700
-73.96582031,40.76527023,12000
-73.98057556,40.74474335,7200
-73.96201324,40.7735405,12800
-73.99621582,40.74329376,8700
-73.95405579,40.77054596,13400
-73.99204254,40.72650146,5502
-73.9912796,40.76027679,12100
-73.95441437,40.7662468,12400
-73.97248077,40.79640198,18300
-73.95552826,40.77937317,14801
-73.94908142,40.7884407,16600
-73.97181702,40.75977325,10000
-73.99957275,40.74365616,8700
-73.98513031,40.72769928,3200
-73.98238373,40.77556992,15300
-73.96260071,40.76733017,12000
-73.9720459,40.79438019,18300
-73.99745941,40.72580719,5501
-74.00986481,40.71038818,1300
-73.78988647,40.64373398,71600
-73.96962738,40.76305008,11402
-74.00391388,40.70763016,1501
-73.98313904,40.76169205,13100
-74.0057373,40.73824692,7900
-73.98267365,40.73939896,6400
-73.97442627,40.75164032,9200
-73.97813416,40.76279449,10400
0,0,
-73.99662781,40.72378922,4300
-73.97891998,40.78853226,17100
-74.0153656,40.71437836,31703
-73.96656036,40.76412964,11402
-73.97465515,40.75641251,9400
-73.96081543,40.77576828,14200
-74.00530243,40.72044754,3300
-73.98479462,40.74711227,7400
-74.0009613,40.72948837,6500
-73.98791504,40.73763275,5000
-73.96670532,40.75320053,9000
-73.96692657,40.75714874,9800
-73.97930145,40.77675247,15700
-73.96885681,40.79092026,17700
-73.95902252,40.71225357,52300
-73.77684784,40.64556885,71600
-73.99658966,40.72523499,4300
-73.97492981,40.75307083,9200
-73.96965027,40.75354004,9000
-73.99742126,40.72726059,5501
-73.9851532,40.73239136,4000
-73.96353912,40.75822067,10800
-73.98029327,40.72699356,3200
-73.98864746,40.7214241,3001
-73.98368835,40.75515366,9600
-73.97091675,40.75782013,10000
-73.98113251,40.76771545,13700
-73.98419189,40.780159,15900
-74.00602722,40.73595047,7500
-73.98177338,40.77125168,14900
-73.98595428,40.73462677,4800
-73.98148346,40.7615509,13100
-73.95885468,40.80976868,20701
-73.97900391,40.76350021,13700
-73.98243713,40.73152542,4800
-73.99159241,40.75004578,10100
-73.98735809,40.74423599,5600
-73.9790802,40.75286102,9400
-73.9908905,40.71840668,1800
-73.97883606,40.77235413,14900
-74.00077057,40.72906876,6500
-73.96421051,40.76473618,11800
-74.00456238,40.72123718,3300
-73.97927094,40.77667999,15700
-73.97978973,40.77610016,15300
-73.98206329,40.7750473,15300
-73.94519043,40.77862549,15200
-73.98899078,40.7484169,10100
-73.98303986,40.77148438,14900
-73.99095154,40.75550079,11300
-73.98220062,40.73865128,6400
-73.99519348,40.73963928,8100
-73.97441864,40.78305817,16500
-73.96122742,40.76049042,10602
-73.98287964,40.76099014,13100
-73.99378967,40.7417717,8700
-74.00280762,40.76040649,11700
-74.00611115,40.70637894,1502
-73.9908371,40.75613022,11500
-73.95350647,40.78244781,14802
-73.98680878,40.7664566,13900
-73.9568634,40.77506638,14000
