pickup_longitude,pickup_latitude,PUcity,PUdistrict
-73.97476196,40.73287964,New York,Stuyvesant Town
-73.98999023,40.75653839,New York,Theater District-Times Square
-73.99874878,40.73468781,New York,West Village
-73.99136353,40.75013733,New York,Chelsea
-73.96979523,40.76597214,New York,Upper East Side
-73.98413849,40.746418,New York,Midtown South Central
-73.98789978,40.75974655,New York,Theater District-Times Square
-73.97034454,40.76473236,New York,Upper East Side
-73.98193359,40.75811005,New York,Theater District-Times Square
-73.96802521,40.76794815,New York,Upper East Side
-73.99832916,40.75107574,New York,Chelsea
-73.93973541,40.79442978,New York,East Harlem
-73.98744202,40.75048828,New York,Garment District
-73.96356201,40.77428818,New York,Upper East Side
-73.96360016,40.77177048,New York,Upper East Side
-73.97496796,40.75516129,New York,Midtown Center
-73.98268127,40.76292419,New York,Theater District-Times Square
-73.97055817,40.75596619,New York,Turtle Bay
-73.9681778,40.76538467,New York,Upper East Side
-73.99398041,40.75670624,New York,Hells Kitchen
-74.00518036,40.72897339,New York,West Village
-73.97355652,40.75113678,New York,Turtle Bay
-73.9741745,40.7430191,New York,Kips Bay
-73.93984222,40.7943573,New York,East Harlem
-73.78107452,40.64515686,Jamaica,
-73.98731232,40.71844864,New York,Lower East Side
-73.98493958,40.75340652,New York,Midtown South Central
-73.98159027,40.73257446,New York,Gramercy Park
-73.7767868,40.64518356,Jamaica,
-73.99475861,40.72060013,New York,Nolita
-74.0078125,40.72271347,New York,Tribeca
-73.98274231,40.73148346,New York,Gramercy Park
-73.97225189,40.7813797,New York,Upper West Side
-73.9557724,40.7722702,New York,Upper East Side
-73.9703598,40.7842865,New York,Upper West Side
-74.00315094,40.72829056,New York,Soho
-73.98747253,40.75530243,New York,Theater District-Times Square
-73.98126221,40.78084946,New York,Upper West Side
-73.98219299,40.75648117,New York,Midtown Center
-73.96231842,40.7790947,New York,Central Park
-73.97351074,40.77969742,New York,Upper West Side
-73.99132538,40.74063492,New York,Flatiron District
-73.9983902,40.71992111,New York,Chinatown
-74.00508118,40.72313309,New York,Soho
0,0,,
-73.98072052,40.72172165,New York,East Village
-73.98938751,40.72153854,New York,Lower East Side
-73.97731781,40.76389694,New York,Midtown Center
-73.9601059,40.7621727,New York,Upper East Side
-73.95787048,40.77973557,New York,Upper East Side
-73.99147797,40.73429108,New York,Greenwich Village
-73.98877716,40.76357651,New York,Clinton
0,0,,
-73.9540863,40.78410339,New York,Upper East Side
-73.95269775,40.78559494,New York,Upper East Side
-73.97470856,40.79061127,New York,Upper West Side
-73.95343018,40.78826141,New York,East Harlem
-73.97154236,40.75586319,New York,Midtown Center
-73.96820831,40.75514221,New York,Turtle Bay
-73.98092651,40.74487305,New York,Kips Bay
-73.97756958,40.77911377,New York,Upper West Side
-73.99967957,40.72172165,New York,Soho
-73.99220276,40.72740555,New York,Noho
0,0,,
-73.8744278,40.77402878,Flushing,
-74.01725006,40.70856094,New York,Battery Park City
-73.95751953,40.77684784,New York,Upper East Side
-73.99110413,40.73423767,New York,Greenwich Village
-74.00547028,40.74188614,New York,Chelsea
-73.9781189,40.76345062,New York,Clinton
-73.94900513,40.77363586,New York,Yorkville
-73.97292328,40.78544617,New York,Upper West Side
-74.00654602,40.73009872,New York,West Village
-73.97953033,40.74640656,New York,Murray Hill
-73.97553253,40.76163864,New York,Midtown Center
-73.99146271,40.75976563,New York,Clinton
-73.99833679,40.74534607,New York,Chelsea
-73.99240875,40.72447968,New York,East Village
-73.97548676,40.76379013,New York,Midtown Center
-73.99230194,40.76876068,New York,Clinton
-73.94403076,40.78409958,New York,East Harlem
-73.98090363,40.78451157,New York,Upper West Side
-73.98348999,40.78126907,New York,Upper West Side
-73.79016876,40.64653778,Jamaica,
-73.99835205,40.73527145,New York,West Village
-74.01098633,40.71066284,New York,Financial District
-74.00643921,40.73931122,New York,West Village
-73.96003723,40.7767601,New York,Upper East Side
-73.97978973,40.74530029,New York,Kips Bay
-73.9808197,40.77822113,New York,Lincoln Square
-73.97310638,40.74546051,New York,Murray Hill
-73.99259949,40.72395325,New York,Lower East Side
-74.00341034,40.71768951,New York,Tribeca
-73.95109558,40.77447128,New York,Yorkville
-73.99057007,40.74442291,New York,Midtown South Central
-74.00080109,40.7463913,New York,Chelsea
-73.97338867,40.79278946,New York,Upper West Side
-73.97634125,40.73981094,New York,Kips Bay
-73.99894714,40.72811508,New York,Greenwich Village
-73.98849487,40.74543381,New York,Midtown South Central
-74.01072693,40.71767426,New York,Tribeca
-73.98857117,40.7313385,New York,Greenwich Village
-74.00458527,40.72389984,New York,Soho
-73.99013519,40.74198151,New York,Midtown South Central
0,0,,
-73.94962311,40.79650116,New York,East Harlem
-73.98231506,40.76849365,New York,Clinton
-74.01441193,40.71556854,New York,Battery Park City
-73.95614624,40.76792145,New York,Upper East Side
-73.97444916,40.78337097,New York,Upper West Side
-73.78421783,40.64860916,Jamaica,
-73.98204041,40.77199554,New York,Lincoln Square
-73.9930191,40.71969986,New York,Lower East Side
-73.95581055,40.78530121,New York,Upper East Side
-73.9616394,40.77985764,New York,Upper East Side
-73.99010468,40.74655151,New York,Midtown South Central
-73.9686203,40.78648758,New York,Upper West Side
-73.96366119,40.76359177,New York,Upper East Side
-73.97219849,40.75654602,New York,Midtown Center
-73.98316193,40.74839401,New York,Midtown South Central
-73.99758148,40.72105789,New York,Soho
-73.98368835,40.7498436,New York,Midtown South Central
-73.95650482,40.77825546,New York,Upper East Side
-74.00578308,40.74035263,New York,West Village
-73.98214722,40.76392746,New York,Clinton
-73.97818756,40.78340149,New York,Upper West Side
-73.96872711,40.75894165,New York,Midtown Center
-73.98847961,40.75468063,New York,Garment District
-73.99018097,40.73225784,New York,Greenwich Village
-73.9851532,40.75105286,New York,Midtown South Central
-73.9498291,40.78064346,New York,Yorkville
-73.96842957,40.76747894,New York,Upper East Side
-73.98155975,40.74417877,New York,Kips Bay
-73.97774506,40.77374649,New York,Lincoln Square
-73.95435333,40.76546097,New York,Upper East Side
-74.00648499,40.74063873,New York,Meatpacking District
-73.9912262,40.71730042,New York,Chinatown
-73.97426605,40.75292587,New York,Midtown Center
-73.97877502,40.74515533,New York,Kips Bay
-74.01558685,40.71478271,New York,Battery Park City
-73.95584106,40.78455353,New York,Upper East Side
-73.99342346,40.76303101,New York,Clinton
-73.98949432,40.72301865,New York,Lower East Side
-74.00009918,40.7328186,New York,Greenwich Village
-73.96340942,40.76567078,New York,Upper East Side
-73.97761536,40.7638855,New York,Clinton
-73.98726654,40.7293129,New York,East Village
-73.9927063,40.74230957,New York,Flatiron District
-73.98578644,40.76089859,New York,Theater District-Times Square
-73.98044586,40.72397232,New York,East Village
-73.9406662,40.78985214,New York,East Harlem
-73.97783661,40.75274658,New York,Midtown Center
-73.99568939,40.74924469,New York,Chelsea
-73.96044159,40.7613945,New York,Upper East Side
-73.97753906,40.73385239,New York,Stuyvesant Town
-73.97902679,40.76187134,New York,Clinton
-73.98407745,40.72930145,New York,East Village
-73.98290253,40.73073578,New York,East Village
-73.97263336,40.75759888,New York,Midtown Center
-73.96599579,40.7580986,New York,Turtle Bay
-73.93980408,40.80702209,New York,East Harlem
-73.96443176,40.77008438,New York,Upper East Side
-73.98862457,40.72145844,New York,Lower East Side
-73.99952698,40.75395584,New York,Chelsea
-74.00076294,40.72594833,New York,Soho
-74.00924683,40.71540451,New York,Tribeca
-73.96982574,40.76365662,New York,Upper East Side
-73.98983002,40.74717712,New York,Chelsea
-73.96645355,40.76172638,New York,Upper East Side
-73.97808075,40.7734642,New York,Lincoln Square
-74.01522827,40.71466827,New York,Battery Park City
-74.0098877,40.72071838,New York,Tribeca
-73.98693085,40.76641846,New York,Clinton
-73.97433472,40.79395676,New York,Upper West Side
-73.99066162,40.72844315,New York,East Village
-73.99371338,40.74137878,New York,Flatiron District
-73.99227142,40.73778534,New York,Flatiron District
-73.97257233,40.74929428,New York,Murray Hill
-73.93225098,40.75947571,Astoria,Astoria
-73.97370911,40.75469589,New York,Midtown Center
-73.9678421,40.80251312,New York,Upper West Side
-73.99501038,40.75530243,New York,Hells Kitchen
-73.98483276,40.75952911,New York,Theater District-Times Square
-73.98206329,40.7710762,New York,Lincoln Square
-73.98697662,40.75614166,New York,Theater District-Times Square
-73.94929504,40.78502274,New York,Yorkville
-73.99124146,40.77072144,New York,Clinton
-73.97370911,40.76335907,New York,Midtown Center
-73.98283386,40.75064087,New York,Midtown South Central
-73.9859314,40.75992966,New York,Theater District-Times Square
-73.96218872,40.7792778,New York,Central Park
-73.98499298,40.76921082,New York,Clinton
-73.97792816,40.68463898,Brooklyn,Park Slope
-73.98742676,40.73297882,New York,Greenwich Village
-73.96899414,40.7645607,New York,Upper East Side
-73.98329926,40.76081467,New York,Theater District-Times Square
-74.36709595,40.71525574,Summit,
-73.96992493,40.76534271,New York,Upper East Side
-73.98492432,40.74757004,New York,Midtown South Central
-73.96768188,40.75609207,New York,Turtle Bay
0,0,,
-73.96392059,40.77450562,New York,Upper East Side
-73.98348999,40.77106857,New York,Lincoln Square
-73.96846008,40.76725388,New York,Upper East Side
-73.98389435,40.77552414,New York,Lincoln Square
-74.00315857,40.7234726,New York,Soho
-73.98356628,40.76131821,New York,Theater District-Times Square
-74.01676941,40.70477676,New York,Battery Park City
-73.97839355,40.73699188,New York,Kips Bay
-73.98934174,40.75912476,New York,Clinton
-73.95707703,40.78310013,New York,Upper East Side
-73.98583221,40.74092865,New York,Kips Bay
-73.94551086,40.77396774,New York,Yorkville
-73.97314453,40.76365662,New York,Midtown Center
-73.99780273,40.73612976,New York,Greenwich Village
-73.95458984,40.73226166,Brooklyn,Greenpoint
-73.96880341,40.76115036,New York,Midtown Center
-74.01486206,40.71555328,New York,Battery Park City
-73.99082947,40.71826172,New York,Lower East Side
-73.93069458,40.7663765,Astoria,Astoria
-74.00348663,40.72676849,New York,Soho
-73.98034668,40.78530121,New York,Upper West Side
-73.95108032,40.82579041,New York,Hamilton Heights
-73.99853516,40.74118042,New York,Chelsea
-73.96111298,40.78068924,New York,Central Park
-74.00545502,40.74048233,New York,West Village
-73.98305511,40.77497101,New York,Lincoln Square
-74.00788116,40.71719742,New York,Tribeca
-73.97547913,40.7924614,New York,Upper West Side
-73.95445251,40.82116318,New York,Hamilton Heights
-73.97518158,40.75194168,New York,Midtown Center
-73.98670197,40.74713898,New York,Koreatown
-73.7857666,40.64667511,Jamaica,
-74.01042175,40.71921921,New York,Tribeca
-74.00691223,40.70544052,New York,Financial District
-73.97348785,40.79266739,New York,Upper West Side
-73.94686127,40.78097916,New York,Yorkville
-73.98309326,40.74214554,New York,Kips Bay
-73.9732666,40.76411819,New York,Midtown Center
-73.97721863,40.76427078,New York,Clinton
-74.01525116,40.71443939,New York,Battery Park City
-74.00495148,40.7215271,New York,Tribeca
-73.98447418,40.74026108,New York,Kips Bay
-74.00816345,40.72274017,New York,Tribeca
-73.97613525,40.75147247,New York,Murray Hill
-73.99236298,40.73379135,New York,Greenwich Village
-73.96495819,40.75979996,New York,Turtle Bay
-73.94934082,40.77277756,New York,Yorkville
-73.95488739,40.78869247,New York,East Harlem
-73.98492432,40.72403717,New York,East Village
-73.97885132,40.75054932,New York,Midtown South Central
-73.98059845,40.74518967,New York,Kips Bay
-73.96864319,40.75730896,New York,Turtle Bay
-73.98339081,40.73425674,New York,Gramercy Park
-73.98744965,40.77526093,New York,Lincoln Square
-73.99577332,40.76448441,New York,Clinton
-73.98352814,40.74226761,New York,Kips Bay
-73.96567535,40.75951767,New York,Turtle Bay
-73.9595108,40.76246643,New York,Upper East Side
-73.95976257,40.77963257,New York,Upper East Side
-73.99691772,40.72055435,New York,Little Italy
-73.99803162,40.74111557,New York,Chelsea
-74.00823212,40.73715591,New York,West Village
-73.98220825,40.75858307,New York,Theater District-Times Square
-73.86357117,40.76987457,Flushing,
-73.97866058,40.77759933,New York,Upper West Side
-73.98286438,40.75017166,New York,Midtown South Central
-73.97853851,40.75595856,New York,Midtown Center
-73.97033691,40.75258636,New York,Turtle Bay
-74.00463867,40.74205017,New York,Chelsea
-73.97976685,40.77104187,New York,Lincoln Square
-73.94894409,40.788517,New York,East Harlem
-73.98166656,40.77868271,New York,Lincoln Square
-73.78187561,40.6445694,Jamaica,
-73.97775269,40.78660583,New York,Upper West Side
-74.01398468,40.71281433,New York,Battery Park City
-73.99557495,40.76003265,New York,Clinton
-73.98117065,40.7252388,New York,East Village
-73.96381378,40.76544571,New York,Upper East Side
-73.86251831,40.76890182,Flushing,
-73.98233032,40.76744461,New York,Clinton
-73.97396851,40.76420593,New York,Midtown Center
-73.99062347,40.74596024,New York,Chelsea
-73.96427917,40.770504,New York,Upper East Side
-73.98961639,40.73028183,New York,Greenwich Village
-73.95933533,40.77465057,New York,Upper East Side
-73.99256897,40.7430687,New York,Midtown South Central
-73.98188782,40.7626915,New York,Theater District-Times Square
-73.94207001,40.79806519,New York,East Harlem
-73.97382355,40.7629776,New York,Midtown Center
-73.97520447,40.76517868,New York,Midtown Center
-73.96108246,40.7606926,New York,Upper East Side
-73.78363037,40.64865112,Jamaica,
-74.00946808,40.72792816,New York,Soho
-73.99771881,40.72078323,New York,Chinatown
-73.99246216,40.76900101,New York,Clinton
-73.950737,40.77509689,New York,Yorkville
-73.95848846,40.76446915,New York,Upper East Side
-73.98219299,40.75173187,New York,Midtown South Central
0,0,,
-73.9618454,40.77681732,New York,Upper East Side
-74.0103302,40.70036316,New York,
-73.98466492,40.76950455,New York,Lincoln Square
-73.78918457,40.64710617,Jamaica,
-73.9814682,40.78058243,New York,Upper West Side
-74.00261688,40.7289505,New York,West Village
-73.98975372,40.73432159,New York,Greenwich Village
-73.86280823,40.7686882,Flushing,
-73.9803009,40.77696609,New York,Lincoln Square
-73.98196411,40.76959991,New York,Lincoln Square
-73.95032501,40.77976227,New York,Yorkville
-73.98873138,40.74129105,New York,Flatiron District
-73.96820831,40.75944138,New York,Midtown Center
-73.98500824,40.74806595,New York,Koreatown
-73.9654007,40.75944519,New York,Turtle Bay
-73.95596313,40.77876282,New York,Upper East Side
-73.97100067,40.75152206,New York,Turtle Bay
-73.97571564,40.73277283,New York,Stuyvesant Town
-73.97501373,40.7580986,New York,Midtown Center
-74.01732635,40.70786667,New York,Battery Park City
-73.95439148,40.78161621,New York,Upper East Side
-73.96396637,40.76783752,New York,Upper East Side
-73.98316956,40.76303101,New York,Theater District-Times Square
-73.98026276,40.74296951,New York,Kips Bay
-73.95345306,40.77928925,New York,Yorkville
-73.97298431,40.75701141,New York,Midtown Center
-73.96895599,40.75683975,New York,Turtle Bay
-73.95848846,40.7599144,New York,Upper East Side
-73.98462677,40.76847076,New York,Clinton
-73.87258911,40.75487518,Jackson Heights,Jackson Heights
-73.98614502,40.68952942,Brooklyn,Downtown Brooklyn
-73.99519348,40.73138809,New York,Greenwich Village
0,0,,
-73.96941376,40.75277328,New York,Turtle Bay
-73.95472717,40.77929688,New York,Upper East Side
-73.97307587,40.75829315,New York,Midtown Center
-73.9941864,40.75119019,New York,Chelsea
-73.94618988,40.71143341,Brooklyn,East Williamsburg
-73.99407196,40.75616074,New York,Garment District
-73.98040771,40.77514648,New York,Lincoln Square
-73.9589386,40.76803207,New York,Upper East Side
-73.99295807,40.74783325,New York,Chelsea
-73.98297119,40.73487854,New York,Gramercy Park
-74.00720978,40.71578979,New York,Tribeca
-73.94654083,40.77683258,New York,Yorkville
-73.98329163,40.74664688,New York,Midtown South Central
-73.96123505,40.77747726,New York,Upper East Side
-73.97223663,40.74961853,New York,Murray Hill
-73.98303986,40.7717514,New York,Lincoln Square
-73.97950745,40.76140594,New York,Midtown Center
-74.00348663,40.73253632,New York,West Village
-74.00554657,40.71487045,New York,Civic Center
-73.98942566,40.72633743,New York,East Village
-74.00334167,40.72718048,New York,Soho
-73.99024963,40.7564621,New York,Theater District-Times Square
-73.98976135,40.75640106,New York,Theater District-Times Square
-73.99321747,40.75267792,New York,Garment District
-73.97561646,40.74530029,New York,Murray Hill
-73.97518921,40.75126648,New York,Midtown Center
-73.98923492,40.76955032,New York,Clinton
-73.9977417,40.75660324,New York,Hells Kitchen
-73.87450409,40.77406311,Flushing,
-73.86170197,40.76832581,Flushing,
-73.98045349,40.73857117,New York,Kips Bay
-73.98574829,40.75144958,New York,Midtown South Central
-73.97393799,40.77886581,New York,Upper West Side
-73.95912933,40.7827034,New York,Upper East Side
-73.99037933,40.76172638,New York,Clinton
-73.94061279,40.62622833,Brooklyn,Flatlands
-73.95588684,40.78157043,New York,Upper East Side
-73.97429657,40.79379654,New York,Upper West Side
-73.8729248,40.77402115,Flushing,
-73.95166779,40.76986313,New York,Upper East Side
-73.98343658,40.73442841,New York,Gramercy Park
-73.99889374,40.74473953,New York,Chelsea
-73.95628357,40.78435898,New York,Upper East Side
-73.98991394,40.76206589,New York,Clinton
-73.98549652,40.76067352,New York,Theater District-Times Square
-73.98806,40.72319794,New York,East Village
-74.00417328,40.72846985,New York,Soho
-73.98825073,40.76411057,New York,Clinton
-73.95665741,40.77456284,New York,Yorkville
-73.95658875,40.78674316,New York,Upper East Side
-73.96836853,40.79186249,New York,Upper West Side
-73.97866821,40.74773026,New York,Murray Hill
-73.99478912,40.74478149,New York,Chelsea
-73.97202301,40.72925949,New York,Stuyvesant Town
-73.96648407,40.75750732,New York,Turtle Bay
-73.97483063,40.7444458,New York,Murray Hill
-73.97904205,40.76411057,New York,Clinton
-73.98374176,40.76100159,New York,Theater District-Times Square
-74.01028442,40.71216583,New York,Financial District
-73.97780609,40.78701782,New York,Upper West Side
-74.0072403,40.71602631,New York,Tribeca
-73.98145294,40.7807579,New York,Upper West Side
-73.98601532,40.75617599,New York,Theater District-Times Square
-73.99874878,40.72303391,New York,Soho
-73.96747589,40.75649643,New York,Turtle Bay
-73.96016693,40.77329636,New York,Upper East Side
-73.94867706,40.78216553,New York,Yorkville
-73.9825058,40.74517441,New York,Kips Bay
-73.96725464,40.75683594,New York,Turtle Bay
-73.78678894,40.64496994,Jamaica,
-73.99021912,40.72926331,New York,Noho
-73.98921204,40.75328827,New York,Garment District
-73.96631622,40.76140976,New York,Turtle Bay
-73.95373535,40.82236099,New York,Hamilton Heights
-73.95084381,40.78603363,New York,East Harlem
-73.97748566,40.78422928,New York,Upper West Side
-73.9683609,40.77055359,New York,Upper East Side
-73.9876709,40.73813629,New York,Gramercy Park
-74.00075531,40.75764084,New York,Hells Kitchen
-73.97340393,40.78979111,New York,Upper West Side
-73.97276306,40.75666046,New York,Midtown Center
-74.00904846,40.72447586,New York,Soho
-73.98914337,40.73985291,New York,Flatiron District
-73.99090576,40.7658844,New York,Clinton
-73.9715271,40.74645615,New York,Tudor City
-73.97167206,40.76263046,New York,Midtown Center
-73.99347687,40.72724152,New York,Noho
-74.00019073,40.74301147,New York,Chelsea
-74.00164795,40.75156784,New York,Chelsea
-73.96232605,40.77034378,New York,Upper East Side
-73.99330139,40.74541092,New York,Chelsea
-73.98803711,40.7379303,New York,Flatiron District
-73.95600891,40.77894974,New York,Upper East Side
-73.97325897,40.77981567,New York,Upper West Side
-73.98841095,40.71874619,New York,Lower East Side
-73.94085693,40.79286957,New York,East Harlem
-73.87323761,40.77412796,Flushing,
-73.95614624,40.76774216,New York,Upper East Side
-73.99154663,40.75008011,New York,Chelsea
-73.96463776,40.76488113,New York,Upper East Side
-73.98699188,40.71903992,New York,Lower East Side
0,0,,
-73.97143555,40.74696732,New York,Murray Hill
-73.95908356,40.76412964,New York,Upper East Side
-73.98809814,40.76974106,New York,Clinton
-73.9621048,40.77930069,New York,Central Park
-74.0089798,40.71348572,New York,Tribeca
-73.99428558,40.74581528,New York,Chelsea
-73.99112701,40.75136566,New York,Garment District
-73.99763489,40.72085953,New York,Little Italy
-73.99398804,40.7417717,New York,Chelsea
-73.94817352,40.78284836,New York,Yorkville
-73.97993469,40.73484039,New York,Stuyvesant Town
-73.95420837,40.82149887,New York,Hamilton Heights
-73.9730072,40.75717545,New York,Midtown Center
-73.94525146,40.77415466,New York,Yorkville
-73.99739838,40.73759842,New York,West Village
-73.95366669,40.80160141,New York,Harlem
-73.97650909,40.77654648,New York,Upper West Side
-73.95491028,40.78580856,New York,Upper East Side
-73.96762085,40.75582504,New York,Turtle Bay
-73.99193573,40.73485565,New York,Greenwich Village
-73.99132538,40.77045441,New York,Clinton
-73.94540405,40.7783699,New York,Yorkville
-73.99055481,40.75754929,New York,Clinton
-74.00753784,40.73210144,New York,West Village
-73.97644806,40.7659111,New York,Clinton
-73.99060822,40.7509613,New York,Chelsea
-73.77664948,40.64532852,Jamaica,
-73.97895813,40.78526688,New York,Upper West Side
-73.98592377,40.76087189,New York,Theater District-Times Square
-73.9715271,40.76300812,New York,Midtown Center
-73.98153687,40.7637291,New York,Clinton
-74.00339508,40.72354889,New York,Soho
-73.97087097,40.79360199,New York,Upper West Side
-73.97233582,40.76553345,New York,Upper East Side
-74.00698853,40.72938156,New York,West Village
-73.97690582,40.78494263,New York,Upper West Side
-73.98324585,40.7673111,New York,Clinton
-73.97441864,40.79127884,New York,Upper West Side
-73.99420166,40.76146317,New York,Clinton
-73.98583221,40.7608223,New York,Theater District-Times Square
-73.99378204,40.72780609,New York,Noho
-74.00302124,40.71827698,New York,Tribeca
-73.96562195,40.7622261,New York,Upper East Side
-73.94746399,40.77942276,New York,Yorkville
-73.97698975,40.74724197,New York,Murray Hill
-73.98692322,40.75645065,New York,Theater District-Times Square
-73.98633575,40.75395203,New York,Garment District
-73.99707794,40.72990417,New York,Greenwich Village
-74.00154114,40.73369217,New York,West Village
-73.98532104,40.77371597,New York,Lincoln Square
0,0,,
-73.95785522,40.78454208,New York,Upper East Side
-73.97250366,40.76197815,New York,Midtown Center
-73.99353027,40.72138214,New York,Lower East Side
-73.99556732,40.76477814,New York,Clinton
-73.95140076,40.77354431,New York,Yorkville
-73.95000458,40.79587936,New York,East Harlem
-73.99404144,40.73215866,New York,Greenwich Village
-73.96924591,40.75801849,New York,Midtown Center
-73.96839905,40.78679657,New York,Upper West Side
-73.99777985,40.75650406,New York,Hells Kitchen
-73.96323395,40.77470016,New York,Upper East Side
-73.87332153,40.77399826,Flushing,
-74.0008316,40.71880722,New York,Chinatown
-74.00866699,40.74071121,New York,Meatpacking District
-73.99473572,40.75037003,New York,Chelsea
-73.98192596,40.7692337,New York,Lincoln Square
-73.94469452,40.79462433,New York,East Harlem
-73.99160004,40.74975967,New York,Chelsea
-73.99976349,40.7347908,New York,West Village
-73.87088013,40.7738266,Flushing,East Elmhurst
-73.98604584,40.76900864,New York,Clinton
-73.99221039,40.72477722,New York,East Village
-73.97629547,40.78586578,New York,Upper West Side
-73.9697113,40.76274109,New York,Midtown Center
-73.98464966,40.75099182,New York,Midtown South Central
-73.99166107,40.75519943,New York,Garment District
-73.9565506,40.77142715,New York,Upper East Side
-74.00778198,40.74174881,New York,Meatpacking District
-73.94424438,40.78630447,New York,East Harlem
-74.00596619,40.74854279,New York,Chelsea
-73.98268127,40.73117065,New York,East Village
-73.96068573,40.77257156,New York,Upper East Side
-73.88083649,40.75610352,Jackson Heights,Jackson Heights
-73.96340179,40.75795746,New York,Turtle Bay
-73.97351074,40.75497055,New York,Midtown Center
-74.00964355,40.71504593,New York,Tribeca
-73.95986938,40.77074814,New York,Upper East Side
-73.96245575,40.76301956,New York,Upper East Side
-73.98509216,40.76010132,New York,Theater District-Times Square
-73.99308014,40.73168945,New York,Greenwich Village
-74.0014801,40.7308197,New York,Greenwich Village
-73.96879578,40.75474548,New York,Turtle Bay
-73.9825592,40.73148727,New York,Gramercy Park
-73.97156525,40.75754929,New York,Midtown Center
-73.9884491,40.73151016,New York,Greenwich Village
-73.97702789,40.75880051,New York,Midtown Center
-73.98496246,40.75543976,New York,Theater District-Times Square
-73.96218872,40.77920151,New York,Central Park
-74.01546478,40.71482849,New York,Battery Park City
-73.9803009,40.76448059,New York,Clinton
-73.97046661,40.75813675,New York,Midtown Center
-73.95603943,40.77980804,New York,Upper East Side
-73.98516846,40.72379684,New York,East Village
-73.99356079,40.72454453,New York,Noho
-73.99015045,40.73184204,New York,Greenwich Village
-73.99143982,40.7757988,New York,Lincoln Square
-73.94485474,40.77900314,New York,Yorkville
-73.93422699,40.80187607,New York,East Harlem
-73.99185181,40.71608734,New York,Chinatown
-73.97576141,40.78902054,New York,Upper West Side
-73.98362732,40.76590347,New York,Clinton
-74.00685883,40.74375534,New York,Chelsea
-73.78211975,40.6447258,Jamaica,
-74.00028229,40.73023224,New York,Greenwich Village
-74.00198364,40.75600815,New York,Hells Kitchen
-73.9961853,40.72619629,New York,Greenwich Village
-73.98708344,40.72925949,New York,East Village
-73.94959259,40.78770828,New York,East Harlem
-73.99652863,40.7220726,New York,Nolita
-73.99121857,40.7325058,New York,Greenwich Village
-73.96473694,40.7756424,New York,Central Park
-73.97438812,40.75570297,New York,Midtown Center
-73.97835541,40.7833519,New York,Upper West Side
-74.00876617,40.71601486,New York,Tribeca
-73.95833588,40.76883316,New York,Upper East Side
-73.97618103,40.77612686,New York,Lincoln Square
-74.00417328,40.74938202,New York,Chelsea
-73.97545624,40.7490654,New York,Murray Hill
-73.77671051,40.64543915,Jamaica,
-73.97037506,40.76202011,New York,Midtown Center
-73.93860626,40.80286407,New York,East Harlem
-73.96160889,40.75627518,New York,Sutton Place
-73.97182465,40.75758743,New York,Midtown Center
-73.7820282,40.64471436,Jamaica,
-73.98175049,40.77339172,New York,Lincoln Square
-74.00494385,40.74651337,New York,Chelsea
-73.95002747,40.78039169,New York,Yorkville
-73.97447205,40.76241684,New York,Midtown Center
-73.9282074,40.74460602,Long Island City,Sunnyside
-73.98395538,40.76196289,New York,Theater District-Times Square
-73.98334503,40.73452377,New York,Gramercy Park
-73.98841858,40.71841431,New York,Lower East Side
-73.97327423,40.79016876,New York,Upper West Side
-73.9657135,40.80028152,New York,Upper West Side
-74.00122833,40.73648071,New York,West Village
-73.98419952,40.75722122,New York,Theater District-Times Square
-74.00136566,40.72771072,New York,Greenwich Village
-73.98969269,40.70211792,Brooklyn,Dumbo
-73.86664581,40.77104568,Flushing,
-73.94616699,40.78061676,New York,Yorkville
-73.95454407,40.76409531,New York,Upper East Side
-73.99990082,40.72169113,New York,Soho
-73.97830963,40.73388672,New York,Stuyvesant Town
-73.99220276,40.75023651,New York,Chelsea
-73.96471405,40.7926712,New York,Upper West Side
-74.00424194,40.72110748,New York,Soho
-73.99394226,40.751091,New York,Chelsea
-73.97518158,40.79259109,New York,Upper West Side
-73.975914,40.75665665,New York,Midtown Center
-73.96198273,40.79555511,New York,Upper West Side
-73.96754456,40.75687408,New York,Turtle Bay
-73.98161316,40.73268509,New York,Gramercy Park
-73.95281982,40.78321457,New York,Upper East Side
-73.96208191,40.77217102,New York,Upper East Side
-73.97029877,40.75655746,New York,Midtown Center
-73.97168732,40.79740906,New York,Upper West Side
-73.98365021,40.76319122,New York,Theater District-Times Square
-73.99334717,40.76208878,New York,Clinton
-73.99330139,40.71899796,New York,Lower East Side
-73.99275208,40.75510025,New York,Garment District
-74.00576782,40.74048233,New York,Meatpacking District
-74.0056839,40.70643234,New York,Financial District
-73.77670288,40.64537048,Jamaica,
-73.98749542,40.73297119,New York,Greenwich Village
-73.98516083,40.73218155,New York,East Village
-73.99033356,40.75685883,New York,Garment District
-74.00075531,40.72596359,New York,Soho
-74.00497437,40.70707321,New York,Financial District
-73.98082733,40.76489258,New York,Clinton
-73.95888519,40.76817322,New York,Upper East Side
-73.98680115,40.76229858,New York,Clinton
-73.98191071,40.7700386,New York,Lincoln Square
-73.97209167,40.75854874,New York,Midtown Center
-73.95774078,40.77215576,New York,Upper East Side
0,0,,
-73.97318268,40.76414108,New York,Midtown Center
-73.99989319,40.73836136,New York,West Village
-73.96768188,40.76520157,New York,Upper East Side
