dropoff_longitude,dropoff_latitude,DOCensus_Tract
-73.98744965,40.75179672,10900
-74.00606537,40.73814011,7900
-73.93877411,40.83913803,25100
-73.97207642,40.74707413,7800
-73.9546814,40.77304459,13400
-74.00695038,40.70531464,700
-73.98155975,40.76031113,12500
-73.98478699,40.74831009,7600
0,0,
-73.99937439,40.72336197,4900
-73.96601105,40.75329971,8603
-73.96971893,40.79484177,18500
-73.98701477,40.77015686,14500
-73.97681427,40.7658577,13700
-73.78450775,40.64333344,71600
-73.9691925,40.76288986,11402
-73.98664093,40.7767601,15500
-74.01029968,40.71963882,3900
-74.0083847,40.73491287,7500
-74.00699615,40.70705795,1502
-74.00077057,40.72402191,4900
-73.98049927,40.75098038,8200
-73.96925354,40.76850891,12200
-73.93391418,40.69492722,28700
-73.99189758,40.72251129,3601
-73.99803162,40.74078751,8100
-73.97486877,40.7562294,9400
-73.98786926,40.7321701,4000
-73.78250122,40.64414215,71600
-73.99865723,40.76388168,12900
-73.97966003,40.75521851,9600
-73.98895264,40.76516342,13300
-73.991745,40.75563812,11500
-73.95503235,40.77922821,14801
-74.00992584,40.7228508,3900
-73.96404266,40.80309677,19900
-73.97302246,40.75558853,9200
-73.97982025,40.75322723,9400
-73.98770905,40.7653656,13300
-73.94158173,40.79032898,17000
-73.94726563,40.77566528,14401
-74.01564789,40.70993805,31704
-73.97177124,40.78642273,17300
-73.99369049,40.72120667,4300
-73.96442413,40.76635742,12000
-73.99472809,40.76029587,12100
-73.95841217,40.77484512,14000
-73.97141266,40.76341629,11202
-73.99285126,40.71460724,1600
-73.99342346,40.75706863,11500
-73.96990204,40.7894516,17700
-73.97028351,40.75434113,9000
-74.00085449,40.72198868,4700
-74.01130676,40.71503448,2100
-73.99008179,40.7294693,4200
-73.94622803,40.78062057,15200
-73.98799133,40.73768616,5000
-73.98149109,40.7562294,9600
-73.94623566,40.8163414,22800
-73.99736023,40.74088669,8700
-73.97570038,40.7577095,10200
-73.96807098,40.76247787,11402
-73.97511292,40.78939438,17500
-73.97174072,40.7493515,8800
-73.94520569,40.70793533,50500
0,0,
-73.93231964,40.79486465,17800
-73.99298096,40.75279999,10900
-73.97410583,40.76289749,11201
-74.01164246,40.72156143,3900
-73.95070648,40.7821846,15400
0,0,
-73.98544312,40.72349167,3002
-73.98671722,40.78174591,16300
-73.9792099,40.65460205,150200
-73.91651917,40.67644501,30300
-73.99165344,40.76728821,13500
-73.97681427,40.74777985,8000
-74.0072403,40.74176025,8300
-73.97454834,40.75375366,9200
-73.94308472,40.74737167,1900
-73.97143555,40.78192902,14300
-73.99214935,40.74869156,10100
-73.97825623,40.75247192,9200
-73.97637177,40.76566696,13700
-73.98551941,40.75862122,11900
-73.96393585,40.80644226,20300
-73.97209167,40.76248169,11202
-73.98844147,40.75061417,10900
-73.99505615,40.73382568,6100
-73.95703888,40.76659775,12600
-73.97042084,40.76195145,11203
-74.00130463,40.72916412,6500
-73.97212219,40.78393555,16900
-73.98327637,40.74724197,7400
-73.97025299,40.7609787,11203
0,0,
-73.99058533,40.75117111,10900
-74.01544952,40.71541977,31703
-73.98090363,40.78158569,16300
-73.99183655,40.77056885,13500
-74.00577545,40.74032593,7900
-73.98677826,40.74273682,5600
-73.98205566,40.77162933,14900
-73.9924469,40.73772812,5400
-73.98931122,40.74203491,5800
-73.97432709,40.78358841,16500
-73.99939728,40.74407578,8900
-73.9482193,40.78280258,15400
-73.95566559,40.78779984,16001
-73.98241425,40.73123932,3400
-73.97930908,40.75226974,8200
-73.98934937,40.71408081,600
-73.98053741,40.74022675,6600
-73.9568634,40.76980209,12600
-73.994133,40.75117111,10100
-73.97652435,40.76482391,11201
-73.96876526,40.75845718,10800
-73.99210358,40.74962616,10100
-73.95714569,40.78023911,14802
-73.96020508,40.7621994,11000
-73.95140839,40.72369766,56900
-73.99047089,40.7699852,13500
-73.99749756,40.73261642,6300
-73.97398376,40.75596619,9200
-73.97251892,40.76506424,14300
-73.98652649,40.72226334,3001
-73.98897552,40.77425766,15100
-73.95201111,40.78637314,15802
-74.00461578,40.75205994,9900
-74.00572968,40.74016571,7900
-73.98291016,40.76043701,12500
-74.00760651,40.74105072,7900
-73.99516296,40.73382187,6100
-73.96616364,40.76224518,11402
-73.97737885,40.75210571,9200
-73.83341217,40.66516876,88400
-73.99330139,40.74627304,9500
-73.99021149,40.74497223,5800
-73.96872711,40.76449966,11401
-73.98062897,40.72883987,3400
-74.00550842,40.7401886,7900
-73.88438416,40.75016785,28300
-73.99424744,40.73293304,6100
-73.98051453,40.78730774,17100
-73.99993896,40.74814606,9300
-73.98225403,40.7717514,14900
-73.98339081,40.7662735,13900
-73.95761871,40.72220993,55700
-73.97974396,40.75072861,8200
-73.99665833,40.72553635,5502
-73.98331451,40.783741,16300
-73.98715973,40.74477386,7400
-73.95919037,40.77094269,13400
-73.93939972,40.79043198,16200
-74.00380707,40.74830627,9900
-73.97722626,40.75113297,8000
-73.99585724,40.72624588,5502
-73.98075867,40.73384094,4800
-73.99495697,40.75006104,10100
-73.96908569,40.75824738,10000
-73.97795105,40.75421906,9400
-73.96273041,40.77399826,13000
-73.98016357,40.66955948,15300
-73.9563446,40.77151871,13400
-73.97551727,40.75234985,9200
-73.90656281,40.69334793,43700
-73.99433136,40.74103928,8700
-73.92049408,40.84714127,21501
-73.98738098,40.7803688,15900
-74.00563812,40.74031067,7900
-74.0026474,40.76069641,11700
-73.99215698,40.75904465,12100
-73.92469788,40.75629807,5700
-73.9784317,40.78303909,16700
-73.9801178,40.76218033,13100
-73.98738098,40.72477341,3800
-73.95948792,40.76021576,10602
-73.99411774,40.75252914,11100
-73.95540619,40.77287674,13400
-74.003479,40.70613861,1502
-73.99342346,40.73308182,6100
-73.95420074,40.7840538,15801
-73.99121857,40.76535797,13300
-73.97603607,40.74190521,7000
-74.01049805,40.72138214,3900
-73.99098206,40.75010681,10100
-73.97953033,40.75546646,9600
-73.95875549,40.78342819,15002
-74.00061035,40.72126007,4700
-73.99677277,40.71856689,4100
-73.98775482,40.75606537,11300
-73.9801178,40.77620316,15300
-73.97477722,40.75676346,10200
-73.97142029,40.76527023,11401
-73.98136902,40.75411606,9600
-73.98197174,40.75585556,9600
-73.97826385,40.74868774,8000
-73.98410797,40.74330521,5600
-73.96810913,40.75751114,9800
-73.98377991,40.74241638,6800
-73.9845047,40.75501251,11900
-73.97064972,40.76224518,11202
-73.99855042,40.7402916,8100
-73.93283081,40.79540634,17800
-73.98985291,40.77262878,15100
-73.9907608,40.74985886,10100
-73.80665588,40.73737335,122701
-73.96653748,40.71059036,54900
0,0,
-73.87297058,40.77449036,33100
-73.98589325,40.77719498,15500
-73.98464966,40.73237991,4800
-73.97981262,40.76481628,13700
-73.98967743,40.75177765,10900
-74.01541138,40.7078743,1300
-74.00115204,40.72422028,4900
-73.99916077,40.73008347,6500
-73.9985199,40.71364975,2900
-74.0168457,40.70756912,31704
-73.97341156,40.75606155,9200
-73.92072296,40.73947525,18502
-73.9779892,40.74237061,7000
-73.87328339,40.77437973,33100
-73.96044922,40.64749527,51002
-73.8988266,40.74447632,26300
-74.00530243,40.74013138,7900
-74.0105896,40.70315933,900
-73.95413208,40.72612,56100
-73.9779892,40.7514534,8000
-73.97176361,40.75980759,10000
-73.98756409,40.73431015,5000
-73.97962189,40.74618912,7200
-73.99412537,40.74648285,9500
-73.99180603,40.74919128,10100
-73.98583221,40.75546646,11300
-73.9900589,40.74511719,5800
-73.98091125,40.75084686,8200
-73.97317505,40.74858475,8800
-73.98574066,40.75674438,11900
-73.983284,40.76541519,13700
-74.00867462,40.708992,1502
-73.98940277,40.72613907,3800
-73.94516754,40.72401047,59100
-73.87239838,40.77455139,33100
-74.01148224,40.71343613,2100
-73.93235779,40.76375961,4500
-73.95668793,40.76840973,12600
-73.98310852,40.69681549,1500
-74.00727844,40.72667313,3700
-73.98212433,40.72148132,2202
-73.96665192,40.76428986,11402
-73.98607635,40.75818253,11900
-73.93538666,40.66897964,35300
-73.95366669,40.77277756,13800
-73.9943924,40.75013733,10100
-73.94570923,40.77809525,15200
-73.9777298,40.76281738,10400
-73.99150848,40.75992584,12100
-73.95388031,40.77507019,13800
-73.95454407,40.77403259,13800
-73.96347809,40.77523804,14200
-73.98956299,40.70349121,2100
-73.95619965,40.71528244,51900
-74.01332855,40.70903015,1300
-73.94660187,40.82652664,23100
-73.99869537,40.75200653,10300
-73.96854401,40.76205063,11203
-73.97706604,40.75850296,10200
-74.00147247,40.72515869,4900
-74.01421356,40.70388794,900
-73.98301697,40.76023102,12500
-74.00557709,40.72561264,3700
-73.87052917,40.77381134,33100
-73.97749329,40.7353363,6000
-73.99665833,40.71532822,2900
-74.0088501,40.73109055,6900
-73.97001648,40.76033401,10000
-73.98762512,40.7391243,5600
-74.00531769,40.72317123,3700
-73.94854736,40.82971573,23300
-73.8469696,40.69321442,2800
-73.95717621,40.77453995,14000
-73.95526886,40.77944183,14802
-73.94387817,40.68550873,26500
-73.99067688,40.72078705,3601
-73.9118576,40.74261093,25100
-73.91469574,40.78329086,10500
-73.98977661,40.741539,5800
-73.96286774,40.76493454,11800
-73.98337555,40.75733185,11900
-73.95226288,40.77707672,14601
-73.98530579,40.7588768,12500
-73.98448944,40.76495361,13900
-73.97122955,40.76200104,11202
-73.95663452,40.81507111,21900
-74.00166321,40.73056412,6500
-73.98724365,40.74296951,5600
-73.99569702,40.72645187,5502
-73.98963928,40.73922729,5200
-73.97130585,40.75706863,10000
-73.98179626,40.77333832,14900
-73.97933197,40.75296783,9400
-73.95861053,40.76022339,10602
-73.97234344,40.75648117,10000
-73.93904877,40.80006027,18200
-73.98963928,40.72626877,3800
-74.00215149,40.73970032,8100
-73.97261047,40.75672913,10000
-73.97078705,40.80096054,19100
-73.96213531,40.76208496,11000
-73.96678162,40.7612114,10800
-73.97663116,40.74929428,8000
-73.99446869,40.7592392,12100
-73.90353394,40.88528442,28500
-73.99767303,40.72964478,6500
-74.01191711,40.7203598,3900
-73.99855804,40.7212677,4500
-73.79006195,40.64692307,71600
-73.99137115,40.73680115,5200
-74.00624084,40.74387741,8300
-73.98457336,40.75768661,11900
-73.94959259,40.79679108,14300
-74.00395203,40.74516678,8900
-73.94966888,40.7902565,16600
-73.98745728,40.76558685,13300
-73.96263885,40.76953888,12800
-73.97279358,40.78050995,14300
-73.99098969,40.75040817,10100
-73.9563446,40.76758575,12600
-73.96979523,40.75527573,9800
-73.97122955,40.74828339,8800
-73.9708786,40.75611115,10000
-73.99472809,40.75033951,10100
-73.9442749,40.68535995,26700
-73.99979401,40.73477554,7100
-73.98600006,40.74072647,5600
-73.98770905,40.72855759,3800
-73.9998703,40.688797,4700
-73.98839569,40.76922226,13900
-74.00505829,40.71919632,3300
-73.96891022,40.75503159,9800
0,0,
-73.97557831,40.75799179,10200
-73.96520233,40.77212906,13000
-73.99769592,40.72442245,4900
-73.99010468,40.75117111,10900
-73.95680237,40.76254654,11600
-74.00569916,40.72654343,3700
-73.97361755,40.68319702,17900
-73.97503662,40.71433258,1001
-73.86481476,40.7340126,68300
-73.95710754,40.76176071,11600
-73.98600769,40.74327087,5600
-73.9875412,40.74582672,7600
-74.00189209,40.75078201,9700
-73.97514343,40.79251862,17900
-73.99047852,40.75629044,11500
-73.98523712,40.74749374,7400
-73.96473694,40.77171707,13000
-73.98935699,40.73990631,5600
-73.87625122,40.73257828,47500
-73.9563446,40.7774353,14000
-73.99988556,40.75888062,11700
-73.96065521,40.76591873,11800
-73.98993683,40.73691177,5200
-73.96835327,40.70753098,54700
-73.98802185,40.74331284,5600
-73.97533417,40.75519562,9200
-73.91889954,40.86444092,29900
-73.9673233,40.76612854,12000
-73.95702362,40.76809311,12600
-74.00270844,40.73925018,7700
-73.99240112,40.72103119,1800
-74.00779724,40.71915436,3300
-73.97884369,40.75608826,9400
-73.99156189,40.74243164,5800
-73.97425842,40.75660324,10000
-73.98651123,40.7397995,6800
-73.95977783,40.76264954,11000
-73.98294067,40.75653839,11900
-73.95731354,40.77093124,13400
-73.85961151,40.86503601,32400
-73.96365356,40.77405548,13000
-74.01422882,40.71550369,31703
-73.96596527,40.80500031,19900
-73.994133,40.72495651,5502
-73.95925903,40.8062439,19701
-73.97026825,40.76786804,12200
-73.98365021,40.72135162,2201
-73.95401001,40.7750473,13800
-73.97386169,40.76428604,11201
-73.97708893,40.78744125,17100
-73.9834137,40.73457336,4800
-73.9210968,40.82625961,6100
-74.00711823,40.72653961,3700
-74.01204681,40.71396637,2100
-73.995224,40.76522446,12900
-73.96338654,40.76841736,12000
-73.9729538,40.7520256,9000
-73.98990631,40.75725555,11500
-73.98594666,40.75737,11900
-73.99367523,40.69148636,900
-73.85678864,40.85474014,24800
-73.98155975,40.75808334,9600
-73.98197937,40.76837158,14500
-73.99710846,40.72143555,4100
-73.98809052,40.74922562,7600
-73.97689819,40.77477646,14300
-73.98760223,40.72161484,3001
-73.98656464,40.77685165,15500
-73.99136353,40.74849319,10100
-73.9573822,40.7761116,14000
-73.97938538,40.76645279,13700
-73.96770477,40.75365829,9000
-73.98219299,40.77133179,14900
-73.97703552,40.75684738,9400
-73.98925781,40.71669388,1600
-73.98813629,40.74335861,5600
-73.9526825,40.7662735,12400
-73.97551727,40.76425171,11201
-73.97103119,40.78701401,17300
-73.98677826,40.75104904,8400
-73.98273468,40.73927689,6400
-73.98298645,40.6776619,11900
-74.00395203,40.75658798,9900
-73.9332962,40.79902267,19400
-73.86499786,40.77047348,33100
-73.97273254,40.75693512,10000
-73.99516296,40.75952148,12100
-73.98777008,40.74919128,7600
-73.97434235,40.75137711,9200
-73.93417358,40.85340118,27100
-73.97496033,40.74171066,6200
-73.9769516,40.77467728,14300
-73.9883728,40.76420212,13300
-73.9675827,40.7537117,9800
-73.99795532,40.72411346,4900
-73.96553802,40.80380249,19900
-73.94855499,40.7264328,57100
-73.84970093,40.84794617,25400
-73.97245789,40.7557106,9200
-73.97814178,40.7622757,10400
-73.98484039,40.77929306,15900
-73.94207764,40.70822906,49300
-73.97632599,40.76578522,14300
-73.95436096,40.77732086,14601
-73.98743439,40.72476959,3800
-73.96392822,40.80303192,19900
-73.96737671,40.68561935,19900
-73.78217316,40.64421844,71600
-73.99165344,40.72969818,5700
-73.9601593,40.76620865,11800
-74.00286102,40.71572876,3100
-73.96971893,40.75651169,9800
-73.97837067,40.77286148,14300
-73.95571136,40.71754456,51900
-73.97415924,40.76237869,11202
-74.00655365,40.7514267,9900
-73.98344421,40.75000381,8400
-73.98820496,40.73033905,4000
-73.97511292,40.75845718,10200
-73.99230957,40.74909973,10100
-73.98945618,40.74728012,7600
-73.98423767,40.77388763,14900
-73.95800781,40.77031708,12600
-73.99389648,40.75117111,10100
-73.97951508,40.76033401,10400
-73.96725464,40.75746155,9800
-73.95899963,40.77332687,14000
-73.97662354,40.76501846,11201
-73.95849609,40.76028824,10602
-73.95772552,40.77653885,14000
-73.97943878,40.76290512,13700
-73.99139404,40.7274971,5700
-73.93336487,40.69667816,39300
-73.94807434,40.7764473,14402
-73.95782471,40.77033615,13400
-73.96554565,40.64063263,52000
-73.98085022,40.75442123,9600
-73.9834137,40.73456192,4800
-73.99233246,40.73868561,5400
-73.9575882,40.81638336,21900
-74.00901031,40.71150589,1300
-73.96258545,40.79496002,18900
-73.97351837,40.72421646,2400
-73.9803009,40.73854828,6600
-73.99082947,40.75043488,10100
-73.97705841,40.76483917,13700
-73.97937775,40.74982834,8200
-73.98419952,40.74350357,7400
-73.95336151,40.78835678,16002
-73.99636841,40.73249054,6300
-73.98252869,40.757267,11900
-73.97265625,40.78092575,16500
-73.99707031,40.73709488,7100
-73.98699188,40.72953796,4000
-73.99121857,40.7553215,11500
-74.0074234,40.72681046,3700
-73.98304749,40.7670784,13900
-73.99388123,40.73112106,5900
-73.87232971,40.77447128,33100
-74.00087738,40.74634552,9300
-73.97470093,40.7535553,9200
-73.98606873,40.75645065,11900
-73.99575806,40.74246979,8700
-74.03143311,40.62286758,6000
-74.0079422,40.74036789,7900
-74.00673676,40.73117447,6900
-73.99727631,40.72891617,5501
-73.99049377,40.76092148,12700
-73.9824295,40.71030807,202
-74.00896454,40.71611786,3300
-73.97388458,40.75045013,8800
-73.99867249,40.73405838,6300
0,0,
-74.01028442,40.71957016,3900
-73.96463776,40.75244141,8603
-73.98929596,40.71847534,1800
-73.98077393,40.7650032,13700
-73.9581604,40.77973938,15001
-74.0091629,40.68058014,5900
-73.95844269,40.77866364,14200
-73.97839355,40.75227356,8200
-73.97504425,40.79095459,17500
-73.98033905,40.71646881,1002
-73.9699173,40.78643036,17300
-73.95457458,40.78370285,15801
-73.96764374,40.76293182,11402
-73.9802475,40.74580383,7200
-74.00844574,40.71906281,3300
-73.95679474,40.77000046,13400
-73.96108246,40.80680084,20300
-73.93727875,40.79591751,18800
-73.95284271,40.79171753,16800
-73.97962952,40.7495575,8200
-73.94507599,40.83482742,24100
-73.97741699,40.78619766,17100
-73.96069336,40.76662827,11800
-73.9655304,40.76689911,12000
-73.9957962,40.69755173,301
-73.94252777,40.7862587,16400
-73.98544312,40.76147842,12500
-73.99282837,40.70311356,2100
-74.01407623,40.71386337,31703
-73.95722198,40.76853561,12600
-73.936203,40.66463089,35500
-73.98765564,40.74591064,7600
-73.98075867,40.74472427,7200
-73.9824295,40.72956085,3400
-73.93518066,40.79660797,18800
-74.0047226,40.74682999,8900
-74.00917053,40.71421814,2100
-73.98973846,40.74949646,10100
-73.97222137,40.7865181,17300
-73.97284698,40.76443481,11401
-74.01116943,40.72973251,6900
-73.98396301,40.76163864,13100
-73.97290802,40.79560089,18300
-73.9908371,40.75082016,10100
-73.95053101,40.80247498,21800
-73.97644806,40.78253555,16500
-73.98423004,40.76478195,13700
-73.989151,40.74330521,5800
-73.98420715,40.72718811,3200
-74.00582123,40.7309494,6700
-73.97317505,40.75510788,9200
-73.99164581,40.74336243,5800
-73.97841644,40.77276611,14300
-73.97332001,40.76093292,10200
-73.99794769,40.71376038,2700
-73.95724487,40.80435562,20102
-73.96094513,40.77532578,14200
-73.97620392,40.75006104,8000
-73.95111847,40.77045059,13200
-73.99500275,40.74521637,9100
-73.98229218,40.76424789,13700
-73.97327423,40.7607193,10200
0,0,
-73.99655914,40.73802567,8100
-73.98036194,40.78363037,16700
-73.95587158,40.77957535,14801
-73.97476196,40.74199295,6200
0,0,
-73.96482849,40.75566483,8603
-73.99054718,40.73999786,5200
-73.99726868,40.75629425,11100
-73.98471832,40.76079178,12500
-73.9912796,40.77031326,13500
-73.93680573,40.81492615,21200
-73.95041656,40.77732849,14602
-73.98052979,40.78297043,16300
-73.9704895,40.76758957,12200
-74.00060272,40.74796295,9300
-73.93091583,40.76605225,7700
-73.98239136,40.7277298,3400
-74.0083313,40.7376709,7900
0,0,
-73.96498871,40.75907898,10800
-73.90061951,40.88506317,28300
-73.97906494,40.75894547,10400
-73.87575531,40.70937347,61900
-73.97983551,40.75292969,8200
-73.95648956,40.77818298,14801
-73.97293854,40.76155853,10200
-74.01609039,40.71514511,31703
0,0,
-73.99525452,40.73453903,6300
-73.94727325,40.77151108,13600
-73.97953033,40.76174545,13100
-73.95511627,40.82183075,22301
-73.98937225,40.75696564,11300
-73.98880005,40.76868439,13900
-73.9813385,40.78541565,16700
-73.97627258,40.78652573,17100
-73.97354126,40.75543594,9200
-73.98181152,40.77119827,14900
-73.9731369,40.76198959,11202
-73.97496796,40.76512909,11201
-73.95162964,40.80977631,25700
-73.99255371,40.74261093,5800
-73.96573639,40.71284866,55100
-73.98680115,40.74605179,7600
0,0,
-73.97327423,40.76177979,10200
-73.98273468,40.75629425,9600
-73.96003723,40.76222992,10602
-73.93926239,40.79270172,18000
-73.90351105,40.74740601,25900
-73.98671722,40.73983765,5600
-73.99255371,40.7284584,5700
-73.95641327,40.74763107,100
-73.95275879,40.77232361,13400
-73.95410156,40.76664352,12400
-73.99451447,40.75068283,10100
-73.99353027,40.68735504,4500
-73.96161652,40.78029251,14300
-73.97672272,40.75469589,9400
-73.98151398,40.74949265,8200
-73.98316956,40.76086807,12500
-73.97956848,40.73304367,4400
-74.01009369,40.72156525,3900
-73.97429657,40.79090881,17900
-73.95877075,40.7685051,12600
-73.98638916,40.76075363,12500
-73.97351074,40.7613945,10200
-74.00359344,40.74832153,9300
-74.00828552,40.74760056,9900
-73.99879456,40.74214554,8700
-73.96528625,40.68996811,19500
-73.98023987,40.69197845,3100
-73.99228668,40.74920654,10100
-73.98283386,40.71588516,1200
-73.99643707,40.69020462,4500
-73.96337891,40.76428223,11000
-73.98587036,40.75635529,11900
-73.99378204,40.7416954,8700
-73.99263,40.74799347,9500
-73.97238922,40.76196289,11202
-73.97071075,40.78335571,14300
-73.96144104,40.77109146,12800
-73.99225616,40.74942398,10100
-73.97900391,40.73707199,6400
-73.98578644,40.72288132,3002
-73.9405899,40.79700851,18000
-73.97825623,40.76182175,10400
-73.97846222,40.74534988,7200
-74.00125885,40.7201767,4700
-73.97084045,40.75722122,10000
-73.97859192,40.75243378,8200
-73.9718399,40.75984955,10000
-74.00791931,40.73041534,6900
-73.96362305,40.76856613,12000
-73.99188995,40.73807526,5200
-73.97150421,40.79249573,17900
-74.00379181,40.75915527,9900
-73.9937439,40.72771835,5502
-74.0036087,40.72541809,4900
-73.99199677,40.72576904,3602
-73.96175385,40.75991058,10602
-73.99081421,40.75032425,10100
-73.99552155,40.7621727,12900
-73.88834381,40.74061584,48500
-73.99121857,40.73828125,5200
-73.95300293,40.78042984,14802
-73.98175049,40.77362061,14900
-73.97826385,40.75122452,8000
-73.98069763,40.76370239,13700
-73.98786926,40.73236847,4200
-73.98058319,40.7546196,9600
-73.99111176,40.7604599,12100
-73.98513031,40.72742462,3200
-74.00746155,40.74336243,9900
-73.98016357,40.78221512,16300
-73.98449707,40.7304306,4000
-74.00614166,40.7422142,8300
-73.93382263,40.79824829,19400
-73.99521637,40.74870682,9500
-73.97189331,40.76364899,11202
-74.00114441,40.76279831,12900
-73.98741913,40.75151062,10900
-73.94450378,40.80038834,18400
-73.9706192,40.76816177,14300
-73.98569489,40.74079895,6800
-73.97901154,40.7349205,6000
-73.92945099,40.69677353,39300
-73.95478821,40.76737976,12400
-73.98484802,40.73714066,5000
-73.97571564,40.75501633,9400
-73.96968842,40.75725174,9800
-73.98892212,40.72022629,1800
-73.9575882,40.71997452,55700
-73.96485138,40.76578522,12000
-73.95373535,40.76689529,12400
-73.98770142,40.71995544,3001
-73.98599243,40.73281097,4800
-73.98152924,40.74397278,7200
-73.98474884,40.74815369,7400
-74.0083313,40.73497009,7500
-73.99497986,40.75886154,11500
-73.98802948,40.7531929,10900
-73.97889709,40.77233124,14900
-73.87071228,40.77393341,33100
-73.97119141,40.78688431,17300
-73.99102783,40.75048828,10100
-73.97370148,40.75559998,9200
-73.97971344,40.75512695,9600
-73.9908905,40.73952484,5200
-73.97074127,40.76314545,11202
-74.00362396,40.72842789,3700
-73.96208954,40.71867371,55500
-73.96949005,40.76274109,11203
-73.97153473,40.7579155,10000
-73.97135925,40.76101685,11202
-73.93717957,40.85406876,27300
-73.99765015,40.76219177,12900
-74.01473236,40.71107864,31704
-73.98719025,40.75072861,10900
-73.97928619,40.72815704,3400
-73.98265076,40.72748947,3400
-74.00506592,40.74084091,8300
-73.99146271,40.74672699,9500
-73.96721649,40.68799591,19700
-73.95811462,40.78193283,15002
0,0,
-73.9824295,40.76139069,13100
-73.97451782,40.75057602,8800
-73.99069214,40.7243576,3602
-74.0035553,40.73215866,6700
-73.96350861,40.77438354,13000
-74.0042038,40.74788284,9900
-73.96058655,40.79728699,18900
-73.97294617,40.79589462,18300
-73.97592163,40.75725174,10200
-73.98578644,40.75878906,11900
-73.9664917,40.75542068,9800
-73.98430634,40.74981689,8400
-73.97150421,40.75979614,10000
-73.9821167,40.77333832,14900
-73.98387909,40.7254982,3200
-73.99382019,40.7566185,11500
-73.97670746,40.74520874,7800
-73.99104309,40.7492485,10100
-73.96672821,40.67433167,21500
-73.99215698,40.74357224,5800
-74.17722321,40.69522476,980200
-73.96361542,40.7746048,13000
-73.99510956,40.7203331,4100
-73.9860611,40.75696564,11900
-73.98368835,40.78205109,16300
-73.9802475,40.76021957,13100
-73.95582581,40.67769241,30500
-73.98413086,40.77535248,15500
-73.87220764,40.85390091,33400
-73.9618988,40.76860809,12800
-73.95865631,40.76446152,11800
-73.9846344,40.75266266,8400
-73.99033356,40.77324677,15100
-73.98426056,40.76161575,13100
-73.88954926,40.7393074,48500
-73.94919586,40.80678177,22000
-73.99084473,40.72434616,3602
-73.79029083,40.64369965,71600
-73.98580933,40.75222778,8400
-73.97853088,40.75244904,8200
-73.97039795,40.77959824,14300
-73.97460175,40.74198151,6200
-73.9730072,40.74791718,8800
-73.99153137,40.70051956,100
-74.00218964,40.73448563,7300
-73.98020935,40.77804947,15700
-73.95166016,40.76959991,13200
-73.98296356,40.76287842,13100
-74.00570679,40.71710205,3300
-74.00723267,40.74182892,8300
-74.01389313,40.71290588,1300
-73.95587158,40.77462387,13800
-73.86122131,40.76801682,33100
-73.97169495,40.76620483,14300
-73.99120331,40.76531219,13300
-73.97839355,40.7728157,14300
-73.97887421,40.76700592,14300
-73.98114777,40.77426529,15300
-74.01277161,40.72042847,3900
-73.99275208,40.7676506,13500
-73.95665741,40.78385544,15002
-73.95346832,40.77560425,13800
-73.99511719,40.74993896,10300
-73.97065735,40.77972031,14300
-73.96933746,40.76002884,10000
-73.98790741,40.75341415,11300
-73.97353363,40.74373627,6200
-73.95339966,40.70676041,52900
-73.97637939,40.78815842,17100
-73.98558044,40.76800156,13900
-73.98718262,40.76071167,12500
-73.99465179,40.72052765,4100
-73.87211609,40.77431107,33100
-73.95315552,40.7818222,14802
-74.00046539,40.74056625,8100
-73.9934845,40.75876236,11500
-73.97879791,40.7611618,10400
-74.01416779,40.71475983,31703
-73.98794556,40.68811035,4300
-73.97947693,40.78193283,16300
-73.99326324,40.76269913,12900
-73.9723587,40.76211548,11202
-73.97113037,40.7639389,11401
-73.99700928,40.72529984,4900
-73.95291901,40.76786041,12400
-74.00237274,40.71695709,3100
-73.97789001,40.75564575,9400
-73.97080994,40.78931046,17700
-73.99710083,40.73342133,6300
-73.96854401,40.76826477,12200
-73.96115112,40.75920868,10601
-73.99533081,40.74003601,8700
-73.95388031,40.77503586,13800
-73.96880341,40.75514221,9800
-73.96587372,40.79560852,18900
-73.96632385,40.75778961,10800
-73.99700165,40.72055054,4100
-73.99281311,40.73016357,5700
-73.96717834,40.80526733,19900
-73.98657227,40.74686813,7600
-74.00815582,40.73746872,7900
-73.99871063,40.71657562,2900
-73.9863205,40.75189972,10900
-73.94068146,40.82326889,23400
-73.99705505,40.73987579,8100
-73.99075317,40.74889374,10100
-73.98331451,40.76125336,13100
-73.98072815,40.74206161,6600
-73.97245026,40.75559998,9200
-73.96720123,40.76930237,12200
-74.00723267,40.74099731,7900
-73.98165131,40.76745224,13700
-73.84952545,40.72381973,71305
-73.97496033,40.74172974,6200
-73.95690155,40.76916885,12600
-73.98940277,40.75874329,12100
-73.97888184,40.75324249,9400
-73.99240112,40.74951935,10100
-73.91940308,40.69701385,41900
-73.99989319,40.74332428,8700
-73.98999786,40.73326874,6100
-73.99571991,40.74429321,9100
-73.97241974,40.78107452,16500
-74.00382996,40.74206161,8300
-73.99024963,40.75129318,10900
-73.98001862,40.75261688,8200
-73.95435333,40.7799263,14802
-74.00817871,40.74624634,9900
-74.00063324,40.75778961,9900
-73.96979523,40.76007843,10000
-73.97905731,40.74009323,6600
-73.87236023,40.77431488,33100
-73.96057129,40.76987839,12800
-73.96412659,40.76503754,12000
-73.9879837,40.7492485,7600
-73.97264862,40.7580452,10000
-73.87270355,40.77434158,33100
-73.95307159,40.81447601,21303
