dropoff_longitude,dropoff_latitude,DOcity,DOborough
-74.00158691,40.75238037,New York,Chelsea
-74.01077271,40.70450211,New York,Financial District
-73.98841858,40.76320648,New York,Clinton
-74.00249481,40.76073456,New York,Hells Kitchen
-74.00531006,40.74019623,New York,West Village
-73.98075104,40.78285599,New York,Upper West Side
-73.99078369,40.73460007,New York,Greenwich Village
-73.98062134,40.77492523,New York,Lincoln Square
-73.92475128,40.74565887,Sunnyside,Sunnyside
-74.00014496,40.7205658,New York,Chinatown
-73.99285126,40.73160172,New York,Greenwich Village
-74.00505829,40.7191925,New York,Tribeca
-73.96069336,40.75945282,New York,Upper East Side
-73.95014954,40.77587128,New York,Yorkville
-73.98627472,40.74914551,New York,Koreatown
-74.00551605,40.75104523,New York,Chelsea
0,0,,
-73.98532867,40.75980377,New York,Theater District-Times Square
-73.98243713,40.75175095,New York,Midtown South Central
-73.96350861,40.75437164,New York,Turtle Bay
-73.99127197,40.76124573,New York,Clinton
-73.95732117,40.77950668,New York,Upper East Side
-73.97740936,40.78694153,New York,Upper West Side
-73.952034,40.78181458,New York,Upper East Side
-73.98219299,40.76839066,New York,Clinton
-73.97629547,40.78651047,New York,Upper West Side
-73.98259735,40.76213455,New York,Theater District-Times Square
-73.95597839,40.77629471,New York,Upper East Side
-73.99227142,40.74934006,New York,Chelsea
-73.97438049,40.78415298,New York,Upper West Side
-73.94039154,40.7893486,New York,East Harlem
-73.97361755,40.75743103,New York,Midtown Center
-74.0007019,40.747509,New York,Chelsea
-73.99963379,40.76134109,New York,Hells Kitchen
-73.98348236,40.74718094,New York,Midtown South Central
-73.95352173,40.77871323,New York,Yorkville
-73.97351837,40.77968979,New York,Upper West Side
-73.98284912,40.73785019,New York,Gramercy Park
-73.98123169,40.67668533,Brooklyn,Park Slope
-73.9949646,40.71807861,New York,Chinatown
-73.97741699,40.75432587,New York,Midtown Center
-73.87258148,40.77459335,Flushing,
-73.98587799,40.73595047,New York,Gramercy Park
-73.98518372,40.76875687,New York,Clinton
-74.01468658,40.7140007,New York,Battery Park City
-73.98416901,40.72521591,New York,East Village
-73.96987152,40.76243591,New York,Midtown Center
-74.00502014,40.74082184,New York,Chelsea
-73.98549652,40.73861313,New York,Gramercy Park
-73.97810364,40.72217178,New York,East Village
-73.91703033,40.75598145,Astoria,Astoria
-73.97589111,40.78048706,New York,Upper West Side
-73.95494843,40.77854919,New York,Upper East Side
-73.95510864,40.7691803,New York,Upper East Side
-73.96219635,40.75965118,New York,Turtle Bay
-73.98522949,40.758461,New York,Theater District-Times Square
-73.9690094,40.75181961,New York,Turtle Bay
-73.98947144,40.75151062,New York,Garment District
-74.0047226,40.74809265,New York,Chelsea
-73.80741119,40.6578331,Jamaica,
-73.94978333,40.79018021,New York,East Harlem
-73.98112488,40.77013016,New York,Lincoln Square
-73.86190033,40.76855469,Flushing,
-73.97367859,40.75045395,New York,Turtle Bay
-73.99095154,40.74945831,New York,Chelsea
-73.99493408,40.75009155,New York,Chelsea
-73.98695374,40.75521088,New York,Theater District-Times Square
-73.91832733,40.7028656,Brooklyn,Bushwick
-73.97563171,40.76494598,New York,Midtown Center
-73.949646,40.76247787,New York,Roosevelt Island
-73.94715881,40.77581024,New York,Yorkville
-73.96582031,40.80037308,New York,Upper West Side
-73.98937225,40.75223541,New York,Garment District
-73.97571564,40.76057816,New York,Midtown Center
-73.93833923,40.81742096,New York,Harlem
-73.97719574,40.77692413,New York,Upper West Side
-73.9861145,40.75550842,New York,Theater District-Times Square
-73.9773407,40.77947617,New York,Upper West Side
-73.96820068,40.76043701,New York,Midtown Center
-73.95662689,40.7713356,New York,Upper East Side
0,0,,
-73.91730499,40.68105316,Brooklyn,Bedford-Stuyvesant
-73.96495819,40.6787796,Brooklyn,Prospect Heights
-73.98873901,40.75694656,New York,Theater District-Times Square
-73.98912811,40.74810791,New York,Chelsea
-73.99240875,40.73551178,New York,Greenwich Village
-73.97763062,40.67599106,Brooklyn,Park Slope
-73.98620605,40.75579834,New York,Theater District-Times Square
-73.99600983,40.75888062,New York,Hells Kitchen
-73.97099304,40.76590729,New York,Upper East Side
-74.01463318,40.71711731,New York,Battery Park City
-73.96354675,40.76574326,New York,Upper East Side
-73.98715973,40.72992706,New York,East Village
-73.86179352,40.76845932,Flushing,
-73.9598999,40.78126526,New York,Upper East Side
-73.91808319,40.77412796,Astoria,Ditmars Steinway
-74.18315125,40.68795776,Newark,
-73.98322296,40.76256943,New York,Theater District-Times Square
-73.98529053,40.74085236,New York,Kips Bay
-73.92750549,40.76294327,Astoria,Astoria
-73.99868774,40.71855164,New York,Little Italy
-73.87120819,40.77415848,Flushing,East Elmhurst
-73.95471954,40.73088074,Brooklyn,Greenpoint
-73.91896057,40.76820374,Astoria,Astoria
-73.96390533,40.76124191,New York,Upper East Side
-73.99297333,40.75183105,New York,Chelsea
-73.96138763,40.75913239,New York,Sutton Place
-73.97390747,40.75162888,New York,Midtown Center
-73.97214508,40.75115585,New York,Turtle Bay
0,0,,
-73.92665863,40.74161911,Long Island City,Sunnyside
-73.98292542,40.7661438,New York,Clinton
-73.98912048,40.72680283,New York,East Village
-73.7902298,40.64678955,Jamaica,
-74.00846863,40.71363068,New York,Tribeca
-73.98191833,40.74813843,New York,Midtown South Central
-73.98786926,40.74379349,New York,Midtown South Central
-74.01768494,40.67676544,Brooklyn,Red Hook
-74.00495911,40.75167847,New York,Chelsea
-73.97766113,40.7869873,New York,Upper West Side
-73.98573303,40.7406311,New York,Kips Bay
-73.96598816,40.75320816,New York,Turtle Bay
-73.97975159,40.75175095,New York,Midtown South Central
-73.97076416,40.75494766,New York,Turtle Bay
-74.00524139,40.7499733,New York,Chelsea
-74.00115967,40.74155807,New York,Chelsea
-73.99977112,40.76161194,New York,Hells Kitchen
-73.97863007,40.75132751,New York,Midtown South Central
-74.00539398,40.74094391,New York,Chelsea
-73.9799118,40.76623154,New York,Clinton
-73.99840546,40.72982788,New York,Greenwich Village
-73.96960449,40.76432419,New York,Upper East Side
-73.78357697,40.83922958,Bronx,City Island
-73.95267487,40.77957916,New York,Yorkville
-73.98322296,40.72237015,New York,East Village
-73.99476624,40.75026321,New York,Chelsea
-73.94949341,40.77690887,New York,Yorkville
-73.95029449,40.7823143,New York,Yorkville
-73.99983978,40.71673965,New York,Chinatown
-73.98716736,40.77048874,New York,Lincoln Square
-73.94200134,40.68844986,Brooklyn,Bedford-Stuyvesant
-73.97364044,40.75474167,New York,Midtown Center
-73.94568634,40.74634933,Long Island City,Hunters Point
-73.96372223,40.75547409,New York,Sutton Place
-73.98316956,40.78173828,New York,Upper West Side
-73.99417877,40.74092484,New York,Flatiron District
-73.96492004,40.71263885,Brooklyn,Williamsburg
-73.87360382,40.73311996,Elmhurst,Elmhurst
-73.98671722,40.76672745,New York,Clinton
-73.80196381,40.64691162,Jamaica,
-73.96590424,40.75880814,New York,Turtle Bay
-73.99568176,40.73870087,New York,Flatiron District
-73.97921753,40.78705978,New York,Upper West Side
-73.95851898,40.77864075,New York,Upper East Side
-73.99850464,40.73625565,New York,West Village
0,0,,
-73.79048157,40.76940536,Flushing,Auburndale
-73.99011993,40.72573853,New York,East Village
-73.97522736,40.75241852,New York,Midtown Center
-73.97866058,40.75695038,New York,Midtown Center
-73.99291992,40.74817657,New York,Chelsea
-73.98910522,40.68848038,Brooklyn,Boerum Hill
-73.96567535,40.79316711,New York,Upper West Side
-73.98306274,40.7565918,New York,Theater District-Times Square
-73.99437714,40.76160812,New York,Clinton
-73.98230743,40.74879837,New York,Midtown South Central
-73.8821106,40.7530632,Jackson Heights,Jackson Heights
-73.98268127,40.75402832,New York,Midtown South Central
-73.98893738,40.75672531,New York,Theater District-Times Square
-74.0160141,40.7110405,New York,Battery Park City
-73.98583984,40.74992752,New York,Koreatown
-73.97429657,40.75614548,New York,Midtown Center
-73.97589111,40.76376343,New York,Midtown Center
-73.98448944,40.75994873,New York,Theater District-Times Square
-73.95991516,40.77119827,New York,Upper East Side
-73.98258972,40.7478981,New York,Midtown South Central
-73.9889679,40.75832748,New York,Theater District-Times Square
-73.97888184,40.75589371,New York,Midtown Center
-73.97952271,40.78644943,New York,Upper West Side
-73.97136688,40.76101685,New York,Midtown Center
-73.9881134,40.76237106,New York,Clinton
-73.98009491,40.76550674,New York,Clinton
-73.96373749,40.75706863,New York,Sutton Place
-73.99375916,40.72101212,New York,Nolita
-73.99294281,40.7022438,Brooklyn,
-73.96192932,40.76390839,New York,Upper East Side
-73.99285126,40.75233841,New York,Garment District
-73.97814178,40.73754883,New York,Kips Bay
-73.96977997,40.75920486,New York,Midtown Center
-73.98574829,40.73823929,New York,Gramercy Park
-74.00442505,40.74228668,New York,Chelsea
-73.98684692,40.75940323,New York,Theater District-Times Square
-73.94583893,40.77772141,New York,Yorkville
-73.93949127,40.80522537,New York,East Harlem
-73.9998703,40.74753189,New York,Chelsea
-73.97911072,40.74614334,New York,Kips Bay
-73.97210693,40.75408173,New York,Midtown Center
-73.99297333,40.75774002,New York,Garment District
-73.98806763,40.73219681,New York,Greenwich Village
-74.00517273,40.74092865,New York,Chelsea
-73.92201233,40.7633667,Astoria,Astoria
-73.92920685,40.70264435,Brooklyn,Bushwick
-74.01066589,40.71899033,New York,Tribeca
-73.96786499,40.77127457,New York,Upper East Side
-73.96709442,40.75699234,New York,Turtle Bay
-73.94889832,40.82913971,New York,Harlem
-73.99074554,40.7562027,New York,Garment District
-73.96822357,40.75534439,New York,Turtle Bay
-73.95108032,40.77177048,New York,Yorkville
-73.95043182,40.7809906,New York,Yorkville
-73.95025635,40.82717514,New York,Harlem
-73.95918274,40.65297699,Brooklyn,Flatbush-Ditmas Park
-73.99105072,40.75586319,New York,Garment District
-73.99855042,40.75424194,New York,Chelsea
-74.01261139,40.70588684,New York,Financial District
-73.9431839,40.81018448,New York,Harlem
-73.95476532,40.73013306,Brooklyn,Greenpoint
-73.95797729,40.78466797,New York,Upper East Side
-73.98711395,40.76092529,New York,Clinton
-73.97315216,40.75751495,New York,Midtown Center
-73.96633148,40.76960754,New York,Upper East Side
-73.98355865,40.7462616,New York,Midtown South Central
-73.93490601,40.79841995,New York,East Harlem
-74.0025177,40.75607681,New York,Hells Kitchen
-73.88549805,40.77315521,Flushing,
-73.95339203,40.78832626,New York,East Harlem
-73.9754715,40.7576561,New York,Midtown Center
-73.96575165,40.76816559,New York,Upper East Side
-73.87290192,40.77445602,Flushing,
-73.98741913,40.73863983,New York,Gramercy Park
-73.97267914,40.75320816,New York,Midtown Center
-73.96141815,40.76906967,New York,Upper East Side
-73.99250031,40.71643066,New York,Chinatown
-74.00186157,40.74043274,New York,Chelsea
-73.99968719,40.73335266,New York,Greenwich Village
-73.92611694,40.69966888,Brooklyn,Bushwick
-73.9548645,40.76514053,New York,Upper East Side
-73.98001862,40.78066254,New York,Upper West Side
-73.98435211,40.74562073,New York,Midtown South Central
-73.98081207,40.74673843,New York,Kips Bay
-73.94231415,40.8416748,New York,Washington Heights South
-73.95716858,40.76607895,New York,Upper East Side
-73.97458649,40.75765228,New York,Midtown Center
-73.98155212,40.77609634,New York,Lincoln Square
-74.00772858,40.71987534,New York,Tribeca
-73.98329926,40.71132278,New York,Lower East Side
-73.98622894,40.72254944,New York,East Village
-73.95435333,40.77903748,New York,Upper East Side
-73.95986176,40.82014084,New York,Harlem
-73.94966888,40.78469086,New York,Yorkville
-73.98469543,40.72890854,New York,East Village
-73.92941284,40.75857925,Astoria,Astoria
-73.99221802,40.7267189,New York,Noho
-73.98184967,40.78356934,New York,Upper West Side
-73.95630646,40.77565384,New York,Upper East Side
-73.83289337,40.75946045,Flushing,Downtown Flushing
-73.936409,40.75524139,Long Island City,Long Island City
-73.98931885,40.73055267,New York,Greenwich Village
-73.97242737,40.75299072,New York,Turtle Bay
-73.98168945,40.77030563,New York,Lincoln Square
-73.89336395,40.76159286,East Elmhurst,Jackson Heights
-73.97886658,40.74055862,New York,Kips Bay
-73.99224854,40.74948883,New York,Chelsea
-74.00551605,40.73596954,New York,West Village
-73.99016571,40.73482895,New York,Gramercy Park
-73.97409058,40.64194489,Brooklyn,Kensington & Parkville
-73.99137878,40.75002289,New York,Chelsea
-73.98580933,40.76065063,New York,Theater District-Times Square
-73.99002838,40.72920227,New York,East Village
-73.9154892,40.74509048,Sunnyside,Sunnyside
-73.94934845,40.75371933,Long Island City,Long Island City
-73.98256683,40.73949051,New York,Kips Bay
-73.99442291,40.7457695,New York,Chelsea
-73.98516083,40.72805786,New York,East Village
-73.97516632,40.78731537,New York,Upper West Side
-74.00208282,40.73958588,New York,Chelsea
-73.98144531,40.7759552,New York,Lincoln Square
-73.99008179,40.75731277,New York,Clinton
-73.95320129,40.78290176,New York,Upper East Side
-73.99093628,40.75064087,New York,Chelsea
-74.01792145,40.70603561,New York,Battery Park City
-74.00579071,40.72673035,New York,Soho
-73.97627258,40.74488068,New York,Kips Bay
-73.98815155,40.7492218,New York,Koreatown
-73.93894958,40.79950333,New York,East Harlem
-73.98606873,40.75744629,New York,Theater District-Times Square
-73.97463989,40.75962067,New York,Midtown Center
-74.00473022,40.73043823,New York,West Village
-73.97431946,40.7485199,New York,Murray Hill
-73.98365784,40.72985077,New York,East Village
-73.96391296,40.76039124,New York,Turtle Bay
-73.99565887,40.72661591,New York,Noho
-73.99015808,40.76058578,New York,Clinton
-73.9741745,40.74940872,New York,Murray Hill
-73.98419189,40.69379807,Brooklyn,Downtown Brooklyn
-73.96988678,40.75812531,New York,Midtown Center
-73.94166565,40.80792236,New York,Harlem
-73.98621368,40.6731987,Brooklyn,Park Slope
-74.00354004,40.7563324,New York,Chelsea
-73.97613525,40.75746918,New York,Midtown Center
-73.98552704,40.75790024,New York,Theater District-Times Square
-73.93610382,40.84599686,New York,Washington Heights South
-73.93916321,40.84090042,New York,Washington Heights South
-73.96235657,40.77301788,New York,Upper East Side
-73.95223999,40.77756119,New York,Yorkville
0,0,,
-73.95336151,40.77692032,New York,Yorkville
-73.9912796,40.74996185,New York,Chelsea
-73.98391724,40.76130676,New York,Theater District-Times Square
-73.9508667,40.7831192,New York,Upper East Side
-73.97821808,40.77468872,New York,Lincoln Square
-73.99488831,40.7503624,New York,Chelsea
-73.99234772,40.74263763,New York,Flatiron District
-73.98986053,40.73767853,New York,Flatiron District
-73.95793152,40.71403503,Brooklyn,Williamsburg
-73.98696136,40.73345184,New York,Gramercy Park
-74.00492859,40.75141907,New York,Chelsea
-73.99016571,40.76483536,New York,Clinton
-73.96854401,40.7932663,New York,Upper West Side
-73.95874023,40.7598114,New York,Upper East Side
-73.95754242,40.77962112,New York,Upper East Side
-73.96138763,40.75737762,New York,Sutton Place
-73.95848083,40.76387024,New York,Upper East Side
-74.0022049,40.75571823,New York,Chelsea
-73.98683167,40.74341583,New York,Midtown South Central
-73.97943878,40.74132538,New York,Kips Bay
-73.99797821,40.72105789,New York,Soho
-73.9743042,40.78395462,New York,Upper West Side
-73.99848175,40.71442795,New York,Chinatown
-73.97171021,40.78201294,New York,Upper West Side
-73.99320984,40.73590851,New York,Greenwich Village
-73.97133636,40.78245163,New York,Upper West Side
-73.93874359,40.72623444,Brooklyn,Greenpoint
-73.94992065,40.81172562,New York,Harlem
-73.97413635,40.75819016,New York,Midtown Center
-73.98510742,40.73973846,New York,Kips Bay
-73.99362946,40.74708939,New York,Chelsea
-73.96620178,40.80476761,New York,Morningside Heights
-74.00066376,40.76221085,New York,Clinton
-73.95342255,40.73034668,Brooklyn,Greenpoint
-74.00032043,40.73119736,New York,Greenwich Village
-73.95812988,40.76973343,New York,Upper East Side
-73.957901,40.76522064,New York,Upper East Side
-73.97464752,40.75675583,New York,Midtown Center
-73.97743225,40.78451157,New York,Upper West Side
-74.00682831,40.75208664,New York,Chelsea
-73.9755249,40.7556572,New York,Midtown Center
-73.99747467,40.7518425,New York,Chelsea
-73.97142029,40.7603035,New York,Midtown Center
-73.99578857,40.72093964,New York,Nolita
-73.99536133,40.76944351,New York,Clinton
-73.98757172,40.76540375,New York,Clinton
-74.00427246,40.72190857,New York,Soho
-73.94715118,40.67821884,Brooklyn,Bedford-Stuyvesant
-73.99596405,40.7641716,New York,Clinton
-73.99642944,40.75596237,New York,Hells Kitchen
0,0,,
-73.97190094,40.76468277,New York,Upper East Side
-73.975914,40.73052979,New York,Stuyvesant Town
-73.99012756,40.73791504,New York,Flatiron District
-74.00717926,40.75147247,New York,Chelsea
-73.97338867,40.75040054,New York,Turtle Bay
-73.87924957,40.68213272,Brooklyn,Cypress Hills
-73.98200226,40.74053192,New York,Kips Bay
-73.95834351,40.76020813,New York,Upper East Side
-73.98054504,40.7653389,New York,Clinton
-74.00461578,40.74720383,New York,Chelsea
-73.9921875,40.75928116,New York,Clinton
-73.97505188,40.75531769,New York,Midtown Center
-73.97142029,40.76677322,New York,Upper East Side
-73.98955536,40.75801086,New York,Clinton
-73.98171997,40.72448349,New York,East Village
-73.96192169,40.75943375,New York,Sutton Place
-74.00753784,40.7408905,New York,Meatpacking District
-73.98545837,40.7465477,New York,Midtown South Central
-73.9977951,40.73188019,New York,Greenwich Village
-73.9957428,40.76450348,New York,Clinton
-73.99594879,40.75917435,New York,Hells Kitchen
-74.01360321,40.70227814,New York,Financial District
-74.00628662,40.74872589,New York,Chelsea
-74.00382996,40.73168182,New York,West Village
-73.97311401,40.74859238,New York,Murray Hill
-73.9933548,40.6830368,Brooklyn,Boerum Hill
-73.97322083,40.74610519,New York,Murray Hill
-73.98191071,40.75209045,New York,Midtown South Central
-73.98459625,40.75724792,New York,Theater District-Times Square
-73.95069885,40.66819763,Brooklyn,Crown Heights
-73.95071411,40.77654648,New York,Yorkville
0,0,,
-74.00757599,40.74767303,New York,Chelsea
-73.95420074,40.78386307,New York,Upper East Side
-73.96420288,40.76128006,New York,Upper East Side
-73.9545517,40.76388168,New York,Upper East Side
-73.95278931,40.77850342,New York,Yorkville
-73.97361755,40.75548553,New York,Midtown Center
-74.01365662,40.7094574,New York,Financial District
-74.00653839,40.71577454,New York,Tribeca
-73.95296478,40.80793762,New York,Morningside Heights
-74.00341034,40.75069046,New York,Chelsea
-73.99110413,40.75548553,New York,Garment District
-73.98859406,40.76170349,New York,Clinton
-73.97961426,40.76591873,New York,Clinton
-73.98803711,40.73188019,New York,East Village
-73.98241425,40.76749039,New York,Clinton
-73.99745178,40.72237015,New York,Soho
-73.99407196,40.76322937,New York,Clinton
-73.95388794,40.77519226,New York,Yorkville
-73.99760437,40.72100449,New York,Soho
-73.99187469,40.74751282,New York,Chelsea
-73.99635315,40.75091553,New York,Chelsea
-73.92445374,40.80681229,Bronx,Port Morris
-73.97652435,40.76005554,New York,Midtown Center
-73.98930359,40.74365997,New York,Midtown South Central
-73.95484161,40.80679321,New York,Morningside Heights
-73.99071503,40.75125122,New York,Garment District
-73.98426056,40.77174759,New York,Lincoln Square
-73.87120056,40.77413177,Flushing,East Elmhurst
-74.00686646,40.74646378,New York,Chelsea
-73.98018646,40.78229141,New York,Upper West Side
-73.94656372,40.77246857,New York,Yorkville
-73.94987488,40.78470612,New York,Upper East Side
-73.99131775,40.74996185,New York,Chelsea
-73.9715271,40.78747177,New York,Upper West Side
-73.95620728,40.76781082,New York,Upper East Side
-73.96243286,40.77588272,New York,Upper East Side
-74.01528168,40.70967865,New York,Battery Park City
-73.99994659,40.74186325,New York,Chelsea
-73.98961639,40.75801086,New York,Clinton
-73.95843506,40.76443481,New York,Upper East Side
-73.91919708,40.74531555,Sunnyside,Sunnyside
-73.99705505,40.74237442,New York,Chelsea
-73.95823669,40.76192093,New York,Upper East Side
-73.95966339,40.75888062,New York,Upper East Side
-74.00053406,40.72099304,New York,Soho
-73.97483063,40.75219727,New York,Midtown Center
-73.97621918,40.77632141,New York,Lincoln Square
-73.97026825,40.76163864,New York,Midtown Center
-74.00418854,40.65432358,Brooklyn,Greenwood
-73.98195648,40.75405121,New York,Midtown Center
-73.98801422,40.72489548,New York,East Village
-73.9675293,40.76303864,New York,Upper East Side
-73.95905304,40.77769852,New York,Upper East Side
-74.00879669,40.73701096,New York,West Village
-73.97389984,40.76463699,New York,Midtown Center
-73.95882416,40.71683884,Brooklyn,Greenpoint
-74.00055695,40.74212646,New York,Chelsea
-73.94454956,40.81946564,New York,Harlem
-73.96917725,40.7857132,New York,Upper West Side
-73.98122406,40.77359772,New York,Lincoln Square
-73.98438263,40.78001022,New York,Upper West Side
0,0,,
-73.99266815,40.73390198,New York,Greenwich Village
-73.99425507,40.74098969,New York,Chelsea
-73.97964478,40.79053879,New York,Upper West Side
-73.96923828,40.67868042,Brooklyn,Prospect Heights
-73.99764252,40.74634933,New York,Chelsea
-73.9723587,40.745121,New York,Tudor City
-74.01685333,40.7050209,New York,Battery Park City
-73.97701263,40.78798294,New York,Upper West Side
-73.99532318,40.74305344,New York,Chelsea
-73.97319031,40.75022125,New York,Turtle Bay
-73.96060181,40.7807312,New York,Upper East Side
-73.97518921,40.75894928,New York,Midtown Center
-73.97953033,40.73648071,New York,Gramercy Park
-73.78968048,40.64291382,Jamaica,
-73.94895935,40.80179977,New York,Harlem
-73.98041534,40.74863815,New York,Midtown South Central
-74.00788879,40.71312714,New York,Tribeca
-73.95906067,40.80192184,New York,Morningside Heights
-73.95587921,40.80478287,New York,Morningside Heights
-73.95445251,40.76716995,New York,Upper East Side
-73.97486877,40.7328949,New York,Stuyvesant Town
-73.96530151,40.76906586,New York,Upper East Side
-73.96491241,40.7725563,New York,Upper East Side
-73.96968079,40.76330185,New York,Upper East Side
-73.95391846,40.70788193,Brooklyn,East Williamsburg
-74.00965881,40.73755264,New York,West Village
-73.98571777,40.75615692,New York,Theater District-Times Square
-73.98285675,40.67322922,Brooklyn,Park Slope
-73.98739624,40.72467422,New York,East Village
-74.00273895,40.72593689,New York,Soho
-73.96013641,40.79815674,New York,Upper West Side
-74.0025177,40.74752426,New York,Chelsea
-73.97444916,40.75556564,New York,Midtown Center
-73.98273468,40.74517822,New York,Kips Bay
-74.00865173,40.70579529,New York,Financial District
-73.99981689,40.74842834,New York,Chelsea
-73.95719147,40.77456665,New York,Upper East Side
-73.97389984,40.76174164,New York,Midtown Center
-73.98474121,40.74272156,New York,Midtown South Central
-73.95693207,40.78102493,New York,Upper East Side
-73.99633026,40.72116089,New York,Nolita
-74.00777435,40.71750641,New York,Tribeca
-73.99510956,40.73390579,New York,Greenwich Village
-74.27352142,40.94756317,Wayne,
-73.95590973,40.7660408,New York,Upper East Side
-73.99073792,40.76608276,New York,Clinton
-73.95764923,40.78001022,New York,Upper East Side
-73.9577713,40.65904617,Brooklyn,Prospect Lefferts Gardens
-73.9803009,40.75542068,New York,Midtown Center
-73.97766876,40.75211716,New York,Murray Hill
-73.89141846,40.73239136,Maspeth,Maspeth
-73.98680115,40.71966934,New York,Lower East Side
-73.96102142,40.76575089,New York,Upper East Side
-73.96524048,40.75524139,New York,Turtle Bay
-73.98597717,40.7278595,New York,East Village
-73.98986053,40.73914337,New York,Flatiron District
-73.98783875,40.75904083,New York,Theater District-Times Square
-73.9801178,40.77061081,New York,Lincoln Square
-73.97703552,40.75781631,New York,Midtown Center
-73.97975159,40.75625992,New York,Midtown Center
-73.98795319,40.75996399,New York,Clinton
-73.9991684,40.73936462,New York,Chelsea
-74.00812531,40.73057556,New York,West Village
-73.96431732,40.80403519,New York,Morningside Heights
-73.88136292,40.8814888,Bronx,Norwood
-73.98705292,40.75218201,New York,Garment District
-73.96244812,40.76334763,New York,Upper East Side
-73.96530914,40.77165604,New York,Upper East Side
-73.99101257,40.76589203,New York,Clinton
-73.97370148,40.75501251,New York,Midtown Center
-73.99100494,40.76525879,New York,Clinton
-73.9659729,40.79501343,New York,Upper West Side
-73.97345734,40.7524147,New York,Midtown Center
-73.99305725,40.73701096,New York,Flatiron District
-74.18347168,40.68799591,Newark,
-73.98887634,40.72995758,New York,East Village
-74.00019073,40.71432114,New York,Chinatown
-73.96591949,40.80509949,New York,Morningside Heights
-73.99959564,40.73099136,New York,Greenwich Village
-73.9811554,40.74688339,New York,Kips Bay
-73.94686127,40.74939346,Long Island City,Long Island City
-73.98971558,40.75551987,New York,Garment District
-73.96451569,40.77134705,New York,Upper East Side
-73.98556519,40.75974655,New York,Theater District-Times Square
-73.94596863,40.77545166,New York,Yorkville
-73.97499084,40.74447632,New York,Murray Hill
-73.87277222,40.77427292,Flushing,
-74.01103973,40.70291901,New York,Financial District
-73.8673172,40.72124481,Middle Village,Middle Village
-73.87067413,40.77392578,Flushing,East Elmhurst
-73.97896576,40.67328262,Brooklyn,Park Slope
-73.95303345,40.81800461,New York,Harlem
-73.79021454,40.64369583,Jamaica,
-74.0063324,40.73167801,New York,West Village
-73.97645569,40.73361206,New York,Stuyvesant Town
-73.96179962,40.77119827,New York,Upper East Side
-73.99774933,40.75662994,New York,Hells Kitchen
-73.97644043,40.72383881,New York,East Village
-73.95304871,40.77183914,New York,Upper East Side
-73.9881134,40.75831985,New York,Theater District-Times Square
-73.95941925,40.76742935,New York,Upper East Side
-73.99421692,40.7227211,New York,Nolita
-73.95211029,40.71704102,Brooklyn,Greenpoint
-73.95307159,40.79848862,New York,Central Park
-73.98088074,40.74493027,New York,Kips Bay
-73.97579193,40.77951813,New York,Upper West Side
-74.00955963,40.73463058,New York,West Village
-73.98999023,40.73315811,New York,Greenwich Village
-74.01416016,40.71397781,New York,Battery Park City
-73.97015381,40.79972839,New York,Upper West Side
-73.97360229,40.75120163,New York,Turtle Bay
-73.94779205,40.77949905,New York,Yorkville
-73.93413544,40.75315857,Long Island City,Long Island City
-73.98646545,40.76616287,New York,Clinton
-73.97872925,40.75292206,New York,Midtown Center
-73.87786865,40.75114059,Jackson Heights,Jackson Heights
-74.00257874,40.74999619,New York,Chelsea
-73.97911835,40.76200867,New York,Clinton
-73.98978424,40.71410751,New York,Lower East Side
-73.97707367,40.7388382,New York,Kips Bay
-73.95433807,40.78413773,New York,Upper East Side
-73.98054504,40.76417923,New York,Clinton
-73.95319366,40.77603912,New York,Yorkville
-73.94976044,40.78149414,New York,Yorkville
-74.00803375,40.75105667,New York,Chelsea
-73.98744202,40.76052475,New York,Clinton
-73.96115112,40.77778625,New York,Upper East Side
-74.00588226,40.74026108,New York,Meatpacking District
-73.97514343,40.74143219,New York,Kips Bay
-73.9602356,40.71557999,Brooklyn,Greenpoint
-73.78842926,40.6445694,Jamaica,
-73.98574829,40.76473236,New York,Clinton
-73.97210693,40.79898834,New York,Upper West Side
-73.97753906,40.75175095,New York,Murray Hill
-73.98034668,40.75676727,New York,Midtown Center
-73.95774841,40.76096725,New York,Upper East Side
-73.9790802,40.77380371,New York,Lincoln Square
-73.97207642,40.76014709,New York,Midtown Center
-73.96940613,40.75204468,New York,Turtle Bay
-73.97853088,40.75202179,New York,Midtown South Central
-74.00650787,40.70794678,New York,Financial District
-74.00170898,40.7279892,New York,Greenwich Village
-73.99858093,40.7339325,New York,Greenwich Village
-74.00234985,40.75018311,New York,Chelsea
-73.96025085,40.77044678,New York,Upper East Side
-73.99113464,40.72776031,New York,East Village
-73.98632813,40.75809097,New York,Theater District-Times Square
-73.9779892,40.68465805,Brooklyn,Park Slope
-73.93826294,40.85577011,New York,Washington Heights North
-73.98406219,40.74507141,New York,Midtown South Central
-73.98983765,40.75231171,New York,Garment District
-73.95432281,40.7747879,New York,Yorkville
-73.98258209,40.76140594,New York,Theater District-Times Square
-73.99055481,40.70264435,Brooklyn,Dumbo
-73.99005127,40.73826218,New York,Flatiron District
-73.97434235,40.76287079,New York,Midtown Center
-73.96768951,40.76286316,New York,Upper East Side
-73.99198914,40.7644043,New York,Clinton
-73.978508,40.76169586,New York,Midtown Center
-74.00649261,40.73868942,New York,West Village
-73.99591064,40.72655869,New York,Greenwich Village
-73.99134064,40.75559616,New York,Garment District
