STT,dropoff_longitude,dropoff_latitude,DOCensus_Tract
7377,-73.97146,40.75796,10000
7378,-73.986,40.7438,5600
7379,-73.95723,40.7666,12600
7380,-73.98496,40.73234,4000
7381,-73.95254,40.74242,700
7382,-73.95336,40.78825,16002
7383,-73.95606,40.77628,14000
7384,-74.00535,40.72573,3700
7385,-74.00225,40.75583,9900
7386,-73.96364,40.75753,10800
7387,-73.99565,40.72509,4300
7388,-73.94894,40.78184,15400
7389,-73.94151,40.85103,26500
7390,-74.00013,40.72818,6500
7391,-73.95375,40.70779,52700
7392,-73.97706,40.75874,10400
7393,-73.96618,40.77216,13000
7394,-73.98503,40.74477,7400
7395,-73.95134,40.77614,14601
7396,-73.97118,40.75688,10000
7397,-74.00865,40.73816,7900
7398,-73.95911,40.66477,32500
7399,-73.96166,40.76529,11800
7400,-73.98275,40.77429,15300
7401,-73.93831,40.81204,21200
7402,-73.99077,40.75738,11500
7403,-73.84546,40.8603,31400
7404,-74.01223,40.7086,1300
7405,-73.97653,40.7519,9200
7406,-73.9751,40.79422,17900
7407,-73.99364,40.74323,9100
7408,-74.00583,40.73942,7900
7409,-73.9783,40.76056,10400
7410,-73.99102,40.74944,10100
7411,-73.89723,40.85686,38301
7412,-73.95554,40.76835,12400
7413,-73.99545,40.74237,8700
7414,-74.00426,40.74222,8300
7415,-73.9766,40.60218,41000
7416,-73.99851,40.6602,10100
7417,-73.93232,40.76838,7900
7418,-73.9859,40.75905,12500
7419,-74.01132,40.70806,700
7420,-73.96885,40.75435,9800
7421,-73.9822,40.77197,14900
7422,-73.99892,40.68696,4900
7423,-73.97427,40.72658,2800
7424,-73.97329,40.75944,10200
7425,-74.00251,40.7389,7700
7426,-73.9959,40.72184,4300
7427,-73.94383,40.71178,49500
7428,-73.95788,40.77788,14000
7429,-73.9708,40.74954,8800
7430,-73.988,40.71908,1800
7431,-73.99716,40.7385,8100
7432,-73.97045,40.75613,9800
7433,-73.95648,40.74799,100
7434,-73.96601,40.77302,13000
7435,-73.98838,40.74859,7600
7436,-73.9694,40.78546,17300
7437,-73.81169,40.65187,71600
7438,-73.97707,40.74869,8000
7439,0,0,
7440,-73.94478,40.70231,50700
7441,-73.98695,40.72981,4000
7442,-74.00079,40.7371,7700
7443,-73.97862,40.78291,16700
7444,-73.98818,40.73453,5000
7445,-73.94299,40.78745,16400
7446,-73.97628,40.7526,9200
7447,-73.98207,40.77746,15700
7448,-73.97708,40.7653,13700
7449,-74.01678,40.70626,31704
7450,-73.99186,40.72603,3602
7451,-73.95671,40.77453,13800
7452,-73.97185,40.79484,18300
7453,-73.99832,40.7455,9100
7454,-73.99398,40.7465,9500
7455,-74.0113,40.7021,900
7456,-73.98627,40.77747,15500
7457,-73.98341,40.74228,6800
7458,-73.95579,40.7723,13400
7459,-73.97092,40.75844,10000
7460,-73.95576,40.77971,14802
7461,-73.98981,40.70096,2100
7462,-73.96612,40.75539,9800
7463,-73.9936,40.73859,5400
7464,-73.97335,40.75688,10000
7465,-73.99914,40.74402,8700
7466,-73.87668,40.75641,27500
7467,-73.97601,40.74158,7000
7468,-73.96091,40.77802,14200
7469,-73.99094,40.75594,11500
7470,-73.95615,40.67592,30500
7471,-73.95226,40.80869,25700
7472,-73.97528,40.78002,16100
7473,-73.97395,40.75765,10200
7474,-73.95508,40.80019,21600
7475,-73.95419,40.77023,13200
7476,-73.98479,40.74527,7400
7477,-73.98546,40.75458,11300
7478,-74.00251,40.73367,7300
7479,-73.93431,40.80177,19400
7480,0,0,
7481,-73.97965,40.75447,9400
7482,-74.00333,40.74744,9300
7483,-73.98971,40.75746,12100
7484,-73.99062,40.75623,11500
7485,-73.79246,40.64475,71600
7486,-73.99523,40.68375,6700
7487,-74.00206,40.72165,4700
7488,-73.9748,40.78304,16500
7489,0,0,
7490,-73.79005,40.64693,71600
7491,-73.96357,40.76277,11000
7492,-74.01659,40.70913,31704
7493,0,0,
7494,-73.97848,40.78066,16100
7495,-74.01636,40.67433,5300
7496,-73.98875,40.73131,4200
7497,-73.97733,40.76409,11201
7498,-73.83912,40.7161,76901
7499,-73.91157,40.6748,36501
7500,-73.98157,40.77426,15300
7501,-73.98138,40.76792,14500
7502,-73.99681,40.7478,9700
7503,-73.97979,40.75433,9400
7504,-73.9785,40.76152,10400
7505,-73.94912,40.7277,57300
7506,-73.95773,40.76507,11600
7507,-74.00342,40.72277,4700
7508,-73.98198,40.75265,8400
7509,-73.87242,40.77431,33100
7510,-73.96921,40.75758,9800
7511,-73.98888,40.72711,3800
7512,-73.97982,40.79054,17500
7513,-73.97782,40.75198,8200
7514,-73.99146,40.75788,11500
7515,-73.95601,40.77893,14801
7516,-73.95437,40.76414,11600
7517,-73.96816,40.75403,9800
7518,-74.00201,40.74577,8900
7519,-74.01207,40.70676,700
7520,-73.97389,40.74407,7800
7521,-73.9672,40.76086,11203
7522,-73.99739,40.72442,4300
7523,-73.98849,40.75259,10900
7524,-73.94943,40.78501,15601
7525,-73.99589,40.76924,13500
7526,-73.9797,40.77131,14900
7527,-73.97568,40.68712,3300
7528,-73.98447,40.74262,6800
7529,-73.97356,40.75468,9200
7530,-73.97834,40.75458,9400
7531,-73.96701,40.7726,14300
7532,-73.95667,40.77063,13400
7533,-73.9819,40.76235,13100
7534,-73.96624,40.77212,13000
7535,-73.97413,40.75554,9200
7536,-73.97714,40.76465,13700
7537,-74.00439,40.74255,8300
7538,-73.97443,40.75143,9200
7539,-73.99761,40.72149,4500
7540,-73.99516,40.74998,10300
7541,-73.87462,40.68526,117602
7542,-73.92717,40.77278,8300
7543,-74.00565,40.74022,7900
7544,-73.97026,40.75845,10000
7545,-73.98381,40.74685,7400
7546,-73.96877,40.79629,18700
7547,-74.00406,40.72112,4700
7548,-73.998,40.73794,8100
7549,-73.98841,40.74668,7600
7550,-73.96788,40.71081,54900
7551,-73.93291,40.79965,19400
7552,-73.96547,40.76086,10800
7553,-73.98317,40.73888,6800
7554,-73.97649,40.76574,13700
7555,-74.0021,40.73458,7300
7556,-74.01195,40.70137,900
7557,-73.96629,40.76199,11402
7558,-73.97885,40.76231,13100
7559,-73.97494,40.75334,9200
7560,-73.98492,40.74206,6800
7561,-73.98227,40.77392,15300
7562,-73.97268,40.78052,14300
7563,-73.96143,40.82435,22301
7564,-73.94878,40.78577,15602
7565,-73.84944,40.67809,5400
7566,-73.97737,40.75378,9200
7567,-73.98569,40.75674,11900
7568,-73.8725,40.77449,33100
7569,-73.99485,40.75555,11100
7570,-73.97964,40.73569,6400
7571,0,0,
7572,-73.97834,40.75222,8200
7573,-73.98441,40.7577,11900
7574,-73.95677,40.76645,12400
7575,-74.00447,40.74204,8300
7576,-73.98239,40.75522,9600
7577,-73.95066,40.78346,15801
7578,-73.99206,40.74973,10100
7579,-73.99347,40.73419,6100
7580,-74.00432,40.75666,9900
7581,-73.99998,40.73299,6300
7582,-73.95943,40.80942,20300
7583,-73.96147,40.77161,12800
7584,-73.9758,40.74563,7800
7585,-74.01731,40.72239,3900
7586,-74.01095,40.70885,1300
7587,-73.98438,40.75969,12500
7588,-73.97674,40.75314,9200
7589,-73.98232,40.77166,14900
7590,-73.97326,40.79278,17900
7591,-73.97302,40.75583,9200
7592,-73.97907,40.77746,15700
7593,-73.97924,40.76234,13100
7594,-73.9871,40.71829,1402
7595,-73.99471,40.76037,12100
7596,-73.98062,40.76355,13700
7597,-73.96194,40.77365,12800
7598,-73.97282,40.75868,10000
7599,-73.97014,40.76105,11203
7600,-73.97318,40.76093,10200
7601,-73.989,40.77111,14700
7602,-73.95353,40.77967,14802
7603,-73.96067,40.79986,19300
7604,-73.98885,40.74123,5600
7605,-73.93932,40.68827,27900
7606,-73.96744,40.76093,11203
7607,-73.87543,40.73553,47300
7608,-73.96834,40.76108,11203
7609,-73.97636,40.75389,9200
7610,-73.98213,40.76638,13700
7611,-74.01482,40.71809,31703
7612,-73.99603,40.72348,4300
7613,-73.98014,40.74838,8000
7614,-73.98659,40.74037,5600
7615,-73.99829,40.73298,6300
7616,-73.98265,40.73693,6400
7617,-73.97762,40.74463,7000
7618,-73.96793,40.76268,11402
7619,-74.00584,40.70617,1502
7620,-73.96517,40.77463,13000
7621,-73.93666,40.80246,19400
7622,-73.98691,40.73908,6800
7623,-73.99923,40.7175,4100
7624,-73.98271,40.72804,3400
7625,-74.00665,40.74236,8300
7626,-74.00019,40.7531,10300
7627,-73.97515,40.79098,17500
7628,-73.99619,40.73223,5900
7629,-73.98594,40.73273,4000
7630,-73.968,40.76293,11402
7631,-73.9773,40.72292,2602
7632,-73.95675,40.76823,12600
7633,-73.9574,40.7785,14000
7634,-73.98813,40.73226,4200
7635,-73.94208,40.80645,19800
7636,-74.0016,40.73563,7100
7637,-73.97699,40.77679,15700
7638,-73.98781,40.72844,3800
7639,-73.99031,40.72899,3800
7640,-73.97161,40.76219,11202
7641,-73.97292,40.76467,14300
7642,-73.96715,40.76192,11402
7643,-73.98057,40.75952,10400
7644,-73.9696,40.75856,10000
7645,-73.9599,40.75968,10602
7646,-73.99195,40.75134,10100
7647,-73.94891,40.78438,15601
7648,-73.97411,40.77894,16100
7649,-73.95751,40.7618,10602
7650,-73.95654,40.76797,12600
7651,-73.98847,40.73727,5000
7652,-73.96866,40.67852,16300
7653,-73.97691,40.77667,15700
7654,-73.98001,40.73093,4400
7655,-73.98486,40.74843,7600
7656,-73.94828,40.77861,14602
7657,-73.97582,40.75987,10200
7658,-73.98074,40.73074,4400
7659,-73.99986,40.75365,9900
7660,-73.98894,40.74251,5800
7661,-73.97475,40.75979,10200
7662,-73.98748,40.74162,5600
7663,-73.99543,40.71883,4100
7664,-73.97735,40.75531,9400
7665,-73.97592,40.75574,9400
7666,-73.99557,40.74943,9700
7667,-73.99522,40.76029,12900
7668,-74.00804,40.74207,7900
7669,-73.96187,40.81069,20300
7670,-73.97834,40.79159,17500
7671,-73.9784,40.75282,9400
7672,-73.97519,40.75258,9200
7673,-73.95836,40.76445,11600
7674,-73.96474,40.75926,10800
7675,-73.97291,40.78512,16900
7676,-74.00435,40.74178,8300
7677,-73.99171,40.75569,11500
7678,-73.98462,40.76348,13100
7679,-73.99051,40.74858,10100
7680,-73.95334,40.7884,16002
7681,-74.01266,40.70163,900
7682,-73.98654,40.75201,10900
7683,-73.99041,40.75025,10100
7684,-73.96165,40.7672,11800
7685,-73.97421,40.7623,11202
7686,-73.9827,40.76573,13700
7687,-73.93692,40.85482,27300
7688,-73.98221,40.74746,7400
7689,-73.97892,40.76403,13700
7690,-74.00637,40.7146,2100
7691,-73.97968,40.73966,6600
7692,-73.95466,40.77792,14801
7693,-73.98454,40.77485,15100
7694,-74.00824,40.70898,1502
7695,-73.98557,40.7499,8400
7696,-73.98598,40.76079,12500
7697,-73.95979,40.6767,30500
7698,-74.00595,40.72713,3700
7699,-73.97194,40.75657,10000
7700,-74.00365,40.72545,4900
7701,-73.95778,40.69982,53700
7702,-73.9969,40.73981,8100
7703,-73.99877,40.72649,5501
7704,-73.96122,40.77777,14200
7705,-73.99529,40.72507,4300
7706,-74.00421,40.74236,8300
7707,-73.96799,40.75648,9800
7708,-73.99539,40.72724,5501
7709,-73.96757,40.80267,19500
7710,-73.98478,40.75911,12500
7711,-73.97892,40.7614,10400
7712,-73.98263,40.76455,13700
7713,-73.97423,40.76229,11202
7714,-74.00034,40.73061,6500
7715,-73.98869,40.72937,3800
7716,-73.96677,40.75975,10800
7717,-73.97232,40.74978,8800
7718,-73.97749,40.76317,10400
7719,-73.99535,40.72077,4100
7720,-73.97943,40.78368,16700
7721,-73.98657,40.74028,5600
7722,-73.99142,40.75133,10900
7723,-73.86568,40.77101,33100
7724,-73.96959,40.75772,10000
7725,-73.99752,40.73343,6300
7726,-73.98065,40.74433,7200
7727,-73.98672,40.74524,7400
7728,-73.99312,40.74255,9100
7729,-73.97881,40.76313,13700
7730,-73.97494,40.75304,9200
7731,-73.96988,40.75719,10000
7732,-73.98171,40.73729,6400
7733,-73.98869,40.7587,11900
7734,-73.99204,40.75079,10100
7735,-73.95748,40.77004,12600
7736,-73.99476,40.72342,4300
7737,-73.98145,40.77961,15900
7738,-73.78741,40.64598,71600
7739,-73.98318,40.77158,14900
7740,-73.94592,40.78063,15200
7741,-73.98514,40.73617,5000
7742,-73.97374,40.75498,9200
7743,-73.98837,40.72323,3002
7744,-73.99656,40.7319,5900
7745,-74.0059,40.74058,7900
7746,-73.8692,40.73426,68300
7747,-73.94707,40.76571,23802
7748,-73.97413,40.7383,6200
7749,-73.94653,40.78062,15200
7750,-73.99485,40.75014,10100
7751,-73.98134,40.74509,7200
7752,-73.99159,40.74975,10100
7753,-73.9568,40.70812,52700
7754,-73.97575,40.75128,8000
7755,-73.97995,40.78359,16700
7756,-73.98079,40.73774,6400
7757,-73.99197,40.7311,5700
7758,-73.98554,40.76099,12500
7759,-74.00447,40.7229,4700
7760,-73.98759,40.72249,3001
7761,-73.99331,40.73655,5400
7762,-73.95531,40.7693,13400
7763,-73.97129,40.74954,8800
7764,-73.78896,40.64155,71600
7765,-73.9802,40.74909,8200
7766,-73.95364,40.77542,13800
7767,-73.9566,40.76732,12600
7768,-74.0022,40.72792,4900
7769,-73.99251,40.74778,9500
7770,-73.97942,40.74939,8000
7771,-73.9607,40.76955,12600
7772,-73.98958,40.74694,7600
7773,-74.01355,40.71549,31703
7774,-73.98764,40.75885,11900
7775,-73.98321,40.7616,13100
7776,-73.97374,40.7829,16500
7777,-73.98269,40.73548,6400
7778,-73.9739,40.75309,9200
7779,-73.98352,40.74436,7400
7780,-74.00201,40.72638,4900
7781,-74.00357,40.74355,8900
7782,-74.00529,40.73987,7700
7783,-74.00841,40.70701,700
7784,-73.98866,40.74877,10100
7785,-73.99287,40.74945,10100
7786,-73.98114,40.77076,14900
7787,-73.97869,40.74092,6600
7788,-73.95365,40.76694,12400
7789,-73.97679,40.75441,9200
7790,-73.95457,40.778,14601
7791,-74.01159,40.70285,900
7792,-73.97648,40.74426,7000
7793,-73.97451,40.74423,7800
7794,-73.97501,40.79284,17900
7795,-73.95836,40.76524,11800
7796,-74.17762,40.69544,980200
7797,0,0,
7798,-73.94738,40.63864,78800
7799,-73.99492,40.7407,8700
7800,-73.98623,40.72804,3800
7801,-73.98991,40.74695,9500
7802,-73.99827,40.74551,9100
7803,-73.97813,40.75125,8000
7804,-73.926,40.76132,5900
7805,-73.99649,40.7531,10300
7806,-73.96822,40.75941,10000
7807,-74.00045,40.73989,8100
7808,-73.93575,40.80673,24200
7809,-73.94605,40.77746,14402
7810,-74.00528,40.75143,9900
7811,-73.9673,40.7937,18500
7812,-74.00232,40.72919,6500
7813,-73.99147,40.72272,3601
7814,-73.96192,40.77746,14200
7815,-73.97091,40.79571,18300
7816,-74.01037,40.71459,2100
7817,-73.97176,40.68102,16100
7818,-73.97414,40.75656,10000
7819,-73.97279,40.7587,10000
7820,-73.96989,40.75903,10000
7821,-73.98037,40.73874,6600
7822,-73.86173,40.76827,33100
7823,-74.00401,40.75257,9900
7824,-73.94506,40.80334,20000
7825,-73.94034,40.79472,18000
7826,-73.97611,40.78873,17500
7827,-73.9901,40.73313,6100
7828,-73.97581,40.77877,16100
7829,-73.96256,40.76351,11000
7830,-74.00637,40.73335,7500
7831,-73.96836,40.78742,17300
7832,-74.00732,40.71799,3300
7833,-73.98064,40.78272,16300
7834,-73.97011,40.76834,14300
7835,-73.97533,40.79126,17900
7836,-73.90777,40.73858,24500
7837,-74.00544,40.73529,7300
7838,-73.97998,40.75673,9600
7839,-73.99355,40.75696,11500
7840,-73.98964,40.76756,13900
7841,-73.9908,40.75035,10100
7842,-73.98361,40.75021,8400
7843,-74.00664,40.70802,1502
7844,-73.98453,40.76456,13300
7845,-73.97495,40.79261,17900
7846,-73.99573,40.73086,5900
7847,-73.97772,40.74379,7000
7848,-73.95698,40.7715,13400
7849,-73.99152,40.74881,10100
7850,-73.99023,40.71474,1600
7851,-73.97582,40.73578,6200
7852,-74.00506,40.74007,7700
7853,-73.94053,40.82623,25900
7854,-74.00051,40.74727,9300
7855,-73.97269,40.74693,7800
7856,-73.96564,40.77159,13000
7857,-73.99004,40.74922,10100
7858,-73.98846,40.76161,12700
7859,-73.94624,40.78138,15400
7860,-73.97101,40.76121,11203
7861,-73.97932,40.76452,13700
7862,-73.9846,40.74521,7400
7863,-73.97228,40.67007,17700
7864,-73.9855,40.72773,3800
7865,-73.99634,40.74353,9100
7866,-73.9891,40.7489,10100
7867,-74.00536,40.73814,7700
7868,-73.87656,40.77294,33100
7869,-73.96235,40.77481,14200
7870,-73.97326,40.7609,10200
7871,-73.99492,40.75005,10100
7872,-73.97621,40.65735,17100
7873,-73.98068,40.76476,13700
7874,-73.97879,40.75448,9400
7875,-74.00277,40.68486,5100
7876,-73.97475,40.75277,9200
7877,-73.9748,40.72985,4400
7878,-73.93821,40.80048,19600
7879,-73.98401,40.73739,6400
7880,-74.01774,40.70643,31704
7881,-73.96817,40.76862,12200
7882,-73.95336,40.77834,14601
7883,-73.97132,40.76525,11401
7884,-73.98984,40.75987,12100
7885,-73.98107,40.72534,3200
7886,-73.99852,40.72526,4900
7887,0,0,
7888,-73.9837,40.72217,3002
7889,-73.99222,40.7178,1800
7890,-73.98757,40.76043,12700
7891,-74.01042,40.70464,900
7892,-74.00509,40.7188,3300
7893,-73.94806,40.82955,23300
7894,-73.98136,40.74727,7400
7895,-74.00447,40.73058,6700
7896,-73.99989,40.72784,6500
7897,-73.98438,40.73209,4000
7898,-73.98772,40.7708,14700
7899,-73.9847,40.75081,8400
7900,-74.00352,40.73619,7700
7901,-73.99675,40.76265,12900
7902,-73.97824,40.78365,16700
7903,0,0,
7904,-73.97327,40.76414,11201
7905,-74.00581,40.73711,7900
7906,-73.97977,40.72369,2601
7907,-73.86445,40.77011,33100
7908,-73.9951,40.72488,4300
7909,-73.96635,40.75567,9800
7910,-73.97967,40.77273,14900
7911,-73.92542,40.76205,6100
7912,-73.95633,40.76732,12400
7913,-73.99175,40.77052,13500
7914,-73.98908,40.77687,15500
7915,-73.9544,40.76389,11600
7916,-74.00625,40.71655,3300
7917,-73.98091,40.76419,13700
7918,-73.97493,40.77232,14300
7919,-73.91224,40.76731,14300
7920,-74.0075,40.74431,9900
7921,-73.99968,40.72206,4900
7922,-73.98653,40.76132,12500
7923,-73.97099,40.75547,9800
7924,-73.98828,40.72339,3002
7925,-73.97372,40.75044,8800
7926,-73.99237,40.74909,10100
7927,-73.97191,40.75814,10000
7928,-73.98213,40.77693,15300
7929,-73.96734,40.76757,12200
7930,-73.9874,40.74787,7600
7931,-73.98372,40.74382,7400
7932,0,0,
7933,-73.9725,40.75607,10000
7934,-73.97492,40.75238,9200
7935,-73.96659,40.6743,21500
7936,-73.97305,40.74792,8800
7937,-73.98751,40.76546,13300
7938,-73.98838,40.73197,4200
7939,0,0,
7940,-73.97788,40.74198,7000
7941,-74.00346,40.75064,9900
7942,-73.98804,40.76485,13300
7943,-74.00578,40.72714,3700
7944,-73.99182,40.73132,5900
7945,-73.94353,40.78603,16400
7946,-73.97274,40.78549,16900
7947,-73.96271,40.77761,14200
7948,-74.00281,40.7259,4900
7949,-73.96143,40.76475,11800
7950,-73.94991,40.71788,51500
7951,-73.98389,40.7645,13100
7952,-73.98514,40.73211,4000
7953,-73.98448,40.74741,7400
7954,-74.01142,40.70596,900
7955,-73.98459,40.76077,12500
7956,-73.99361,40.74164,5800
7957,-73.95388,40.77923,14802
7958,-73.97719,40.74204,7000
7959,-73.99468,40.71157,800
7960,-74.00701,40.70538,700
7961,-74.00364,40.75564,9900
7962,-73.98101,40.7474,7200
7963,-73.91913,40.80746,2500
7964,-73.9848,40.74243,5600
7965,-73.98043,40.75124,8200
7966,-74.00058,40.75836,9900
7967,-73.95516,40.77685,13800
7968,-73.9841,40.72716,3200
7969,-73.98758,40.77076,14700
7970,-73.97024,40.76404,11401
7971,-73.97624,40.68248,12902
7972,-73.97321,40.75823,10000
7973,-73.98257,40.74703,7400
7974,-73.98856,40.70235,2100
7975,-73.9896,40.72612,3800
7976,-73.9853,40.75289,8400
7977,-73.95681,40.78006,14802
7978,-73.98134,40.78111,16300
7979,-73.98959,40.75906,12100
7980,-73.98334,40.74766,7400
7981,-74.00915,40.73821,7900
7982,-73.98376,40.76541,13700
7983,-73.96994,40.78975,17700
7984,-73.97487,40.79005,17500
7985,-74.0036,40.74838,9300
7986,0,0,
7987,-74.00417,40.74928,9900
7988,-73.82979,40.75912,85300
7989,-73.98408,40.76006,12500
7990,0,0,
7991,-74.00932,40.73809,7900
7992,-73.97017,40.75794,10000
7993,-73.98903,40.75847,12100
7994,-73.95659,40.78002,14802
7995,-73.97507,40.74146,6200
7996,-73.95036,40.78372,15400
7997,-73.98759,40.74816,7600
7998,-73.98623,40.73618,5000
7999,-73.90298,40.77754,12301
8000,-73.97873,40.78243,16500
8001,-74.00476,40.73198,7300
8002,-73.95388,40.77887,14602
8003,-73.97285,40.75934,10200
8004,-73.9001,40.7094,59300
8005,-73.99092,40.72938,5700
8006,-73.95887,40.78,15001
8007,-74.00611,40.73381,7300
8008,-73.95874,40.81009,20300
8009,-74.0001,40.75829,9900
8010,-73.99116,40.75799,12100
8011,-73.91352,40.76323,14700
8012,-73.96452,40.75806,10800
8013,-73.95352,40.7728,13800
8014,-73.96886,40.76428,11401
8015,-73.96765,40.76309,11402
8016,-73.96345,40.77511,13000
8017,-73.97355,40.68699,18100
8018,-73.99264,40.72389,3601
8019,-73.97889,40.73629,6000
8020,-73.97939,40.75399,9400
8021,-73.97467,40.76197,10200
8022,-73.9714,40.74843,8800
8023,-74.00835,40.73266,6900
8024,-73.98474,40.75994,12500
8025,-73.95006,40.77194,13600
8026,-73.99922,40.7215,4500
8027,-73.98064,40.76198,13100
8028,-73.95318,40.77359,13800
8029,-73.98458,40.74254,6800
8030,-73.97747,40.78781,17100
8031,-73.95139,40.77942,14602
8032,-73.95642,40.68556,22900
8033,-73.99848,40.75605,9900
8034,-74.00022,40.73138,6500
8035,-73.9106,40.78189,10500
8036,-73.83929,40.66706,88400
8037,-73.96054,40.79721,14300
8038,-73.96229,40.64581,51200
8039,-73.98182,40.77836,15900
8040,-73.95696,40.76805,12600
8041,-73.98089,40.74941,8200
8042,-73.9819,40.76929,14500
8043,-73.97519,40.75216,9200
8044,-73.97547,40.75795,10200
8045,-73.95946,40.80895,20701
8046,-73.9781,40.75363,9400
8047,-73.98278,40.7458,7400
8048,-73.982,40.73218,4800
8049,-73.9932,40.7587,12100
8050,-73.97655,40.7451,7800
8051,-73.98269,40.72797,3400
8052,-74.01167,40.71376,2100
8053,-73.98159,40.73705,6400
8054,-73.98945,40.74853,10100
8055,-73.97625,40.71562,1002
8056,-74.00419,40.74787,9900
8057,-73.9986,40.7399,8100
8058,-73.98361,40.76953,14500
8059,-74.00217,40.75587,9900
8060,-73.95877,40.77019,12600
8061,-73.99612,40.68604,4500
8062,-73.99281,40.73227,5900
8063,-73.96454,40.75411,8603
8064,-74.00189,40.72015,4700
8065,-73.95788,40.77601,14000
8066,-73.99738,40.69116,700
8067,-73.99969,40.72977,6500
8068,-73.99381,40.6958,502
8069,-73.99244,40.75855,12100
8070,-73.94385,40.8386,24700
8071,-74.01001,40.72409,3900
8072,-73.99038,40.7402,5200
8073,-73.99029,40.71966,1800
8074,-73.9805,40.7467,7200
8075,-73.99753,40.73344,6300
8076,-73.94189,40.79146,17000
8077,-73.99349,40.73879,5400
8078,-74.00043,40.75293,9900
8079,-73.95758,40.77364,13400
8080,-73.92249,40.76151,6100
8081,-73.99684,40.7423,8700
8082,-73.89045,40.86112,38500
8083,-73.97354,40.7486,8800
8084,-73.99129,40.74987,10100
8085,-73.97839,40.7731,15300
8086,-73.99082,40.75592,11500
8087,-73.9932,40.73403,6100
8088,-73.98836,40.72135,3001
8089,-73.98123,40.68994,3100
8090,-73.99272,40.72393,4300
8091,-74.00007,40.66078,10100
8092,-73.99887,40.74967,9700
8093,-73.97814,40.67523,13300
8094,-73.98228,40.73941,6600
8095,-73.97229,40.74973,8800
8096,-74.00986,40.72167,3900
8097,-73.98905,40.69251,1100
8098,-74.00836,40.74662,9900
8099,-73.97083,40.79617,18700
8100,-73.9887,40.77419,15100
8101,-73.8728,40.77432,33100
8102,-73.97594,40.67383,15700
8103,-73.98519,40.77614,15500
8104,-73.97999,40.76076,13100
8105,-73.95163,40.77779,14601
8106,-73.98757,40.72004,3001
8107,-73.95321,40.77976,14602
8108,-73.96014,40.77125,12800
8109,-73.99748,40.72911,5501
8110,-73.98629,40.7797,15900
8111,-73.94884,40.77769,14602
8112,-73.98027,40.75081,8200
8113,-73.79019,40.64361,71600
8114,-73.90155,40.63612,99200
8115,-74.01369,40.70963,1300
8116,-73.9833,40.73643,6400
8117,-73.98353,40.73858,6800
8118,-73.99422,40.72855,5700
8119,-73.93713,40.71382,48100
8120,-73.97698,40.75212,9200
8121,-73.97523,40.77693,14300
8122,-73.96928,40.76612,12200
8123,-73.97325,40.74855,8800
8124,-73.94527,40.77352,14402
8125,-73.97921,40.73897,6600
8126,-73.96656,40.76447,11402
8127,-73.93058,40.85028,26900
8128,-74.01615,40.71062,31704
8129,-73.92552,40.70293,42700
8130,0,0,
8131,-74.00998,40.72077,3900
8132,-73.98341,40.76192,13100
8133,-73.95438,40.76616,12400
8134,-73.99155,40.75513,11500
8135,-73.96134,40.80628,20101
8136,-74.00996,40.71122,1300
8137,-74.00009,40.73033,6500
8138,-74.01575,40.70987,31704
8139,-73.98085,40.77177,14900
8140,-74.01417,40.71384,31703
8141,-73.99975,40.74356,8900
8142,-73.86587,40.77107,33100
8143,-73.97528,40.7548,9200
8144,-73.98912,40.76938,13500
8145,-73.95467,40.76534,11600
8146,-73.99393,40.75136,10100
8147,-73.94647,40.74643,700
8148,-73.96051,40.71536,55300
8149,-73.97065,40.75227,9000
8150,-73.9776,40.78925,17500
8151,-73.97674,40.75813,10200
8152,-73.99565,40.74929,9700
8153,-73.95368,40.77904,14602
8154,-73.97273,40.75608,10000
8155,-73.98998,40.75765,12100
8156,-73.95556,40.78219,14802
8157,-73.97395,40.75756,10200
8158,-73.95485,40.76428,11600
8159,-73.95907,40.65159,50801
8160,-73.98188,40.77969,15900
8161,-73.98248,40.77148,14900
8162,-73.99384,40.75664,11500
8163,-73.98904,40.72763,3800
8164,-73.9668,40.75771,10800
8165,-73.96056,40.81597,21100
8166,-73.97426,40.75003,8800
8167,-73.95666,40.76649,12400
8168,-73.95341,40.77864,14602
8169,-73.98187,40.75957,12500
8170,-73.99955,40.73367,7100
8171,-73.97521,40.78739,16900
8172,-73.99874,40.73826,8100
8173,-73.97256,40.68743,18100
8174,-73.97843,40.72463,2602
8175,-73.96408,40.71812,55500
8176,-73.9734,40.78461,16900
8177,-73.98928,40.72315,3602
8178,-73.98172,40.73104,4400
8179,-73.98326,40.71723,1200
8180,-73.96283,40.76651,11800
8181,-73.97252,40.78667,17300
8182,-73.99457,40.74615,9500
8183,-73.94963,40.77238,13600
8184,-73.95319,40.76501,12400
8185,-73.95943,40.73063,56500
8186,-73.98925,40.7629,12700
8187,-73.97936,40.76055,10400
8188,-73.98619,40.75755,11900
8189,-73.96172,40.64992,50801
8190,-73.83234,40.71489,76902
8191,-73.9857,40.75478,11300
8192,-73.93039,40.70331,42500
8193,-73.9723,40.74332,8601
8194,-73.97584,40.76415,11201
8195,-73.96395,40.77705,14300
8196,-73.97515,40.76186,10400
8197,-73.96632,40.77067,13000
8198,-74.00145,40.7346,7300
8199,-74.01386,40.71307,1300
8200,-73.96525,40.79192,18100
8201,-73.98251,40.77166,14900
8202,-73.96343,40.77699,14200
8203,-73.97468,40.7531,9200
8204,-73.9856,40.75817,11900
8205,-73.98399,40.74346,7400
8206,-73.96125,40.76155,11000
