STT,pickup_longitude,pickup_latitude,PUCensus_Tract
7642,-73.95166,40.77191,13600
7643,-73.97771,40.75216,9200
7644,-73.98806,40.74969,10100
7645,-73.99297,40.73661,5200
7646,-73.99555,40.7648,12900
7647,-73.99178,40.74979,10100
7648,-73.9439,40.81024,22400
7649,-73.95941,40.77096,12600
7650,-73.97281,40.75399,9200
7651,-73.97513,40.75071,8000
7652,-73.99719,40.72497,4900
7653,-73.98088,40.75038,8200
7654,-73.98924,40.73665,5200
7655,-73.9875,40.76022,12500
7656,-73.98392,40.74356,7400
7657,-73.96076,40.77549,14200
7658,-73.97439,40.74273,7000
7659,-73.98541,40.73577,5000
7660,-73.97837,40.75738,9600
7661,-73.98459,40.74437,7400
7662,-73.9908,40.75099,10100
7663,-73.99943,40.71943,4500
7664,-73.99422,40.74131,8700
7665,-73.9744,40.75612,9200
7666,-74.00287,40.75008,9900
7667,-73.99481,40.74135,8700
7668,-73.98214,40.7641,13700
7669,-73.98774,40.7702,14500
7670,-73.96489,40.8068,20500
7671,-74.00804,40.73902,7900
7672,-73.96438,40.76382,11000
7673,-73.96607,40.76208,11000
7674,-73.96546,40.75501,9800
7675,-73.9936,40.75482,11100
7676,-73.97858,40.75192,8200
7677,-73.96335,40.77456,13000
7678,-73.98212,40.77168,14900
7679,-74.00518,40.71959,3300
7680,-73.94729,40.77603,14402
7681,-73.99566,40.75441,11100
7682,-73.96457,40.76024,10800
7683,-74.00889,40.70423,700
7684,-73.87457,40.77408,33100
7685,-73.9744,40.77986,16500
7686,-73.9912,40.76593,13500
7687,-73.98386,40.76477,13700
7688,-73.97884,40.75095,8200
7689,-73.99036,40.75699,11500
7690,-74.00811,40.73989,7900
7691,-73.97454,40.74685,7800
7692,-73.96348,40.77438,13000
7693,-74.00664,40.75135,9900
7694,-74.01002,40.72057,3900
7695,-73.98008,40.76242,13100
7696,-73.99034,40.75665,11500
7697,-73.97787,40.73781,6600
7698,-73.99871,40.73468,6300
7699,-73.9834,40.76071,12500
7700,-74.00424,40.74242,8300
7701,-73.88699,40.76843,33100
7702,-73.98985,40.73521,5000
7703,-73.99342,40.72177,3601
7704,-73.98109,40.75022,8200
7705,-74.01715,40.70524,31704
7706,-73.98606,40.73864,6800
7707,-73.97335,40.76369,11202
7708,-73.9972,40.72126,4100
7709,-73.98363,40.76142,13100
7710,-73.98208,40.77061,14900
7711,-73.99617,40.73823,5400
7712,-73.97814,40.78673,17100
7713,-73.96157,40.76791,12600
7714,-73.97858,40.74484,7000
7715,-73.99599,40.73221,5900
7716,-73.9796,40.7465,7200
7717,-73.95838,40.77271,13400
7718,-73.99027,40.74735,9500
7719,-73.87302,40.77417,33100
7720,-73.96334,40.77704,14200
7721,-73.98087,40.74483,7200
7722,-73.99072,40.75572,11300
7723,-73.98657,40.75914,11900
7724,-73.95376,40.76682,12400
7725,-73.98914,40.74014,5600
7726,-73.96729,40.75679,9800
7727,-73.7767,40.64534,71600
7728,-73.992,40.73541,5200
7729,-73.98253,40.76824,14500
7730,-73.96723,40.76379,11402
7731,-73.99192,40.75053,10100
7732,-73.97739,40.75872,10400
7733,-73.98756,40.76548,13300
7734,-74.00825,40.70493,700
7735,-73.95219,40.77733,14601
7736,-73.94582,40.80753,22200
7737,-73.99461,40.75925,11500
7738,-73.9809,40.72561,3200
7739,-73.95805,40.76058,10602
7740,-73.97261,40.75847,10000
7741,-73.81636,40.70261,21400
7742,-73.99842,40.71986,4100
7743,-74.00875,40.71917,3900
7744,-74.01714,40.70851,31704
7745,-73.98525,40.75147,8400
7746,-73.78851,40.64187,71600
7747,-73.96312,40.79903,18900
7748,-73.98219,40.77443,15300
7749,-73.98209,40.74895,8200
7750,-73.97852,40.78333,16700
7751,-73.98269,40.76924,14500
7752,-73.9789,40.77709,15700
7753,-73.789,40.64714,71600
7754,-73.98728,40.72893,3800
7755,-73.97442,40.75598,9200
7756,-73.98318,40.76218,13100
7757,-73.99197,40.7311,5700
7758,-73.97825,40.77327,15300
7759,-73.98015,40.72688,3200
7760,-73.99271,40.72049,1800
7761,-73.88533,40.77308,33100
7762,-73.95531,40.7693,13400
7763,-73.98728,40.75019,7600
7764,-73.98728,40.76053,12500
7765,-74.0018,40.73067,6700
7766,-73.94538,40.77867,15200
7767,-73.98651,40.72593,3200
7768,-74.00261,40.73399,7300
7769,-73.98003,40.74562,7200
7770,-73.99831,40.73976,8100
7771,-73.96631,40.76172,11000
7772,-73.99381,40.73967,5400
7773,0,0,
7774,-73.9849,40.74876,7600
7775,-73.98049,40.77522,15300
7776,-73.97683,40.7518,9200
7777,-74.00827,40.70558,700
7778,-73.99921,40.73242,6500
7779,-73.99174,40.75019,10100
7780,-73.99217,40.72656,5502
7781,-73.99174,40.74422,5800
7782,-73.98465,40.7608,12500
7783,-73.97361,40.74746,7800
7784,-73.98093,40.78239,16300
7785,-73.97883,40.75603,9400
7786,-73.97519,40.75896,10200
7787,-73.97455,40.7525,9200
7788,-74.00837,40.72045,3300
7789,-73.96519,40.76263,11000
7790,-73.96693,40.76152,11203
7791,-73.98043,40.73036,3400
7792,-73.96649,40.76242,11402
7793,-73.94737,40.7797,15400
7794,-73.96706,40.80395,19500
7795,-73.94495,40.78724,16400
7796,-73.96045,40.76961,12600
7797,0,0,
7798,-73.99623,40.69082,700
7799,-73.98268,40.73157,4800
7800,-73.96995,40.7631,11401
7801,-73.87098,40.77373,33100
7802,-74.00016,40.74281,8700
7803,-73.99989,40.71806,4100
7804,-73.96913,40.76162,11203
7805,-73.96491,40.7902,14300
7806,-73.97474,40.74999,8800
7807,-73.98654,40.74005,5600
7808,-73.98567,40.73528,4800
7809,-73.98424,40.72519,3200
7810,-73.98269,40.77152,14900
7811,-73.96389,40.80823,20500
7812,-73.99256,40.71522,1600
7813,-73.99774,40.74115,8700
7814,-73.9771,40.75218,9200
7815,-73.98157,40.77861,15700
7816,-73.981,40.76347,13700
7817,-73.97155,40.75712,10000
7818,-73.98229,40.74587,7400
7819,-74.01061,40.71145,1300
7820,-74.0104,40.73001,6900
7821,-73.98878,40.71878,1800
7822,-73.94841,40.77434,13600
7823,-73.97875,40.74498,7200
7824,-73.98696,40.76122,12700
7825,-73.98844,40.76894,13900
7826,-73.98393,40.76523,13700
7827,-73.97394,40.76275,11202
7828,-73.97886,40.75446,9400
7829,-73.95532,40.78255,14802
7830,-74.00922,40.71683,3900
7831,-73.98048,40.78493,16700
7832,-73.99603,40.7211,4100
7833,-73.97634,40.76559,13700
7834,-73.96244,40.7788,14300
7835,-73.95552,40.76845,12400
7836,-73.90127,40.74549,26100
7837,-74.00138,40.72255,4900
7838,-73.97544,40.76472,11201
7839,-73.99181,40.76475,13500
7840,-73.99496,40.75911,11500
7841,-73.98783,40.72415,3602
7842,-73.97617,40.75997,10400
7843,-73.98564,40.72928,4000
7844,-73.99398,40.7514,10100
7845,-73.98382,40.77961,15900
7846,-73.87074,40.77365,33100
7847,-73.98511,40.73597,4800
7848,-73.9685,40.75899,10000
7849,-73.78204,40.64475,71600
7850,-73.97956,40.72721,2800
7851,-73.94616,40.77313,13600
7852,-73.98706,40.72268,3002
7853,-73.96804,40.80051,19100
7854,-73.97663,40.79086,17500
7855,-73.98967,40.75262,10900
7856,-74.00204,40.74036,8100
7857,-73.98175,40.74079,6800
7858,-73.99391,40.76188,12900
7859,-73.99293,40.74143,5800
7860,-73.98284,40.76646,13700
7861,-73.95229,40.77727,14601
7862,-73.99151,40.74238,5800
7863,-73.99005,40.73715,5200
7864,-73.98869,40.73694,5000
7865,-73.99193,40.75581,11500
7866,-73.9899,40.75678,11300
7867,-73.98458,40.75402,8400
7868,-73.86395,40.77002,33100
7869,-73.97754,40.7616,10400
7870,-73.96613,40.7542,9800
7871,-74.00378,40.71381,3100
7872,-74.01599,40.71137,31704
7873,-73.96941,40.7605,11203
7874,-74.00708,40.71592,3300
7875,-73.99536,40.7249,4300
7876,-73.951,40.77083,13200
7877,-73.9921,40.73371,6100
7878,-73.99001,40.72972,4200
7879,-73.99652,40.73804,8100
7880,-74.01127,40.71537,2100
7881,-73.97638,40.77647,15700
7882,-73.96268,40.76981,12800
7883,-73.97251,40.75491,9200
7884,-73.9811,40.7418,6800
7885,-73.98754,40.73297,4200
7886,-73.98482,40.72415,3200
7887,-73.78365,40.64867,71600
7888,-73.99697,40.72652,5501
7889,-74.0041,40.71058,1501
7890,-73.99015,40.75646,11300
7891,-73.87629,40.75663,35100
7892,-73.98217,40.76476,13700
7893,-73.97123,40.79532,18300
7894,-73.95648,40.77118,13400
7895,-73.98455,40.7287,4000
7896,-73.97517,40.75807,10200
7897,-73.9661,40.7582,10800
7898,-73.98772,40.7708,14700
7899,-73.9836,40.76539,13700
7900,-73.99205,40.7442,9100
7901,-73.99128,40.7501,10100
7902,-74.00155,40.76128,11700
7903,0,0,
7904,-74.00274,40.74973,9900
7905,-73.99209,40.7466,9500
7906,-74.00182,40.74927,9700
7907,-73.99059,40.7504,10100
7908,-74.00655,40.74054,7900
7909,-73.94916,40.7773,14602
7910,-73.9947,40.75032,10100
7911,-73.99993,40.71924,4500
7912,-73.9861,40.74049,6800
7913,-73.982,40.7785,15900
7914,-73.98156,40.76753,13700
7915,-73.98678,40.74562,7600
7916,-73.99388,40.76307,12900
7917,-73.98573,40.74649,7400
7918,-73.97558,40.77966,16100
7919,-73.98715,40.7478,7600
7920,-73.99162,40.72661,3800
7921,-73.99062,40.75099,10100
7922,-73.98231,40.7757,15300
7923,-73.98965,40.7319,4200
7924,-73.9923,40.74853,10100
7925,-73.88536,40.77309,33100
7926,-73.95958,40.76288,11600
7927,-73.98459,40.74543,7400
7928,-73.9852,40.75283,8400
7929,-73.96473,40.7732,13000
7930,-73.99009,40.72929,3800
7931,-73.951,40.77913,14602
7932,0,0,
7933,-73.78396,40.64864,71600
7934,-73.96218,40.76785,12000
7935,-73.87301,40.77405,33100
7936,-73.97852,40.75217,8200
7937,-73.95316,40.7828,15801
7938,-73.96619,40.75395,9800
7939,0,0,
7940,-74.00565,40.74017,7900
7941,-73.78184,40.64446,71600
7942,-73.99179,40.75484,11500
7943,-73.98506,40.72836,4000
7944,-73.97239,40.75976,10200
7945,-73.9517,40.81198,21303
7946,-73.9491,40.77699,14402
7947,-73.97121,40.76396,11401
7948,-73.79486,40.64474,71600
7949,-73.95185,40.77777,14601
7950,-73.97334,40.74414,7800
7951,-73.97264,40.7557,9200
7952,-73.96375,40.76138,11000
7953,-73.98259,40.75917,12500
7954,-73.9843,40.75686,11900
7955,-73.97882,40.78206,16100
7956,-74.00962,40.71282,2100
7957,-73.98538,40.7446,7400
7958,-73.96919,40.7638,11401
7959,-73.98048,40.74553,7200
7960,-74.00454,40.74224,8300
7961,-73.99521,40.74981,10300
7962,-73.99198,40.74993,10100
7963,-73.94973,40.77654,14601
7964,-74.00388,40.72627,3700
7965,-73.98132,40.73308,4800
7966,-73.99105,40.74241,5800
7967,-73.9838,40.72577,3200
7968,-73.98108,40.78195,16300
7969,-73.97637,40.78076,16100
7970,-73.9663,40.76769,12000
7971,-73.97558,40.67441,15700
7972,-73.98661,40.75138,8400
7973,-73.97216,40.76283,11202
7974,-73.99046,40.72866,3800
7975,-73.98705,40.72228,3001
7976,-73.95292,40.76819,12400
7977,-73.96133,40.76891,12800
7978,-73.97673,40.78802,17100
7979,-73.96986,40.75476,9800
7980,-73.99529,40.74499,9100
7981,-73.87085,40.7737,33100
7982,-73.95703,40.80209,21600
7983,-73.96816,40.80003,19100
7984,-73.95593,40.78479,16001
7985,-73.98977,40.74175,5800
7986,0,0,
7987,-73.99517,40.75494,11100
7988,-73.99187,40.71498,1600
7989,-73.97793,40.76239,10400
7990,0,0,
7991,-73.97002,40.75313,9000
7992,-73.95182,40.76644,12400
7993,-73.97531,40.75282,9200
7994,-73.95167,40.77362,13600
7995,-73.98541,40.73577,5000
7996,-73.96234,40.76039,11000
7997,-73.98767,40.75066,10900
7998,-74.00417,40.7527,9900
7999,-73.91942,40.766,6501
8000,-73.96091,40.76176,11000
8001,-73.98166,40.73282,4800
8002,-73.95295,40.77207,13400
8003,-73.95473,40.77398,13800
8004,-73.78348,40.64853,71600
8005,-73.99564,40.75942,11700
8006,-73.95178,40.77193,13200
8007,-74.00684,40.70829,1502
8008,-73.87439,40.77404,33100
8009,-73.99316,40.75769,11500
8010,-73.97597,40.75693,9400
8011,-73.93724,40.74868,1900
8012,-73.96286,40.77543,14200
8013,-73.98493,40.73247,4800
8014,-73.97442,40.75718,10200
8015,-73.96592,40.77123,13000
8016,-73.98556,40.75736,11900
8017,-73.97831,40.74565,7200
8018,-73.99385,40.7205,1800
8019,-73.99155,40.73015,5700
8020,-74.00577,40.74037,7900
8021,-73.78343,40.64856,71600
8022,-73.9751,40.75122,9200
8023,-73.98966,40.74883,10100
8024,-73.98433,40.77994,15900
8025,-73.98234,40.77323,14900
8026,-73.95155,40.72514,56900
8027,-74.00673,40.708,1502
8028,-73.96043,40.77537,14000
8029,-73.99604,40.75892,11700
8030,-73.95385,40.77486,13800
8031,-73.95799,40.7732,13400
8032,-73.98575,40.72321,3002
8033,-73.99055,40.76663,13500
8034,-73.98957,40.77596,15100
8035,-73.99075,40.75601,11500
8036,-73.98865,40.75838,11900
8037,-73.97654,40.78663,17100
8038,-73.99075,40.73663,5200
8039,-73.98534,40.72806,3800
8040,-73.95807,40.76938,12600
8041,-73.99261,40.72381,3601
8042,-73.98508,40.76038,12500
8043,-73.98246,40.77362,14900
8044,-73.9802,40.74256,7000
8045,-73.99761,40.7412,8700
8046,-73.98486,40.76006,12500
8047,-73.98818,40.74804,7600
8048,-73.98203,40.73221,4800
8049,-73.98239,40.76904,14500
8050,-73.95661,40.77123,13400
8051,-73.99259,40.75921,12100
8052,-73.97071,40.75171,9000
8053,-73.98175,40.7601,12500
8054,-74.00776,40.74117,7900
8055,-73.98173,40.75935,12500
8056,-73.99222,40.73963,5400
8057,-73.97585,40.75911,10200
8058,-73.9941,40.7512,10100
8059,-73.99209,40.74938,10100
8060,-73.95548,40.78525,16001
8061,-73.8632,40.77007,33100
8062,-74.00095,40.72577,4900
8063,-73.9584,40.76056,10602
8064,-73.9932,40.73089,5700
8065,-73.96233,40.77318,13000
8066,-73.98314,40.68639,4100
8067,-73.98863,40.7188,1800
8068,-73.98248,40.74605,7400
8069,-73.98168,40.76254,13100
8070,-73.98177,40.76814,14500
8071,-74.01142,40.71347,2100
8072,-73.9781,40.72959,4400
8073,-74.00574,40.75128,9900
8074,-73.99631,40.7379,5400
8075,-73.96856,40.67763,20500
8076,-73.96995,40.7939,18100
8077,-73.99138,40.74984,10100
8078,-74.00061,40.74795,9300
8079,-73.95865,40.77833,14200
8080,-73.96149,40.77145,12800
8081,-73.99248,40.71534,1600
8082,-73.95264,40.79229,14300
8083,-73.97286,40.78569,16900
8084,-73.98504,40.75749,11900
8085,-73.9632,40.75708,10601
8086,-73.97925,40.762,13100
8087,-74.00324,40.72739,3700
8088,-73.98103,40.68924,3300
8089,-73.96453,40.69364,19100
8090,-74.00857,40.70425,700
8091,-73.98503,40.76338,13100
8092,-73.99387,40.74154,8700
8093,-73.99507,40.76972,13500
8094,-73.9923,40.75183,10900
8095,-73.968,40.75556,9800
8096,-73.99039,40.77215,15100
8097,-73.97859,40.74453,7000
8098,-73.98224,40.77853,15900
8099,-73.96765,40.80311,19500
8100,-73.97943,40.7573,9600
8101,-73.97901,40.76463,13700
8102,-73.97834,40.74806,8000
8103,-73.97355,40.78459,16900
8104,-74.01187,40.71505,2100
8105,-73.97507,40.74181,7000
8106,-73.98303,40.73054,3400
8107,-73.99107,40.7177,1800
8108,-73.95557,40.77949,14802
8109,-73.97826,40.74662,7200
8110,-74.01526,40.7091,31704
8111,-73.95289,40.77218,13400
8112,-73.95812,40.76871,12600
8113,-73.96876,40.76458,11401
8114,-73.86269,40.76882,33100
8115,-73.96979,40.75057,9000
8116,-73.99256,40.74858,10100
8117,-73.98943,40.73381,4200
8118,-73.97095,40.76387,11401
8119,-73.98874,40.72233,3001
8120,-73.99416,40.72261,4300
8121,-73.99458,40.75045,10100
8122,-73.97463,40.75659,9400
8123,-73.98563,40.72703,3200
8124,-73.99238,40.75405,11100
8125,-73.97916,40.73602,6400
8126,-73.95288,40.77246,13800
8127,-73.98408,40.72088,2201
8128,-73.99228,40.75861,12100
8129,-74.00418,40.74048,8300
8130,0,0,
8131,-73.97198,40.75937,10000
8132,-73.97795,40.74827,8000
8133,-73.95137,40.76934,13200
8134,-73.99823,40.74062,8100
8135,-74.00125,40.74409,8900
8136,-73.99085,40.73623,5200
8137,-73.98396,40.72554,3200
8138,-73.95437,40.78379,15801
8139,-73.97315,40.78528,16900
8140,-73.99442,40.75523,11100
8141,-73.99055,40.7573,11500
8142,-73.97205,40.75691,10000
8143,-73.96984,40.76272,11203
8144,-73.97895,40.76234,13100
8145,-73.92093,40.74692,17100
8146,-73.98183,40.72803,3400
8147,-73.98588,40.72215,3002
8148,-73.78224,40.64457,71600
8149,-73.97913,40.76184,13100
8150,-73.88529,40.77308,33100
8151,-73.96921,40.75437,9800
8152,-73.99174,40.74053,5400
8153,-73.97473,40.73289,6000
8154,-73.96272,40.77857,14300
8155,-74.01289,40.7176,31703
8156,-73.99115,40.72868,5700
8157,-73.9739,40.7574,10200
8158,-73.96767,40.78762,17300
8159,-73.94407,40.71168,49500
8160,-73.91779,40.77105,12500
8161,-73.98394,40.76591,13900
8162,-73.98691,40.76654,13900
8163,-74.0102,40.7201,3900
8164,-73.96519,40.76072,10800
8165,-73.98528,40.75287,8400
8166,-73.873,40.77416,33100
8167,-73.9888,40.74854,10100
8168,-73.94582,40.77769,14402
8169,-73.98093,40.73342,4400
8170,-73.99817,40.72943,6500
8171,-73.9821,40.77103,14900
8172,-73.98928,40.76836,13500
8173,-73.98596,40.7229,3002
8174,-73.97826,40.72455,2602
8175,-73.99715,40.72132,4100
8176,-73.98596,40.74338,5600
8177,-74.00151,40.73576,7100
8178,-73.98473,40.72441,3200
8179,-73.97377,40.78429,16900
8180,-73.96539,40.75433,8603
8181,-73.98168,40.77523,15300
8182,-73.99854,40.761,12900
8183,-73.98094,40.76017,13100
8184,-73.96547,40.76298,11000
8185,-74.00344,40.72284,4700
8186,-73.96773,40.75585,9800
8187,-73.97936,40.76055,10400
8188,-74.00682,40.73983,7900
8189,-74.00149,40.73085,6500
8190,-73.98349,40.72683,3200
8191,-73.98934,40.77318,15100
8192,-73.78576,40.6465,71600
8193,-73.98454,40.72865,3400
8194,-73.78866,40.64747,71600
8195,-73.97035,40.77956,14300
8196,-73.97971,40.77627,15700
8197,-73.98237,40.76845,14500
8198,-73.97728,40.77446,15300
8199,-73.96456,40.76141,11000
8200,-73.96079,40.80669,20101
8201,-73.97527,40.75561,9400
8202,-73.9494,40.77254,13600
8203,-73.99109,40.75534,11300
8204,-73.96376,40.77405,13000
8205,-73.9731,40.75496,9200
8206,-73.95211,40.77311,13600
8207,0,0,
8208,-73.98953,40.75712,11300
8209,0,0,
8210,-73.98699,40.72929,4000
8211,-73.9857,40.75261,8400
8212,-73.95503,40.76917,13400
8213,-74.00296,40.72822,3700
8214,-73.99305,40.72219,3601
8215,-73.97952,40.76166,13100
8216,-74.002,40.73946,7700
8217,-73.96617,40.76474,12000
8218,-73.9824,40.76797,14500
8219,-73.99814,40.75682,9900
8220,-73.98031,40.73445,6400
8221,-73.97234,40.76517,11401
8222,-73.98611,40.7311,4000
8223,-73.98726,40.76437,13300
8224,-73.99842,40.74537,9100
8225,-73.96298,40.77241,13000
8226,-73.99458,40.73467,6100
8227,-73.7845,40.64861,71600
8228,-73.96255,40.76745,12000
8229,-73.983,40.73508,4800
8230,-73.98524,40.74872,7600
8231,-73.98599,40.76795,13900
8232,-73.98696,40.73957,5600
8233,-74.00668,40.74871,9900
8234,-73.9763,40.78863,17500
8235,-73.99341,40.75242,11100
8236,-74.00013,40.72709,6500
8237,-74.00389,40.75076,9900
8238,-74.00562,40.74057,7900
8239,-73.86593,40.7711,33100
8240,-73.96222,40.7789,14200
8241,-73.95587,40.77269,13400
8242,-73.98938,40.75832,12100
8243,-74.00834,40.73565,7500
8244,-73.96817,40.76253,11402
8245,-73.97397,40.7647,11201
8246,-73.87287,40.77421,33100
8247,-73.95618,40.7631,11600
8248,-74.00072,40.72972,6500
8249,-73.99047,40.76648,13300
8250,-73.99136,40.74967,10100
8251,-73.952,40.76933,13200
8252,-73.97074,40.78358,16900
8253,-73.97886,40.75001,8000
8254,-73.98203,40.77303,14900
8255,-73.99173,40.7499,10100
8256,-73.98865,40.77774,15500
8257,-73.95199,40.78292,15801
8258,-73.98637,40.75801,11900
8259,-73.99364,40.74161,5800
8260,-73.97717,40.76387,11201
8261,-73.99113,40.75056,10100
8262,-73.85237,40.75424,38302
8263,-73.99235,40.74921,10100
8264,-73.98897,40.69538,1300
8265,-73.97474,40.76516,14300
8266,-74.0087,40.71539,2100
8267,-73.98345,40.6937,1500
8268,-73.99998,40.73867,7700
8269,-73.98159,40.76601,13700
8270,-73.98043,40.78022,16100
8271,-73.98109,40.74464,7200
8272,-73.9697,40.79511,18300
8273,-73.98252,40.73982,6800
8274,0,0,
8275,-74.00244,40.72467,4700
8276,-73.99017,40.71942,1800
8277,-73.99965,40.7387,8100
8278,-74.00835,40.71448,2100
8279,-73.97826,40.77313,15300
8280,-73.98905,40.75862,12100
8281,-73.97195,40.75481,9200
8282,-73.97617,40.74427,7000
8283,-73.99306,40.72235,3601
8284,-73.87306,40.77392,33100
8285,-73.97557,40.74999,8000
8286,-73.98736,40.74461,5800
8287,-73.95467,40.78943,14300
8288,-73.98497,40.74825,7600
8289,-73.98168,40.77032,14500
8290,-73.97616,40.76055,10400
8291,-73.9665,40.76099,10800
8292,-73.98365,40.72297,3200
8293,-73.99382,40.74148,5400
8294,-73.98605,40.75708,11900
8295,-73.97377,40.76374,11201
8296,-73.95393,40.76436,11600
8297,-73.98863,40.76397,13300
8298,-74.00188,40.73519,7300
8299,-73.97524,40.75558,9400
8300,-73.98614,40.74352,5600
8301,-73.98053,40.74256,7200
8302,-74.00059,40.73073,6500
8303,-73.99871,40.72646,5501
8304,-73.95131,40.81217,21500
8305,-73.98237,40.75705,9600
8306,-73.98017,40.76552,13700
8307,-73.9564,40.77588,14000
8308,-73.99134,40.73506,6100
8309,-73.99147,40.75066,10100
8310,-73.99952,40.74903,9700
8311,-74.00777,40.70534,700
8312,-73.96814,40.76244,11402
8313,-73.97268,40.76007,10200
8314,-73.98618,40.74752,7600
8315,-73.99408,40.7512,10100
8316,-73.95024,40.71915,51500
8317,-73.98135,40.72086,2202
8318,-73.99232,40.75901,12100
8319,-73.98493,40.76748,13900
8320,-73.98545,40.76311,13100
8321,-74.00809,40.74859,9900
8322,-73.96111,40.7718,12800
8323,-73.99748,40.73679,7100
8324,-73.96696,40.76159,11203
8325,-73.98938,40.68833,4300
8326,-74.00348,40.7082,1501
8327,-74.01601,40.71128,31704
8328,-73.98279,40.73541,4800
8329,-74.00635,40.74389,8300
8330,-73.77673,40.64543,71600
8331,-73.9802,40.77547,15300
8332,-73.98846,40.75322,10900
8333,-73.97118,40.76087,10000
8334,-73.96344,40.76568,11800
8335,-73.98193,40.75783,9600
8336,-73.99202,40.75004,10100
8337,-73.96263,40.81006,20500
8338,-73.99003,40.71926,1800
8339,-73.94873,40.77761,14402
8340,-73.97782,40.72548,2800
8341,-73.98938,40.7573,11900
8342,-74.00421,40.7424,8300
8343,-74.0008,40.74627,9300
8344,-73.97419,40.75118,9200
8345,-73.96947,40.76031,11203
8346,-74.00212,40.73482,7300
8347,-73.94398,40.75285,2500
8348,-73.99105,40.75702,11500
8349,-73.98366,40.72585,3200
8350,-73.91896,40.77027,7100
8351,-73.78991,40.64681,71600
8352,-73.98563,40.75221,8400
8353,-73.97852,40.76425,13700
8354,-73.96237,40.77902,14300
8355,-73.97974,40.78446,16700
8356,-73.95737,40.77016,13400
8357,-73.98939,40.76277,12700
8358,-73.98993,40.76721,13900
8359,-73.97249,40.79113,17700
8360,-73.98611,40.72646,3200
8361,-73.96747,40.75954,10800
8362,-73.94456,40.79147,17000
8363,-73.95849,40.78068,15001
8364,-73.97299,40.74856,8800
8365,-74.00414,40.74248,8300
8366,-73.97132,40.76115,11202
8367,-73.96295,40.7581,10601
8368,-73.98959,40.76048,12100
8369,-73.98674,40.74256,5600
8370,-73.9687,40.75457,9800
8371,-73.99273,40.76277,12700
8372,-73.9222,40.74377,18102
8373,-73.98265,40.73122,3400
8374,-73.9817,40.75545,9600
8375,-73.99367,40.76309,12900
8376,-73.95086,40.72378,56900
8377,-74.00335,40.75066,9900
8378,-73.97569,40.75173,9200
8379,-73.97104,40.75158,9000
8380,-73.98682,40.75288,11300
8381,-73.99659,40.74294,8700
8382,-73.95318,40.77627,13800
8383,-73.94032,40.75102,3300
8384,-73.97176,40.79452,18300
8385,-73.98862,40.73615,5000
8386,-74.00644,40.7133,3100
8387,-73.97675,40.68328,12901
8388,-73.98992,40.73699,5200
8389,-73.97119,40.74815,8800
8390,-73.95847,40.77286,12800
8391,-73.9889,40.72694,3800
8392,-73.9941,40.75121,10100
8393,-73.95591,40.78771,16001
8394,-73.96584,40.76539,12000
8395,-73.94962,40.78083,15400
8396,-73.94935,40.77423,13600
8397,-73.98104,40.76669,13700
8398,-73.99133,40.75617,11500
8399,-73.99128,40.71754,1800
8400,-73.96223,40.75499,8603
8401,-73.96836,40.76208,11203
8402,-73.95715,40.77732,14000
8403,-73.98929,40.75888,12100
8404,-73.99986,40.73858,7700
8405,-73.99917,40.73936,8100
8406,-74.0061,40.74,7900
8407,-74.00491,40.74802,9900
8408,-73.99236,40.75891,12100
8409,-73.97987,40.74333,7200
8410,-73.98903,40.75774,11900
8411,-73.98117,40.74153,6600
8412,-73.9822,40.77621,15300
8413,-73.99043,40.72109,3601
8414,-73.9951,40.73318,5900
8415,-74.00224,40.74531,8900
8416,-73.9559,40.77904,14801
8417,-74.01538,40.71069,31704
8418,-73.96419,40.77132,13000
8419,-73.96796,40.76261,11402
8420,-73.97386,40.7576,10200
8421,-73.96709,40.81067,20500
8422,-73.96287,40.71189,55100
8423,-73.98248,40.75671,9600
8424,-73.96634,40.80474,19900
8425,-73.96421,40.70841,54700
8426,-74.00231,40.72985,6700
8427,-73.96642,40.76174,11000
8428,-73.97591,40.74874,7800
8429,-73.94293,40.79014,17000
8430,-74.004,40.7161,3100
8431,-73.95506,40.76526,12400
8432,-73.94608,40.79227,17200
8433,-73.98078,40.75067,8200
8434,-73.96286,40.76256,11000
8435,-73.97442,40.75921,10200
8436,-73.98061,40.73419,4800
8437,-73.98523,40.74464,7400
8438,-73.9923,40.74902,10100
8439,-74.0027,40.72827,3700
8440,-74.00255,40.72497,4900
8441,-73.98422,40.77013,14500
8442,-73.99376,40.75188,10300
8443,-73.97209,40.79151,17700
8444,-73.95067,40.8264,22900
8445,-73.86581,40.77073,33100
8446,-73.98697,40.72436,3200
8447,-73.98235,40.73165,4800
8448,-73.9878,40.72277,3002
8449,-73.9855,40.73088,4000
8450,-73.9552,40.76936,13400
8451,-74.00577,40.7255,3700
8452,-73.99097,40.73384,6100
8453,-73.96284,40.77222,12800
8454,-73.96358,40.76823,12000
8455,-73.97968,40.78128,16100
8456,-73.99512,40.7441,9100
8457,-73.98096,40.78203,16300
8458,-73.99156,40.74991,10100
8459,-73.98849,40.71804,1800
8460,-73.86608,40.77078,33100
8461,-73.98735,40.7247,3200
8462,-73.99138,40.7497,10100
8463,-73.97996,40.73906,6600
8464,-74.00648,40.73883,7900
8465,-73.96059,40.77816,14200
8466,-73.99581,40.73701,5400
8467,-73.99189,40.7445,9100
8468,-74.00557,40.7383,7900
8469,-73.95781,40.76525,11600
8470,-73.97837,40.7664,13700
